table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10067,r675,World -> Somalia -> Total articles -> With international institutions,World,Somalia,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
10067,r676,World -> South Africa,World,South Africa,,,2,,,,,,,,,,,,,,,,,,,,
10067,r677,World -> South Africa -> Total articles,World,South Africa,Total articles,,3,18,9,28,29,57,56,71,76,51,118,85,88,163,153,515,281,709,564,460,422
10067,r678,World -> South Africa -> Total articles -> With multiple institutions,World,South Africa,Total articles,With multiple institutions,4,9,3,12,15,32,21,31,39,21,56,42,33,74,83,250,144,333,261,225,211
10067,r679,World -> South Africa -> Total articles -> With domestic institutions only,World,South Africa,Total articles,With domestic institutions only,4,12,8,19,20,34,42,50,51,37,88,60,65,114,96,405,205,523,441,327,280
10067,r680,World -> South Africa -> Total articles -> With international institutions,World,South Africa,Total articles,With international institutions,4,6,1,9,9,19,14,20,25,13,29,25,23,49,57,110,76,185,123,133,142
10067,r681,World -> South Sudan,World,South Sudan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r682,World -> South Sudan -> Total articles,World,South Sudan,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10067,r683,World -> South Sudan -> Total articles -> With multiple institutions,World,South Sudan,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10067,r684,World -> South Sudan -> Total articles -> With domestic institutions only,World,South Sudan,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r685,World -> South Sudan -> Total articles -> With international institutions,World,South Sudan,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10067,r686,World -> Sudan,World,Sudan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r687,World -> Sudan -> Total articles,World,Sudan,Total articles,,3,2,0,0,1,1,2,2,2,3,2,2,2,13,31,11,15,15,21,127,28
10067,r688,World -> Sudan -> Total articles -> With multiple institutions,World,Sudan,Total articles,With multiple institutions,4,2,0,0,1,1,1,0,2,2,2,0,1,13,11,10,11,14,20,78,25
10067,r689,World -> Sudan -> Total articles -> With domestic institutions only,World,Sudan,Total articles,With domestic institutions only,4,0,0,0,0,0,1,2,1,1,0,2,1,1,23,1,4,1,2,76,3
10067,r690,World -> Sudan -> Total articles -> With international institutions,World,Sudan,Total articles,With international institutions,4,2,0,0,1,1,1,0,1,2,2,0,1,12,8,10,11,14,19,49,25
10067,r691,World -> Tanzania,World,Tanzania,,,2,,,,,,,,,,,,,,,,,,,,
10067,r692,World -> Tanzania -> Total articles,World,Tanzania,Total articles,,3,0,0,0,0,0,0,0,0,0,1,3,2,0,1,8,7,11,13,23,23
10067,r693,World -> Tanzania -> Total articles -> With multiple institutions,World,Tanzania,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,1,3,2,0,1,7,6,8,9,16,15
10067,r694,World -> Tanzania -> Total articles -> With domestic institutions only,World,Tanzania,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,5,8,9,9
10067,r695,World -> Tanzania -> Total articles -> With international institutions,World,Tanzania,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,5,6,5,14,14
10067,r696,World -> Togo,World,Togo,,,2,,,,,,,,,,,,,,,,,,,,
10067,r697,World -> Togo -> Total articles,World,Togo,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
10067,r698,World -> Togo -> Total articles -> With multiple institutions,World,Togo,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
10067,r699,World -> Togo -> Total articles -> With domestic institutions only,World,Togo,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
10067,r700,World -> Togo -> Total articles -> With international institutions,World,Togo,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10067,r701,World -> Tunisia,World,Tunisia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r702,World -> Tunisia -> Total articles,World,Tunisia,Total articles,,3,9,11,19,34,33,67,75,84,75,81,104,159,146,228,461,412,256,552,364,558
10067,r703,World -> Tunisia -> Total articles -> With multiple institutions,World,Tunisia,Total articles,With multiple institutions,4,6,8,13,24,23,38,44,50,50,47,65,101,102,142,281,254,184,343,267,403
10067,r704,World -> Tunisia -> Total articles -> With domestic institutions only,World,Tunisia,Total articles,With domestic institutions only,4,3,3,11,16,22,38,44,46,37,43,58,82,69,131,280,245,120,309,185,301
10067,r705,World -> Tunisia -> Total articles -> With international institutions,World,Tunisia,Total articles,With international institutions,4,6,8,8,17,10,29,31,38,38,38,46,77,77,97,181,166,136,243,179,256
10067,r706,World -> Uganda,World,Uganda,,,2,,,,,,,,,,,,,,,,,,,,
10067,r707,World -> Uganda -> Total articles,World,Uganda,Total articles,,3,0,0,0,0,1,2,4,7,7,4,2,2,4,2,10,7,12,23,22,26
10067,r708,World -> Uganda -> Total articles -> With multiple institutions,World,Uganda,Total articles,With multiple institutions,4,0,0,0,0,1,0,4,3,6,2,2,2,3,2,8,6,10,19,16,22
10067,r709,World -> Uganda -> Total articles -> With domestic institutions only,World,Uganda,Total articles,With domestic institutions only,4,0,0,0,0,0,2,0,4,2,3,2,0,1,0,2,3,4,7,12,5
10067,r710,World -> Uganda -> Total articles -> With international institutions,World,Uganda,Total articles,With international institutions,4,0,0,0,0,1,0,4,3,5,1,0,2,3,2,8,4,8,16,10,21
10067,r711,World -> Zambia,World,Zambia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r712,World -> Zambia -> Total articles,World,Zambia,Total articles,,3,0,1,0,1,0,0,0,0,0,0,1,0,0,5,2,1,9,0,5,6
10067,r713,World -> Zambia -> Total articles -> With multiple institutions,World,Zambia,Total articles,With multiple institutions,4,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,9,0,4,6
10067,r714,World -> Zambia -> Total articles -> With domestic institutions only,World,Zambia,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1
10067,r715,World -> Zambia -> Total articles -> With international institutions,World,Zambia,Total articles,With international institutions,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,9,0,4,5
10067,r716,World -> Zimbabwe,World,Zimbabwe,,,2,,,,,,,,,,,,,,,,,,,,
10067,r717,World -> Zimbabwe -> Total articles,World,Zimbabwe,Total articles,,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,6,7,21,11,15,31
10067,r718,World -> Zimbabwe -> Total articles -> With multiple institutions,World,Zimbabwe,Total articles,With multiple institutions,4,0,0,1,0,0,0,0,0,0,3,0,0,1,0,6,7,19,10,12,16
10067,r719,World -> Zimbabwe -> Total articles -> With domestic institutions only,World,Zimbabwe,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,2,4,24
10067,r720,World -> Zimbabwe -> Total articles -> With international institutions,World,Zimbabwe,Total articles,With international institutions,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,7,18,9,11,7
10067,r721,World -> Afghanistan,World,Afghanistan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r722,World -> Afghanistan -> Total articles,World,Afghanistan,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,11,3
10067,r723,World -> Afghanistan -> Total articles -> With multiple institutions,World,Afghanistan,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,12,10,3
10067,r724,World -> Afghanistan -> Total articles -> With domestic institutions only,World,Afghanistan,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
10067,r725,World -> Afghanistan -> Total articles -> With international institutions,World,Afghanistan,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11,9,3
10067,r726,World -> Bangladesh,World,Bangladesh,,,2,,,,,,,,,,,,,,,,,,,,
10067,r727,World -> Bangladesh -> Total articles,World,Bangladesh,Total articles,,3,0,0,10,5,5,20,17,26,36,19,35,22,31,258,249,420,1133,1309,1396,1106
10067,r728,World -> Bangladesh -> Total articles -> With multiple institutions,World,Bangladesh,Total articles,With multiple institutions,4,0,0,9,4,4,16,14,19,22,14,23,19,21,88,124,160,454,554,610,535
10067,r729,World -> Bangladesh -> Total articles -> With domestic institutions only,World,Bangladesh,Total articles,With domestic institutions only,4,0,0,3,2,2,4,3,10,15,9,19,7,12,216,187,332,929,1069,1084,780
10067,r730,World -> Bangladesh -> Total articles -> With international institutions,World,Bangladesh,Total articles,With international institutions,4,0,0,7,3,3,16,14,16,21,10,16,15,19,42,62,88,202,236,310,323
10067,r731,World -> Bhutan,World,Bhutan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r732,World -> Bhutan -> Total articles,World,Bhutan,Total articles,,3,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,6,2,1,5,1
10067,r733,World -> Bhutan -> Total articles -> With multiple institutions,World,Bhutan,Total articles,With multiple institutions,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1
10067,r734,World -> Bhutan -> Total articles -> With domestic institutions only,World,Bhutan,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,0,0
10067,r735,World -> Bhutan -> Total articles -> With international institutions,World,Bhutan,Total articles,With international institutions,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1
10067,r736,World -> Brunei,World,Brunei,,,2,,,,,,,,,,,,,,,,,,,,
10067,r737,World -> Brunei -> Total articles,World,Brunei,Total articles,,3,0,0,1,0,0,0,4,1,2,9,2,9,2,5,7,7,23,32,25,56
10067,r738,World -> Brunei -> Total articles -> With multiple institutions,World,Brunei,Total articles,With multiple institutions,4,0,0,0,0,0,0,2,0,1,7,0,6,2,3,5,4,21,25,18,44
10067,r739,World -> Brunei -> Total articles -> With domestic institutions only,World,Brunei,Total articles,With domestic institutions only,4,0,0,1,0,0,0,2,1,1,3,2,5,1,2,2,4,5,11,9,19
10067,r740,World -> Brunei -> Total articles -> With international institutions,World,Brunei,Total articles,With international institutions,4,0,0,0,0,0,0,2,0,1,6,0,4,1,3,5,3,18,21,16,37
10067,r741,World -> Burma,World,Burma,,,2,,,,,,,,,,,,,,,,,,,,
10067,r742,World -> Burma -> Total articles,World,Burma,Total articles,,3,0,0,0,1,5,2,0,1,6,1,1,0,5,2,21,40,75,105,26,10
10067,r743,World -> Burma -> Total articles -> With multiple institutions,World,Burma,Total articles,With multiple institutions,4,0,0,0,0,1,1,0,1,1,1,1,0,1,1,8,14,24,35,17,7
10067,r744,World -> Burma -> Total articles -> With domestic institutions only,World,Burma,Total articles,With domestic institutions only,4,0,0,0,1,4,1,0,0,6,1,0,0,4,1,19,40,60,82,10,5
10067,r745,World -> Burma -> Total articles -> With international institutions,World,Burma,Total articles,With international institutions,4,0,0,0,0,1,1,0,1,0,0,1,0,1,1,2,0,15,23,16,5
10067,r746,World -> Cambodia,World,Cambodia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r747,World -> Cambodia -> Total articles,World,Cambodia,Total articles,,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,3,9,11
10067,r748,World -> Cambodia -> Total articles -> With multiple institutions,World,Cambodia,Total articles,With multiple institutions,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,2,5,4
10067,r749,World -> Cambodia -> Total articles -> With domestic institutions only,World,Cambodia,Total articles,With domestic institutions only,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9
10067,r750,World -> Cambodia -> Total articles -> With international institutions,World,Cambodia,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,5,2
10067,r751,World -> China,World,China,,,2,,,,,,,,,,,,,,,,,,,,
10067,r752,World -> China -> Total articles,World,China,Total articles,,3,1770,946,1512,2657,5048,9889,16091,11361,8637,7247,7719,7694,8862,13206,14801,18690,26848,28427,40167,42524
10067,r753,World -> China -> Total articles -> With multiple institutions,World,China,Total articles,With multiple institutions,4,718,417,777,1371,2635,4699,7383,5317,4069,3854,4259,4508,5396,7663,8797,11351,15849,16231,22785,26245
10067,r754,World -> China -> Total articles -> With domestic institutions only,World,China,Total articles,With domestic institutions only,4,1521,792,1267,2215,4356,9006,15017,10402,7586,6133,6272,6064,6833,10555,11916,14766,21940,23296,33862,35276
10067,r755,World -> China -> Total articles -> With international institutions,World,China,Total articles,With international institutions,4,247,153,243,427,639,850,1056,932,1033,1098,1434,1624,2027,2635,2879,3901,4791,4928,6084,6833
10067,r756,World -> India,World,India,,,2,,,,,,,,,,,,,,,,,,,,
10067,r757,World -> India -> Total articles,World,India,Total articles,,3,133,122,343,326,621,455,1040,1309,1241,1326,1812,1270,1482,4027,5963,10697,9828,12226,15649,22557
10067,r758,World -> India -> Total articles -> With multiple institutions,World,India,Total articles,With multiple institutions,4,71,62,160,201,358,257,602,764,714,755,988,683,737,1759,2362,3994,4028,5105,6768,10926
10067,r759,World -> India -> Total articles -> With domestic institutions only,World,India,Total articles,With domestic institutions only,4,99,93,286,247,513,359,856,1171,1071,1153,1586,1056,1193,3686,5509,9950,8813,10901,13935,20024
10067,r760,World -> India -> Total articles -> With international institutions,World,India,Total articles,With international institutions,4,33,29,55,74,101,86,177,133,162,172,219,213,287,337,452,736,991,1291,1648,2449
10067,r761,World -> Indonesia,World,Indonesia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r762,World -> Indonesia -> Total articles,World,Indonesia,Total articles,,3,2,1,3,2,9,29,36,20,44,93,73,78,174,350,1205,1384,2465,2056,2807,3103
10067,r763,World -> Indonesia -> Total articles -> With multiple institutions,World,Indonesia,Total articles,With multiple institutions,4,2,1,3,2,7,21,28,16,29,55,37,44,90,168,463,587,943,874,1342,1643
10067,r764,World -> Indonesia -> Total articles -> With domestic institutions only,World,Indonesia,Total articles,With domestic institutions only,4,0,0,0,0,4,10,12,8,29,61,49,55,136,284,1084,1228,2223,1786,2442,2603
10067,r765,World -> Indonesia -> Total articles -> With international institutions,World,Indonesia,Total articles,With international institutions,4,2,1,3,1,5,18,24,12,15,32,24,23,38,66,119,152,240,264,354,487
10067,r766,World -> Japan,World,Japan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r767,World -> Japan -> Total articles,World,Japan,Total articles,,3,977,830,1208,1519,1950,2468,2715,2680,2403,2582,2641,2397,2047,2857,3259,3912,4603,3979,4341,3858
10067,r768,World -> Japan -> Total articles -> With multiple institutions,World,Japan,Total articles,With multiple institutions,4,506,491,776,974,1202,1429,1561,1544,1406,1533,1554,1412,1268,1738,1988,2391,2828,2457,2760,2560
10067,r769,World -> Japan -> Total articles -> With domestic institutions only,World,Japan,Total articles,With domestic institutions only,4,822,674,959,1231,1556,2013,2200,2216,1903,2050,2110,1871,1525,2156,2511,2947,3535,3004,3188,2773
10067,r770,World -> Japan -> Total articles -> With international institutions,World,Japan,Total articles,With international institutions,4,150,150,228,266,372,414,508,447,492,520,521,520,518,697,743,959,1057,953,1128,1069
10067,r771,World -> Kazakhstan,World,Kazakhstan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r772,World -> Kazakhstan -> Total articles,World,Kazakhstan,Total articles,,3,1,1,2,0,0,0,1,1,4,16,7,19,16,36,38,54,114,125,233,193
10067,r773,World -> Kazakhstan -> Total articles -> With multiple institutions,World,Kazakhstan,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,2,7,4,15,11,22,25,34,65,86,156,144
10067,r774,World -> Kazakhstan -> Total articles -> With domestic institutions only,World,Kazakhstan,Total articles,With domestic institutions only,4,1,1,2,0,0,0,1,1,2,9,3,6,10,18,21,27,69,57,149,98
10067,r775,World -> Kazakhstan -> Total articles -> With international institutions,World,Kazakhstan,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,2,7,4,13,6,18,17,27,45,68,83,95
10067,r776,World -> Kyrgyzstan,World,Kyrgyzstan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r777,World -> Kyrgyzstan -> Total articles,World,Kyrgyzstan,Total articles,,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,6,5,4,5
10067,r778,World -> Kyrgyzstan -> Total articles -> With multiple institutions,World,Kyrgyzstan,Total articles,With multiple institutions,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,2,3
10067,r779,World -> Kyrgyzstan -> Total articles -> With domestic institutions only,World,Kyrgyzstan,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2
10067,r780,World -> Kyrgyzstan -> Total articles -> With international institutions,World,Kyrgyzstan,Total articles,With international institutions,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,1,3
10067,r781,World -> Laos,World,Laos,,,2,,,,,,,,,,,,,,,,,,,,
10067,r782,World -> Laos -> Total articles,World,Laos,Total articles,,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,7,2,1,2
10067,r783,World -> Laos -> Total articles -> With multiple institutions,World,Laos,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,6,2,1,2
10067,r784,World -> Laos -> Total articles -> With domestic institutions only,World,Laos,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
10067,r785,World -> Laos -> Total articles -> With international institutions,World,Laos,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,2,1,2
10067,r786,World -> Malaysia,World,Malaysia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r787,World -> Malaysia -> Total articles,World,Malaysia,Total articles,,3,27,24,41,128,218,586,277,389,370,422,312,673,525,468,811,1048,1238,1125,1674,2029
10067,r788,World -> Malaysia -> Total articles -> With multiple institutions,World,Malaysia,Total articles,With multiple institutions,4,16,17,19,61,89,231,137,193,204,225,194,388,321,313,477,699,856,811,1140,1476
10067,r789,World -> Malaysia -> Total articles -> With domestic institutions only,World,Malaysia,Total articles,With domestic institutions only,4,18,13,28,94,163,491,199,302,266,319,196,468,333,277,528,622,697,626,930,1067
10067,r790,World -> Malaysia -> Total articles -> With international institutions,World,Malaysia,Total articles,With international institutions,4,9,11,13,34,52,92,78,85,104,102,116,205,192,189,280,425,539,496,739,959
10067,r791,World -> Maldives,World,Maldives,,,2,,,,,,,,,,,,,,,,,,,,
10067,r792,World -> Maldives -> Total articles,World,Maldives,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,5
10067,r793,World -> Maldives -> Total articles -> With multiple institutions,World,Maldives,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,3
10067,r794,World -> Maldives -> Total articles -> With domestic institutions only,World,Maldives,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10067,r795,World -> Maldives -> Total articles -> With international institutions,World,Maldives,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,3
10067,r796,World -> Mongolia,World,Mongolia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r797,World -> Mongolia -> Total articles,World,Mongolia,Total articles,,3,0,0,0,4,0,1,2,2,0,0,1,1,0,2,9,3,6,7,9,16
10067,r798,World -> Mongolia -> Total articles -> With multiple institutions,World,Mongolia,Total articles,With multiple institutions,4,0,0,0,1,0,1,1,2,0,0,1,1,0,2,7,3,5,6,9,16
10067,r799,World -> Mongolia -> Total articles -> With domestic institutions only,World,Mongolia,Total articles,With domestic institutions only,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0
10067,r800,World -> Mongolia -> Total articles -> With international institutions,World,Mongolia,Total articles,With international institutions,4,0,0,0,1,0,1,1,2,0,0,1,1,0,2,7,3,5,5,9,16
10067,r801,World -> Nepal,World,Nepal,,,2,,,,,,,,,,,,,,,,,,,,
10067,r802,World -> Nepal -> Total articles,World,Nepal,Total articles,,3,0,0,0,0,0,1,2,0,0,2,0,3,2,8,11,30,26,22,21,24
10067,r803,World -> Nepal -> Total articles -> With multiple institutions,World,Nepal,Total articles,With multiple institutions,4,0,0,0,0,0,1,2,0,0,1,0,3,1,3,6,16,16,14,16,19
10067,r804,World -> Nepal -> Total articles -> With domestic institutions only,World,Nepal,Total articles,With domestic institutions only,4,0,0,0,0,0,1,0,0,0,1,0,2,1,6,9,25,16,11,8,8
10067,r805,World -> Nepal -> Total articles -> With international institutions,World,Nepal,Total articles,With international institutions,4,0,0,0,0,0,0,2,0,0,1,0,1,1,2,2,5,10,11,13,16
10067,r806,World -> North Korea,World,North Korea,,,2,,,,,,,,,,,,,,,,,,,,
10067,r807,World -> North Korea -> Total articles,World,North Korea,Total articles,,3,0,0,1,0,1,2,0,0,0,2,0,2,5,2,3,3,4,2,6,7
10067,r808,World -> North Korea -> Total articles -> With multiple institutions,World,North Korea,Total articles,With multiple institutions,4,0,0,1,0,1,2,0,0,0,2,0,2,5,2,3,3,3,2,3,5
10067,r809,World -> North Korea -> Total articles -> With domestic institutions only,World,North Korea,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3
10067,r810,World -> North Korea -> Total articles -> With international institutions,World,North Korea,Total articles,With international institutions,4,0,0,1,0,1,2,0,0,0,2,0,2,5,2,3,3,3,1,1,4
10067,r811,World -> Pakistan,World,Pakistan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r812,World -> Pakistan -> Total articles,World,Pakistan,Total articles,,3,6,2,8,19,38,107,81,76,84,136,107,207,165,303,453,656,1265,1002,1280,1268
10067,r813,World -> Pakistan -> Total articles -> With multiple institutions,World,Pakistan,Total articles,With multiple institutions,4,5,2,3,10,18,57,50,44,56,84,82,138,118,193,273,473,820,703,914,959
10067,r814,World -> Pakistan -> Total articles -> With domestic institutions only,World,Pakistan,Total articles,With domestic institutions only,4,3,0,5,11,29,72,60,40,42,84,50,125,77,172,258,337,760,533,665,533
10067,r815,World -> Pakistan -> Total articles -> With international institutions,World,Pakistan,Total articles,With international institutions,4,3,1,3,8,9,32,21,35,42,52,57,82,88,130,194,318,502,469,609,733
10067,r816,World -> Papua New Guinea,World,Papua New Guinea,,,2,,,,,,,,,,,,,,,,,,,,
10067,r817,World -> Papua New Guinea -> Total articles,World,Papua New Guinea,Total articles,,3,0,0,0,0,0,1,0,0,0,1,0,0,0,4,2,0,2,3,1,4
10067,r818,World -> Papua New Guinea -> Total articles -> With multiple institutions,World,Papua New Guinea,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,1,4
10067,r819,World -> Papua New Guinea -> Total articles -> With domestic institutions only,World,Papua New Guinea,Total articles,With domestic institutions only,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,0,1
10067,r820,World -> Papua New Guinea -> Total articles -> With international institutions,World,Papua New Guinea,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,3
10067,r821,World -> Philippines,World,Philippines,,,2,,,,,,,,,,,,,,,,,,,,
10067,r822,World -> Philippines -> Total articles,World,Philippines,Total articles,,3,3,2,3,4,4,2,2,3,10,6,18,103,28,160,181,124,642,328,504,419
10067,r823,World -> Philippines -> Total articles -> With multiple institutions,World,Philippines,Total articles,With multiple institutions,4,3,0,3,3,3,2,1,1,6,5,9,38,9,48,54,46,218,118,220,216
10067,r824,World -> Philippines -> Total articles -> With domestic institutions only,World,Philippines,Total articles,With domestic institutions only,4,0,2,0,1,2,1,1,3,6,3,11,92,24,152,159,102,600,306,446,331
10067,r825,World -> Philippines -> Total articles -> With international institutions,World,Philippines,Total articles,With international institutions,4,3,0,3,3,2,0,1,0,4,3,7,11,4,8,22,22,42,18,58,87
10067,r826,World -> Singapore,World,Singapore,,,2,,,,,,,,,,,,,,,,,,,,
10067,r827,World -> Singapore -> Total articles,World,Singapore,Total articles,,3,182,112,229,233,323,372,431,463,424,420,546,614,504,732,776,961,987,925,1107,1271
10067,r828,World -> Singapore -> Total articles -> With multiple institutions,World,Singapore,Total articles,With multiple institutions,4,90,60,117,143,215,211,266,273,281,288,385,440,371,570,594,729,774,747,906,1078
10067,r829,World -> Singapore -> Total articles -> With domestic institutions only,World,Singapore,Total articles,With domestic institutions only,4,126,71,153,135,170,232,228,269,196,197,267,270,200,276,295,370,384,281,300,333
10067,r830,World -> Singapore -> Total articles -> With international institutions,World,Singapore,Total articles,With international institutions,4,56,41,76,96,144,135,202,190,228,223,277,344,304,455,481,591,602,637,801,918
10067,r831,World -> South Korea,World,South Korea,,,2,,,,,,,,,,,,,,,,,,,,
10067,r832,World -> South Korea -> Total articles,World,South Korea,Total articles,,3,298,293,402,525,605,1189,1002,1322,1360,1227,1357,1169,974,1152,1555,1837,2185,1755,2116,2569
10067,r833,World -> South Korea -> Total articles -> With multiple institutions,World,South Korea,Total articles,With multiple institutions,4,182,168,260,273,334,588,523,681,767,682,711,629,494,607,820,906,1083,1008,1251,1629
10067,r834,World -> South Korea -> Total articles -> With domestic institutions only,World,South Korea,Total articles,With domestic institutions only,4,237,245,321,427,495,983,829,1085,1135,1013,1125,938,740,912,1215,1451,1678,1253,1462,1713
10067,r835,World -> South Korea -> Total articles -> With international institutions,World,South Korea,Total articles,With international institutions,4,56,48,79,95,103,202,170,232,219,213,230,231,231,239,339,386,495,495,641,837
10067,r836,World -> Sri Lanka,World,Sri Lanka,,,2,,,,,,,,,,,,,,,,,,,,
10067,r837,World -> Sri Lanka -> Total articles,World,Sri Lanka,Total articles,,3,2,4,6,37,3,4,5,3,8,6,13,60,19,139,114,129,382,404,447,516
10067,r838,World -> Sri Lanka -> Total articles -> With multiple institutions,World,Sri Lanka,Total articles,With multiple institutions,4,2,4,4,22,2,2,3,0,5,3,2,23,10,45,43,51,119,158,187,250
10067,r839,World -> Sri Lanka -> Total articles -> With domestic institutions only,World,Sri Lanka,Total articles,With domestic institutions only,4,1,0,4,26,3,2,2,3,6,4,11,48,11,123,90,108,318,348,383,424
10067,r840,World -> Sri Lanka -> Total articles -> With international institutions,World,Sri Lanka,Total articles,With international institutions,4,1,4,2,11,0,2,3,0,2,2,2,12,8,16,23,21,63,56,59,89
10067,r841,World -> Taiwan,World,Taiwan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r842,World -> Taiwan -> Total articles,World,Taiwan,Total articles,,3,362,308,409,503,824,1515,1547,1239,1453,1236,1000,1045,1086,984,1013,1075,1519,1615,1691,1862
10067,r843,World -> Taiwan -> Total articles -> With multiple institutions,World,Taiwan,Total articles,With multiple institutions,4,183,158,252,291,477,895,954,711,820,649,537,590,588,565,600,655,896,916,1027,1141
10067,r844,World -> Taiwan -> Total articles -> With domestic institutions only,World,Taiwan,Total articles,With domestic institutions only,4,326,289,370,448,744,1366,1396,1102,1303,1123,867,899,921,790,789,800,1125,1191,1206,1293
