table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5445,r471,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,470,"['308', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['262', '']"
5445,r472,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,471,"['304', '']","['0', '']","['210', '']","['0', '']","['91', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5445,r473,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,472,"['298', '']","['0', '']","['0', '']","['0', '']","['1', '']","['283', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
5445,r474,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,473,"['296', '']","['0', '']","['0', '']","['10', '']","['0', '']","['286', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r475,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,474,"['281', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['259', '']"
5445,r476,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,475,"['279', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['125', '']","['0', '']"
5445,r477,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,476,"['278', '']","['0', '']","['0', '']","['93', '']","['41', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['87', '']"
5445,r478,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,477,"['271', '']","['0', '']","['0', '']","['72', '']","['0', '']","['199', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r479,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,478,"['270', '']","['68', '']","['0', '']","['101', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r480,All institutions -> Willamette U.,All institutions,Willamette U.,2,479,"['267', '']","['0', '']","['0', '']","['24', '']","['0', '']","['60', '']","['61', '']","['0', '']","['0', '']","['0', '']","['122', '']"
5445,r481,All institutions -> Whitman C.,All institutions,Whitman C.,2,480,"['266', '']","['0', '']","['0', '']","['75', '']","['0', '']","['176', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']"
5445,r482,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,481,"['265', '']","['0', '']","['0', '']","['13', '']","['5', '']","['99', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']"
5445,r483,All institutions -> Albany State U.,All institutions,Albany State U.,2,482,"['261', '']","['0', '']","['0', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['130', '']"
5445,r484,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,483,"['260', '']","['0', '']","['0', '']","['17', '']","['0', '']","['200', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r485,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,484,"['258', '']","['39', '']","['4', '']","['47', '']","['64', '']","['30', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']"
5445,r486,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,485,"['254', '']","['0', '']","['74', '']","['127', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']"
5445,r487,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,486,"['251', '']","['0', '']","['0', '']","['67', '']","['150', '']","['26', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']"
5445,r488,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,487,"['249', '']","['28', '']","['0', '']","['0', '']","['15', '']","['167', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']"
5445,r489,All institutions -> Langston U.,All institutions,Langston U.,2,488,"['248', '']","['0', '']","['0', '']","['35', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['121', '']"
5445,r490,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,488,"['248', '']","['14', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
5445,r491,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,490,"['240', '']","['26', '']","['0', '']","['146', '']","['20', '']","['0', '']","['0', '']","['4', '']","['0', '']","['44', '']","['0', '']"
5445,r492,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,491,"['236', '']","['0', '']","['0', '']","['141', '']","['0', '']","['32', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']"
5445,r493,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,492,"['229', '']","['22', '']","['2', '']","['1', '']","['2', '']","['4', '']","['0', '']","['0', '']","['0', '']","['198', '']","['0', '']"
5445,r494,All institutions -> U. Hartford,All institutions,U. Hartford,2,493,"['228', '']","['5', '']","['0', '']","['92', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r495,All institutions -> Weber State U.,All institutions,Weber State U.,2,494,"['217', '']","['0', '']","['91', '']","['28', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
5445,r496,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,495,"['216', '']","['0', '']","['0', '']","['10', '']","['71', '']","['120', '']","['0', '']","['1', '']","['0', '']","['0', '']","['14', '']"
5445,r497,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,496,"['213', '']","['0', '']","['176', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r498,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,496,"['213', '']","['0', '']","['32', '']","['85', '']","['0', '']","['54', '']","['12', '']","['0', '']","['0', '']","['0', '']","['30', '']"
5445,r499,All institutions -> Augusta U.,All institutions,Augusta U.,2,498,"['208', '']","['28', '']","['0', '']","['164', '']","['13', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']"
5445,r500,All institutions -> Midwestern State U.,All institutions,Midwestern State U.,2,498,"['208', '']","['0', '']","['103', '']","['99', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r501,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,500,"['203', '']","['0', '']","['0', '']","['99', '']","['0', '']","['104', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r502,All institutions -> Colorado C.,All institutions,Colorado C.,2,501,"['192', '']","['0', '']","['52', '']","['18', '']","['0', '']","['15', '']","['0', '']","['4', '']","['0', '']","['0', '']","['103', '']"
5445,r503,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,502,"['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['154', '']","['35', '']"
5445,r504,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,503,"['188', '']","['0', '']","['24', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['148', '']"
5445,r505,All institutions -> St. Bonaventure U.,All institutions,St. Bonaventure U.,2,504,"['187', '']","['0', '']","['0', '']","['102', '']","['0', '']","['38', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']"
5445,r506,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,504,"['187', 'i']","['22', 'i']","['26', 'i']","['23', 'i']","['8', 'i']","['32', 'i']","['2', 'i']","['5', 'i']","['0', 'i']","['58', 'i']","['11', 'i']"
5445,r507,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,506,"['186', '']","['121', '']","['0', '']","['29', '']","['23', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r508,All institutions -> Dillard U.,All institutions,Dillard U.,2,507,"['180', '']","['0', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r509,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,507,"['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['180', '']","['0', '']"
5445,r510,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,509,"['175', '']","['0', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r511,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,510,"['170', '']","['0', '']","['7', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['11', '']","['0', '']"
5445,r512,All institutions -> Troy U.,All institutions,Troy U.,2,511,"['165', '']","['0', '']","['0', '']","['157', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
5445,r513,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,512,"['163', '']","['0', '']","['0', '']","['138', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r514,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,513,"['162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['51', '']","['105', '']"
5445,r515,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,514,"['161', '']","['0', '']","['89', '']","['0', '']","['23', '']","['39', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']"
5445,r516,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,515,"['158', '']","['125', '']","['6', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r517,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,516,"['157', '']","['32', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r518,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,517,"['156', '']","['0', '']","['28', '']","['29', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
5445,r519,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,518,"['154', '']","['0', '']","['0', '']","['154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r520,All institutions -> Keene State C.,All institutions,Keene State C.,2,519,"['152', '']","['0', '']","['16', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
5445,r521,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,520,"['150', '']","['72', '']","['38', '']","['13', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']"
5445,r522,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,521,"['148', '']","['0', '']","['67', '']","['0', '']","['16', '']","['0', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']"
5445,r523,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,522,"['145', '']","['0', '']","['0', '']","['75', '']","['0', '']","['39', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']"
5445,r524,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,523,"['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['88', '']"
5445,r525,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,524,"['139', '']","['0', '']","['0', '']","['58', '']","['15', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r526,All institutions -> C. Wooster,All institutions,C. Wooster,2,525,"['138', '']","['0', '']","['21', '']","['3', '']","['55', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r527,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,526,"['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['135', '']"
5445,r528,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,527,"['128', '']","['0', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r529,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,528,"['124', 'i']","['14', 'i']","['17', 'i']","['18', 'i']","['6', 'i']","['23', 'i']","['1', 'i']","['4', 'i']","['0', 'i']","['35', 'i']","['6', 'i']"
5445,r530,All institutions -> Benedict C.,All institutions,Benedict C.,2,529,"['123', '']","['32', '']","['24', '']","['21', '']","['23', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r531,All institutions -> Long Island U.,All institutions,Long Island U.,2,530,"['113', '']","['0', '']","['15', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']"
5445,r532,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,531,"['105', '']","['0', '']","['0', '']","['66', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r533,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,532,"['102', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']"
5445,r534,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,532,"['102', '']","['0', '']","['0', '']","['84', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r535,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,532,"['102', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r536,All institutions -> Alfred U.,All institutions,Alfred U.,2,535,"['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']"
5445,r537,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,536,"['94', '']","['0', '']","['0', '']","['0', '']","['44', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r538,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,537,"['93', '']","['43', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']"
5445,r539,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,538,"['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['60', '']","['0', '']"
5445,r540,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,539,"['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']"
5445,r541,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,540,"['88', '']","['0', '']","['0', '']","['40', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r542,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,541,"['87', '']","['0', '']","['0', '']","['70', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r543,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,541,"['87', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']"
5445,r544,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,543,"['81', '']","['0', '']","['0', '']","['78', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r545,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,543,"['81', '']","['3', '']","['0', '']","['14', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r546,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,545,"['80', '']","['0', '']","['5', '']","['36', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r547,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,546,"['79', 'i']","['14', 'i']","['0', 'i']","['50', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['6', 'i']","['0', 'i']","['0', 'i']","['9', 'i']"
5445,r548,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,547,"['78', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']"
5445,r549,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,547,"['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']"
5445,r550,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,549,"['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['74', '']","['0', '']"
5445,r551,All institutions -> Andrews U.,All institutions,Andrews U.,2,550,"['72', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']"
5445,r552,All institutions -> Albion C.,All institutions,Albion C.,2,551,"['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r553,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,552,"['68', '']","['0', '']","['0', '']","['27', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
5445,r554,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,553,"['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['15', '']","['0', '']","['0', '']","['0', '']"
5445,r555,All institutions -> Biola U.,All institutions,Biola U.,2,554,"['66', 'i']","['8', 'i']","['0', 'i']","['6', 'i']","['3', 'i']","['14', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['31', 'i']","['2', 'i']"
5445,r556,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,554,"['66', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r557,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,554,"['66', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r558,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,557,"['65', 'i']","['4', 'i']","['11', 'i']","['11', 'i']","['6', 'i']","['16', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['5', 'i']","['10', 'i']"
5445,r559,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,558,"['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r560,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,559,"['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r561,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,560,"['61', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r562,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,561,"['60', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r563,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,562,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r564,All institutions -> Touro U.,All institutions,Touro U.,2,563,"['58', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r565,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,563,"['58', '']","['0', '']","['0', '']","['16', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r566,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,565,"['57', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['17', '']"
5445,r567,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,566,"['55', '']","['0', '']","['0', '']","['26', '']","['0', '']","['3', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']"
5445,r568,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,566,"['55', 'i']","['15', 'i']","['0', 'i']","['11', 'i']","['6', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['19', 'i']","['4', 'i']"
5445,r569,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,568,"['54', 'i']","['9', 'i']","['10', 'i']","['8', 'i']","['4', 'i']","['18', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['3', 'i']"
5445,r570,All institutions -> Columbus State U.,All institutions,Columbus State U.,2,569,"['53', '']","['35', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r571,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,569,"['53', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r572,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,571,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r573,All institutions -> Emerson C.,All institutions,Emerson C.,2,572,"['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']"
5445,r574,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,573,"['48', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r575,All institutions -> Dine C.,All institutions,Dine C.,2,573,"['48', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r576,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,575,"['47', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r577,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,576,"['46', 'i']","['7', 'i']","['0', 'i']","['6', 'i']","['2', 'i']","['14', 'i']","['1', 'i']","['2', 'i']","['0', 'i']","['12', 'i']","['2', 'i']"
5445,r578,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,576,"['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['46', '']","['0', '']"
5445,r579,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,578,"['43', 'i']","['23', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['20', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5445,r580,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,579,"['40', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
5445,r581,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,580,"['38', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r582,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,581,"['37', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r583,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,581,"['37', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']"
5445,r584,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,581,"['37', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['12', '']"
5445,r585,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,584,"['36', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r586,All institutions -> Mercer U.,All institutions,Mercer U.,2,585,"['35', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']"
5445,r587,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,586,"['31', '']","['0', '']","['29', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r588,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,587,"['30', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r589,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,588,"['27', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
5445,r590,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,589,"['26', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
5445,r591,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,589,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']"
