table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10162,r134,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['29,016', '']","['24,361', '']","['598', '']","['3,457', '']","['150', '']","['440', '']","['10', '']"
10162,r135,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['368,107', '']","['194,775', '']","['11,552', '']","['142,398', '']","['5,839', '']","['5,252', '']","['8,291', '']"
10162,r136,United States -> District of Columbia,United States,District of Columbia,,,2,"['783,163', '']","['384,514', '']","['6,530', '']","['219,463', '']","['24,865', '']","['104,996', '']","['42,795', '']"
10162,r137,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['14,699', '']","['13,779', '']","['920', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r138,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['3,920', '']","['3,920', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r139,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['10,779', '']","['9,859', '']","['920', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r140,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['768,464', '']","['370,735', '']","['5,610', '']","['219,463', '']","['24,865', '']","['104,996', '']","['42,795', '']"
10162,r141,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['67,616', '']","['14,752', '']","['874', '']","['40,650', '']","['428', '']","['8,424', '']","['2,488', '']"
10162,r142,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['38,191', '']","['26,285', '']","['130', '']","['4,211', '']","['370', '']","['7,195', '']","['0', '']"
10162,r143,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['6,360', '']","['3,287', '']","['1', '']","['2,396', '']","['0', '']","['128', '']","['548', '']"
10162,r144,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['275,483', '']","['161,867', '']","['2,264', '']","['67,384', '']","['5,048', '']","['25,886', '']","['13,034', '']"
10162,r145,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['313,220', '']","['127,213', '']","['1,144', '']","['81,692', '']","['16,111', '']","['61,547', '']","['25,513', '']"
10162,r146,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['67,594', '']","['37,331', '']","['1,197', '']","['23,130', '']","['2,908', '']","['1,816', '']","['1,212', '']"
10162,r147,United States -> Florida,United States,Florida,,,2,"['3,048,253', '']","['1,489,852', '']","['284,429', '']","['1,002,273', '']","['111,840', '']","['110,968', '']","['48,891', '']"
10162,r148,United States -> Florida -> Public,United States,Florida,Public,,3,"['2,531,408', '']","['1,180,493', '']","['260,723', '']","['881,279', '']","['74,578', '']","['88,350', '']","['45,985', '']"
10162,r149,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['50,636', '']","['41,943', '']","['1,510', '']","['6,256', '']","['334', '']","['593', '']","['0', '']"
10162,r150,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['61,748', '']","['28,641', '']","['7,443', '']","['15,422', '']","['2,431', '']","['5,831', '']","['1,980', '']"
10162,r151,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['9,896', '']","['6,482', '']","['1,823', '']","['214', '']","['110', '']","['1,211', '']","['56', '']"
10162,r152,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['281,665', '']","['129,683', '']","['20,013', '']","['120,737', '']","['2,800', '']","['7,184', '']","['1,248', '']"
10162,r153,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['1,725', '']","['706', '']","['144', '']","['588', '']","['225', '']","['62', '']","['0', '']"
10162,r154,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['355,986', '']","['163,744', '']","['24,003', '']","['152,444', '']","['4,914', '']","['3,723', '']","['7,158', '']"
10162,r155,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['221,488', '']","['110,131', '']","['8,500', '']","['82,434', '']","['11,278', '']","['5,068', '']","['4,077', '']"
10162,r156,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['1,085,834', '']","['467,739', '']","['171,655', '']","['327,074', '']","['39,233', '']","['51,825', '']","['28,308', '']"
10162,r157,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['18,394', '']","['7,758', '']","['746', '']","['8,817', '']","['107', '']","['232', '']","['734', '']"
10162,r158,United States -> Florida -> Public -> U. South Florida<sup>b</sup>,United States,Florida,Public,U. South Florida<sup>b</sup>,4,"['405,166', '']","['206,552', '']","['24,683', '']","['146,620', '']","['12,463', '']","['12,424', '']","['2,424', '']"
10162,r159,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['38,870', '']","['17,114', '']","['203', '']","['20,673', '']","['683', '']","['197', '']","['0', '']"
10162,r160,United States -> Florida -> Private,United States,Florida,Private,,3,"['516,845', '']","['309,359', '']","['23,706', '']","['120,994', '']","['37,262', '']","['22,618', '']","['2,906', '']"
10162,r161,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['28,650', '']","['23,863', '']","['358', '']","['1,425', '']","['1,002', '']","['225', '']","['1,777', '']"
10162,r162,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['17,706', '']","['10,970', '']","['1,170', '']","['4,740', '']","['465', '']","['361', '']","['0', '']"
10162,r163,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['31,189', '']","['9,314', '']","['3,571', '']","['16,839', '']","['417', '']","['616', '']","['432', '']"
10162,r164,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['439,300', '']","['265,212', '']","['18,607', '']","['97,990', '']","['35,378', '']","['21,416', '']","['697', '']"
10162,r165,United States -> Georgia,United States,Georgia,,,2,"['3,260,128', '']","['1,968,946', '']","['183,628', '']","['782,771', '']","['173,058', '']","['133,083', '']","['18,642', '']"
10162,r166,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['2,191,995', '']","['1,322,856', '']","['182,620', '']","['511,206', '']","['104,094', '']","['59,096', '']","['12,123', '']"
10162,r167,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['127,313', '']","['64,609', '']","['95', '']","['51,995', '']","['3,451', '']","['6,725', '']","['438', '']"
10162,r168,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['9,969', '']","['7,265', '']","['2,704', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r169,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['1,231,485', '']","['940,488', '']","['117,204', '']","['62,025', '']","['82,540', '']","['25,348', '']","['3,880', '']"
10162,r170,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['36,362', '']","['2,605', '']","['322', '']","['28,826', '']","['4,608', '']","['1', '']","['0', '']"
10162,r171,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['215,908', '']","['81,641', '']","['6,415', '']","['112,773', '']","['502', '']","['13,940', '']","['637', '']"
10162,r172,United States -> Georgia -> Public -> Kennesaw State U.,United States,Georgia,Public,Kennesaw State U.,4,"['21,705', '']","['3,290', '']","['529', '']","['17,003', '']","['205', '']","['543', '']","['135', '']"
10162,r173,United States -> Georgia -> Public -> Savannah State U.,United States,Georgia,Public,Savannah State U.,4,"['1,888', '']","['1,881', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r174,United States -> Georgia -> Public -> U. Georgia,United States,Georgia,Public,U. Georgia,4,"['545,631', '']","['220,343', '']","['55,206', '']","['237,894', '']","['12,775', '']","['12,380', '']","['7,033', '']"
10162,r175,United States -> Georgia -> Public -> U. North Georgia,United States,Georgia,Public,U. North Georgia,4,"['1,734', '']","['734', '']","['138', '']","['690', '']","['13', '']","['159', '']","['0', '']"
10162,r176,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['1,068,133', '']","['646,090', '']","['1,008', '']","['271,565', '']","['68,964', '']","['73,987', '']","['6,519', '']"
10162,r177,United States -> Georgia -> Private -> Clark Atlanta U.,United States,Georgia,Private,Clark Atlanta U.,4,"['8,791', '']","['5,895', '']","['0', '']","['2,647', '']","['198', '']","['51', '']","['0', '']"
10162,r178,United States -> Georgia -> Private -> Emory U.,United States,Georgia,Private,Emory U.,4,"['958,281', '']","['568,149', '']","['522', '']","['252,545', '']","['64,536', '']","['70,269', '']","['2,260', '']"
10162,r179,United States -> Georgia -> Private -> Mercer U.,United States,Georgia,Private,Mercer U.,4,"['50,222', '']","['32,504', '']","['46', '']","['9,218', '']","['4,083', '']","['112', '']","['4,259', '']"
10162,r180,United States -> Georgia -> Private -> Morehouse C.,United States,Georgia,Private,Morehouse C.,4,"['5,664', '']","['5,664', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r181,United States -> Georgia -> Private -> Morehouse School of Medicine,United States,Georgia,Private,Morehouse School of Medicine,4,"['42,489', '']","['31,339', '']","['440', '']","['7,155', '']","['0', '']","['3,555', '']","['0', '']"
10162,r182,United States -> Georgia -> Private -> Spelman C.,United States,Georgia,Private,Spelman C.,4,"['2,686', '']","['2,539', '']","['0', '']","['0', '']","['147', '']","['0', '']","['0', '']"
10162,r183,United States -> Hawaii,United States,Hawaii,,,2,"['301,272', '']","['190,232', '']","['17,913', '']","['76,959', '']","['2,750', '']","['12,717', '']","['701', '']"
10162,r184,United States -> Hawaii -> Public,United States,Hawaii,Public,,3,"['297,970', '']","['187,565', '']","['17,865', '']","['76,955', '']","['2,435', '']","['12,477', '']","['673', '']"
10162,r185,"United States -> Hawaii -> Public -> U. Hawaii, Hilo",United States,Hawaii,Public,"U. Hawaii, Hilo",4,"['8,001', '']","['5,292', '']","['66', '']","['1,533', '']","['131', '']","['931', '']","['48', '']"
10162,r186,"United States -> Hawaii -> Public -> U. Hawaii, Manoa",United States,Hawaii,Public,"U. Hawaii, Manoa",4,"['277,323', '']","['169,762', '']","['17,799', '']","['75,287', '']","['2,304', '']","['11,546', '']","['625', '']"
10162,r187,"United States -> Hawaii -> Public -> U. Hawaii, system office",United States,Hawaii,Public,"U. Hawaii, system office",4,"['12,646', '']","['12,511', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']"
10162,r188,United States -> Hawaii -> Private,United States,Hawaii,Private,,3,"['3,302', '']","['2,667', '']","['48', '']","['4', '']","['315', '']","['240', '']","['28', '']"
10162,r189,United States -> Hawaii -> Private -> Hawaii Pacific U.,United States,Hawaii,Private,Hawaii Pacific U.,4,"['3,302', '']","['2,667', '']","['48', '']","['4', '']","['315', '']","['240', '']","['28', '']"
10162,r190,United States -> Idaho,United States,Idaho,,,2,"['179,835', '']","['97,255', '']","['40,768', '']","['33,181', '']","['3,006', '']","['1,891', '']","['3,734', '']"
10162,r191,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['179,835', '']","['97,255', '']","['40,768', '']","['33,181', '']","['3,006', '']","['1,891', '']","['3,734', '']"
10162,r192,United States -> Idaho -> Public -> Boise State U.,United States,Idaho,Public,Boise State U.,4,"['47,617', '']","['32,015', '']","['2,842', '']","['11,230', '']","['536', '']","['876', '']","['118', '']"
10162,r193,United States -> Idaho -> Public -> Idaho State U.,United States,Idaho,Public,Idaho State U.,4,"['16,615', '']","['9,080', '']","['2,223', '']","['4,292', '']","['547', '']","['249', '']","['224', '']"
10162,r194,United States -> Idaho -> Public -> U. Idaho,United States,Idaho,Public,U. Idaho,4,"['115,603', '']","['56,160', '']","['35,703', '']","['17,659', '']","['1,923', '']","['766', '']","['3,392', '']"
