table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
12724,r100,United States -> Colorado -> Public -> Colorado School of Mines,United States,Colorado,Public,Colorado School of Mines,4,"['10,422', '']","['6,948', '']","['3,012', '']","['329', '']","['133', '']","['9,636', '']","['6,239', '']","['3,010', '']","['254', '']","['133', '']"
12724,r101,"United States -> Colorado -> Public -> Colorado State U., Fort Collins",United States,Colorado,Public,"Colorado State U., Fort Collins",4,"['27,668', '']","['18,794', '']","['3,471', '']","['1,893', '']","['3,510', '']","['22,887', '']","['15,675', '']","['2,991', '']","['1,820', '']","['2,401', '']"
12724,r102,"United States -> Colorado -> Public -> Colorado State U., Pueblo",United States,Colorado,Public,"Colorado State U., Pueblo",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r103,United States -> Colorado -> Public -> Fort Lewis C.,United States,Colorado,Public,Fort Lewis C.,4,"['306', '']","['260', '']","['14', '']","['32', '']","['0', '']","['292', '']","['260', '']","['0', '']","['32', '']","['0', '']"
12724,r104,United States -> Colorado -> Public -> U. Colorado Anschutz Medical Campus,United States,Colorado,Public,U. Colorado Anschutz Medical Campus,4,"['75,749', '']","['41,421', '']","['5,197', '']","['26,034', '']","['3,097', '']","['65,207', '']","['38,520', '']","['4,038', '']","['20,896', '']","['1,753', '']"
12724,r105,United States -> Colorado -> Public -> U. Colorado Boulder,United States,Colorado,Public,U. Colorado Boulder,4,"['75,022', '']","['42,147', '']","['24,074', '']","['5,064', '']","['3,737', '']","['67,420', '']","['38,674', '']","['21,235', '']","['4,329', '']","['3,182', '']"
12724,r106,United States -> Colorado -> Public -> U. Colorado Colorado Springs,United States,Colorado,Public,U. Colorado Colorado Springs,4,"['860', '']","['604', '']","['138', '']","['73', '']","['45', '']","['815', '']","['604', '']","['138', '']","['73', '']","['0', '']"
12724,r107,United States -> Colorado -> Public -> U. Colorado Denver,United States,Colorado,Public,U. Colorado Denver,4,"['987', '']","['500', '']","['266', '']","['221', '']","['0', '']","['920', '']","['500', '']","['199', '']","['221', '']","['0', '']"
12724,r108,United States -> Colorado -> Public -> U. Northern Colorado,United States,Colorado,Public,U. Northern Colorado,4,"['285', '']","['285', '']","['0', '']","['0', '']","['0', '']","['282', '']","['282', '']","['0', '']","['0', '']","['0', '']"
12724,r109,United States -> Colorado -> Public -> U.S. Air Force Academy,United States,Colorado,Public,U.S. Air Force Academy,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r110,United States -> Colorado -> Private,United States,Colorado,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r111,United States -> Colorado -> Private -> Colorado C.,United States,Colorado,Private,Colorado C.,4,"['12', '']","['12', '']","['0', '']","['0', '']","['0', '']","['12', '']","['12', '']","['0', '']","['0', '']","['0', '']"
12724,r112,United States -> Colorado -> Private -> U. Denver,United States,Colorado,Private,U. Denver,4,"['5,776', '']","['2,262', '']","['1,027', '']","['2,375', '']","['112', '']","['4,757', '']","['2,007', '']","['532', '']","['2,106', '']","['112', '']"
12724,r113,United States -> Connecticut,United States,Connecticut,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r114,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r115,United States -> Connecticut -> Public -> Central Connecticut State U.,United States,Connecticut,Public,Central Connecticut State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r116,United States -> Connecticut -> Public -> Eastern Connecticut State U.,United States,Connecticut,Public,Eastern Connecticut State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r117,United States -> Connecticut -> Public -> Southern Connecticut State U.,United States,Connecticut,Public,Southern Connecticut State U.,4,"['148', '']","['48', '']","['0', '']","['100', '']","['0', '']","['148', '']","['48', '']","['0', '']","['100', '']","['0', '']"
12724,r118,United States -> Connecticut -> Public -> U. Connecticut,United States,Connecticut,Public,U. Connecticut,4,"['35,205', '']","['24,368', '']","['1,684', '']","['8,014', '']","['1,139', '']","['33,684', '']","['23,463', '']","['1,596', '']","['7,656', '']","['969', '']"
12724,r119,United States -> Connecticut -> Public -> U.S. Coast Guard Academy,United States,Connecticut,Public,U.S. Coast Guard Academy,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r120,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r121,United States -> Connecticut -> Private -> Connecticut C.,United States,Connecticut,Private,Connecticut C.,4,"['91', '']","['91', '']","['0', '']","['0', '']","['0', '']","['91', '']","['91', '']","['0', '']","['0', '']","['0', '']"
12724,r122,United States -> Connecticut -> Private -> Fairfield U.,United States,Connecticut,Private,Fairfield U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r123,United States -> Connecticut -> Private -> Hartford International U. for Religion and Peace,United States,Connecticut,Private,Hartford International U. for Religion and Peace,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r124,United States -> Connecticut -> Private -> Sacred Heart U.,United States,Connecticut,Private,Sacred Heart U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r125,"United States -> Connecticut -> Private -> Trinity C., Hartford",United States,Connecticut,Private,"Trinity C., Hartford",4,"['201', '']","['201', '']","['0', '']","['0', '']","['0', '']","['201', '']","['201', '']","['0', '']","['0', '']","['0', '']"
12724,r126,United States -> Connecticut -> Private -> U. Hartford,United States,Connecticut,Private,U. Hartford,4,"['339', '']","['242', '']","['2', '']","['95', '']","['0', '']","['312', '']","['227', '']","['2', '']","['83', '']","['0', '']"
12724,r127,United States -> Connecticut -> Private -> U. New Haven,United States,Connecticut,Private,U. New Haven,4,"['376', '']","['103', '']","['0', '']","['273', '']","['0', '']","['376', '']","['103', '']","['0', '']","['273', '']","['0', '']"
12724,r128,United States -> Connecticut -> Private -> Wesleyan U.,United States,Connecticut,Private,Wesleyan U.,4,"['114', '']","['114', '']","['0', '']","['0', '']","['0', '']","['114', '']","['114', '']","['0', '']","['0', '']","['0', '']"
12724,r129,United States -> Connecticut -> Private -> Yale U.,United States,Connecticut,Private,Yale U.,4,"['94,742', '']","['51,139', '']","['2,964', '']","['33,362', '']","['7,277', '']","['87,124', '']","['47,707', '']","['2,721', '']","['30,673', '']","['6,023', '']"
12724,r130,United States -> Delaware,United States,Delaware,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r131,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r132,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['2,378', '']","['2,359', '']","['0', '']","['8', '']","['11', '']","['2,378', '']","['2,359', '']","['0', '']","['8', '']","['11', '']"
12724,r133,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['42,364', '']","['26,827', '']","['12,797', '']","['1,131', '']","['1,609', '']","['37,577', '']","['23,589', '']","['11,819', '']","['757', '']","['1,412', '']"
12724,r134,United States -> District of Columbia,United States,District of Columbia,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r135,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r136,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r137,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['704', '']","['450', '']","['50', '']","['204', '']","['0', '']","['704', '']","['450', '']","['50', '']","['204', '']","['0', '']"
12724,r138,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r139,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['4,585', '']","['3,578', '']","['0', '']","['703', '']","['304', '']","['3,852', '']","['3,277', '']","['0', '']","['461', '']","['114', '']"
12724,r140,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['7,838', '']","['6,245', '']","['365', '']","['1,228', '']","['0', '']","['7,838', '']","['6,245', '']","['365', '']","['1,228', '']","['0', '']"
12724,r141,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['1,017', '']","['547', '']","['180', '']","['284', '']","['6', '']","['1,017', '']","['547', '']","['180', '']","['284', '']","['6', '']"
12724,r142,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['39,041', '']","['22,541', '']","['3,772', '']","['10,455', '']","['2,273', '']","['30,157', '']","['18,467', '']","['3,160', '']","['6,558', '']","['1,972', '']"
12724,r143,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['25,189', '']","['9,459', '']","['4,873', '']","['9,330', '']","['1,527', '']","['14,849', '']","['6,883', '']","['2,047', '']","['5,363', '']","['556', '']"
12724,r144,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['5,302', '']","['3,908', '']","['820', '']","['526', '']","['48', '']","['2,365', '']","['2,122', '']","['86', '']","['157', '']","['0', '']"
12724,r145,United States -> Florida,United States,Florida,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r146,United States -> Florida -> Public,United States,Florida,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r147,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['6,174', '']","['6,092', '']","['71', '']","['0', '']","['11', '']","['4,976', '']","['4,894', '']","['71', '']","['0', '']","['11', '']"
12724,r148,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['3,492', '']","['3,238', '']","['90', '']","['8', '']","['156', '']","['3,188', '']","['3,090', '']","['90', '']","['8', '']","['0', '']"
12724,r149,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['2,831', '']","['682', '']","['364', '']","['1,242', '']","['543', '']","['2,349', '']","['543', '']","['209', '']","['1,054', '']","['543', '']"
12724,r150,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['19,006', '']","['13,297', '']","['1,884', '']","['2,748', '']","['1,077', '']","['16,796', '']","['11,980', '']","['1,716', '']","['2,124', '']","['976', '']"
12724,r151,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['76', '']","['48', '']","['0', '']","['0', '']","['28', '']","['73', '']","['45', '']","['0', '']","['0', '']","['28', '']"
12724,r152,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['43,600', '']","['17,032', '']","['5,608', '']","['6,037', '']","['14,923', '']","['42,761', '']","['16,465', '']","['5,407', '']","['6,015', '']","['14,874', '']"
12724,r153,United States -> Florida -> Public -> New C. Florida,United States,Florida,Public,New C. Florida,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r154,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['22,493', '']","['11,379', '']","['9,762', '']","['1,018', '']","['334', '']","['20,792', '']","['10,329', '']","['9,359', '']","['823', '']","['281', '']"
12724,r155,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['68,473', '']","['48,092', '']","['4,810', '']","['11,289', '']","['4,282', '']","['59,428', '']","['43,290', '']","['3,891', '']","['9,197', '']","['3,050', '']"
12724,r156,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['93', '']","['64', '']","['0', '']","['29', '']","['0', '']","['47', '']","['21', '']","['0', '']","['26', '']","['0', '']"
12724,r157,United States -> Florida -> Public -> U. South Florida,United States,Florida,Public,U. South Florida,4,"['62,402', '']","['33,576', '']","['6,953', '']","['10,945', '']","['10,928', '']","['57,741', '']","['32,118', '']","['6,422', '']","['10,419', '']","['8,782', '']"
12724,r158,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['9,495', '']","['9,495', '']","['0', '']","['0', '']","['0', '']","['8,653', '']","['8,653', '']","['0', '']","['0', '']","['0', '']"
12724,r159,United States -> Florida -> Private,United States,Florida,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
