table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_started_in_fy_2022_or_fy_2023,field_planned_to_start_in_fy_2024_or_fy_2025,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
12864,r094,Colorado -> Public,Colorado,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r095,Colorado -> Public -> Colorado School of Mines,Colorado,Public,Colorado School of Mines,3,"['956', '']","['1,900', '']","['2,946', '']","['2,265', '']","['1,703', '']","['1,713', '']","['872', '']","['7,823', '']","['10,181', '']","['0', '']","['0', '']","['0', '']"
12864,r096,"Colorado -> Public -> Colorado State U., Fort Collins",Colorado,Public,"Colorado State U., Fort Collins",3,"['500', '']","['4,896', '']","['1,050', '']","['6,471', '']","['8,718', '']","['252', '']","['3,498', '']","['2,876', '']","['11,969', '']","['4,481', '']","['0', '']","['0', '']"
12864,r097,"Colorado -> Public -> Colorado State U., Pueblo",Colorado,Public,"Colorado State U., Pueblo",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['11,200', '']","['0', '']","['0', '']","['0', '']"
12864,r098,Colorado -> Public -> Fort Lewis C.,Colorado,Public,Fort Lewis C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r099,Colorado -> Public -> U. Colorado Anschutz Medical Campus<sup>b</sup>,Colorado,Public,U. Colorado Anschutz Medical Campus<sup>b</sup>,3,"['6,552', '']","['25,424', '']","['3,551', '']","['271', '']","['6,388', '']","['1,947', '']","['6,249', '']","['26,372', '']","['5,243', '']","['5,064', '']","['18,887', '']","['0', '']"
12864,r100,Colorado -> Public -> U. Colorado Boulder,Colorado,Public,U. Colorado Boulder,3,"['0', '']","['0', '']","['8,767', '']","['19,692', '']","['59,666', '']","['31,527', '']","['13,492', '']","['5,536', '']","['5,385', '']","['16,966', '']","['197,166', '']","['0', '']"
12864,r101,Colorado -> Public -> U. Colorado Colorado Springs,Colorado,Public,U. Colorado Colorado Springs,3,"['0', '']","['0', '']","['17,085', '']","['0', '']","['0', '']","['570', '']","['1,471', '']","['0', '']","['0', '']","['47,097', '']","['0', '']","['0', '']"
12864,r102,Colorado -> Public -> U. Colorado Denver,Colorado,Public,U. Colorado Denver,3,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r103,Colorado -> Public -> U. Northern Colorado,Colorado,Public,U. Northern Colorado,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r104,Colorado -> Private,Colorado,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r105,Colorado -> Private -> Colorado C.,Colorado,Private,Colorado C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['280', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['20,524', '']"
12864,r106,Colorado -> Private -> U. Denver,Colorado,Private,U. Denver,3,"['0', '']","['450', '']","['0', '']","['1,171', '']","['3,270', '']","['1,521', '']","['394', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r107,Connecticut,Connecticut,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r108,Connecticut -> Public,Connecticut,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r109,Connecticut -> Public -> Southern Connecticut State U.,Connecticut,Public,Southern Connecticut State U.,3,"['NA', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r110,Connecticut -> Public -> U. Connecticut,Connecticut,Public,U. Connecticut,3,"['314', '']","['52,515', '']","['4,752', '']","['98,344', '']","['22,397', '']","['43,190', '']","['73,762', '']","['21,778', '']","['14,520', '']","['2,672', '']","['56,032', '']","['0', '']"
12864,r111,Connecticut -> Private,Connecticut,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r112,Connecticut -> Private -> Connecticut C.,Connecticut,Private,Connecticut C.,3,"['NA', '']","['ne', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r113,Connecticut -> Private -> Sacred Heart U.,Connecticut,Private,Sacred Heart U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r114,"Connecticut -> Private -> Trinity C., Hartford",Connecticut,Private,"Trinity C., Hartford",3,"['ne', '']","['ne', '']","['2,000', '']","['1,225', '']","['0', '']","['430', '']","['400', '']","['301', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r115,Connecticut -> Private -> U. Hartford,Connecticut,Private,U. Hartford,3,"['0', '']","['0', '']","['0', '']","['0', '']","['700', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r116,Connecticut -> Private -> U. New Haven,Connecticut,Private,U. New Haven,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['9,835', '']","['9,672', '']","['4,774', '']","['4,922', '']","['6,170', '']","['3,150', '']","['0', '']"
12864,r117,Connecticut -> Private -> Wesleyan U.,Connecticut,Private,Wesleyan U.,3,"['580', '']","['1,050', '']","['3,257', '']","['2,745', '']","['4,097', '']","['3,006', '']","['2,201', '']","['1,801', '']","['3,315', '']","['1,430', '']","['0', '']","['17,162', '']"
12864,r118,Connecticut -> Private -> Yale U.,Connecticut,Private,Yale U.,3,"['187,441', '']","['141,291', '']","['113,456', '']","['201,349', '']","['265,364', '']","['102,058', '']","['114,062', '']","['378,885', '']","['272,013', '']","['661,709', '']","['585,325', '']","['0', '']"
12864,r119,Delaware,Delaware,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r120,Delaware -> Public,Delaware,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r121,Delaware -> Public -> Delaware State U.,Delaware,Public,Delaware State U.,3,"['1,763', '']","['0', '']","['500', '']","['600', '']","['1,590', '']","['350', '']","['426', '']","['677', '']","['1,138', '']","['950', '']","['12,000', '']","['0', '']"
12864,r122,Delaware -> Public -> U. Delaware,Delaware,Public,U. Delaware,3,"['32,183', '']","['7,968', '']","['0', '']","['6,817', '']","['14,103', '']","['10,939', '']","['4,856', '']","['10,008', '']","['13,082', '']","['14,293', '']","['1,894', '']","['0', '']"
12864,r123,District of Columbia,District of Columbia,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r124,District of Columbia -> Public,District of Columbia,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r125,District of Columbia -> Public -> U. of the District of Columbia,District of Columbia,Public,U. of the District of Columbia,3,"['0', '']","['0', '']","['260', '']","['4,500', '']","['10,500', '']","['800', '']","['2,000', '']","['0', '']","['0', '']","['4,800', '']","['300', '']","['0', '']"
12864,r126,District of Columbia -> Private,District of Columbia,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r127,District of Columbia -> Private -> American U.,District of Columbia,Private,American U.,3,"['0', '']","['3,100', '']","['0', '']","['1,400', 'i']","['0', '']","['1,155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r128,District of Columbia -> Private -> Catholic U. of America,District of Columbia,Private,Catholic U. of America,3,"['0', '']","['NA', '']","['NA', '']","['0', '']","['2,430', '']","['1,001', '']","['800', '']","['3,143', '']","['2,260', '']","['3,250', '']","['0', '']","['0', '']"
12864,r129,District of Columbia -> Private -> Gallaudet U.,District of Columbia,Private,Gallaudet U.,3,"['NA', '']","['NA', '']","['520', '']","['657', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r130,District of Columbia -> Private -> George Washington U.,District of Columbia,Private,George Washington U.,3,"['67,600', '']","['345', '']","['40,535', '']","['52,235', '']","['25,909', '']","['36,518', '']","['15,550', '']","['6,550', '']","['9,156', '']","['1,800', '']","['0', '']","['0', '']"
12864,r131,District of Columbia -> Private -> Georgetown U.,District of Columbia,Private,Georgetown U.,3,"['16,505', '']","['1,940', '']","['17,408', '']","['10,407', '']","['12,315', '']","['0', '']","['3,300', '']","['10,795', '']","['14,326', '']","['44,878', '']","['46,736', '']","['0', '']"
12864,r132,District of Columbia -> Private -> Howard U.,District of Columbia,Private,Howard U.,3,"['550', '']","['1,385', '']","['9,529', '']","['14,450', '']","['2,000', '']","['6,000', '']","['10,351', '']","['7,277', '']","['13,570', '']","['44,000', '']","['11,784', '']","['0', '']"
12864,r133,Florida,Florida,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r134,Florida -> Public,Florida,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r135,Florida -> Public -> Florida A&M U.,Florida,Public,Florida A&M U.,3,"['3,000', '']","['1,400', '']","['7,600', '']","['2,400', '']","['3,032', '']","['545', '']","['514', '']","['2,580', '']","['0', '']","['17,628', '']","['0', '']","['0', '']"
12864,r136,Florida -> Public -> Florida Atlantic U.,Florida,Public,Florida Atlantic U.,3,"['0', '']","['0', '']","['3,318', '']","['1,262', '']","['0', '']","['700', '']","['582', '']","['716', '']","['257', '']","['0', '']","['0', '']","['0', '']"
12864,r137,Florida -> Public -> Florida Gulf Coast U.,Florida,Public,Florida Gulf Coast U.,3,"['251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r138,Florida -> Public -> Florida International U.,Florida,Public,Florida International U.,3,"['2,607', '']","['1,317', '']","['9,003', '']","['6,631', '']","['1,534', '']","['4,051', '']","['2,273', '']","['4,171', '']","['4,171', '']","['1,681', '']","['0', '']","['0', '']"
12864,r139,Florida -> Public -> Florida Polytechnic U.,Florida,Public,Florida Polytechnic U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r140,Florida -> Public -> Florida State U.,Florida,Public,Florida State U.,3,"['0', '']","['0', '']","['0', '']","['1,619', '']","['3,459', '']","['5,468', '']","['39,538', '']","['8,476', '']","['33,099', '']","['3,345', '']","['11,715', '']","['0', '']"
12864,r141,Florida -> Public -> New C. Florida,Florida,Public,New C. Florida,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r142,Florida -> Public -> U. Central Florida,Florida,Public,U. Central Florida,3,"['0', '']","['0', '']","['0', '']","['320', '']","['7,171', '']","['12,100', '']","['647', '']","['5,183', '']","['5,000', '']","['71,600', '']","['0', '']","['8,000', '']"
12864,r143,Florida -> Public -> U. Florida,Florida,Public,U. Florida,3,"['4,100', '']","['390', '']","['8,236', '']","['7,031', '']","['67,659', '']","['12,640', 'i']","['4,796', '']","['14,222', '']","['15,973', '']","['65,596', '']","['26,916', '']","['0', '']"
12864,r144,Florida -> Public -> U. North Florida,Florida,Public,U. North Florida,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,840', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r145,Florida -> Public -> U. South Florida<sup>c</sup>,Florida,Public,U. South Florida<sup>c</sup>,3,"['4,349', '']","['4,985', '']","['6,342', '']","['5,731', '']","['6,218', '']","['2,361', '']","['14,177', '']","['7,794', '']","['32,673', '']","['31,146', '']","['26,200', '']","['0', '']"
12864,r146,Florida -> Public -> U. West Florida,Florida,Public,U. West Florida,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r147,Florida -> Private,Florida,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r148,Florida -> Private -> Embry-Riddle Aeronautical U.,Florida,Private,Embry-Riddle Aeronautical U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['700', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r149,Florida -> Private -> Florida Institute of Technology,Florida,Private,Florida Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['2,099', '']","['2,170', '']","['0', '']","['3,327', '']","['545', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r150,Florida -> Private -> Nova Southeastern U.,Florida,Private,Nova Southeastern U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['4,482', '']","['1,742', '']","['0', '']","['4,951', '']","['468', '']","['7,096', '']","['0', '']","['0', '']"
12864,r151,Florida -> Private -> U. Miami,Florida,Private,U. Miami,3,"['28,800', '']","['17,051', '']","['7,018', '']","['21,856', '']","['75,372', '']","['10,844', '']","['9,011', '']","['21,786', '']","['26,648', '']","['0', '']","['31,163', '']","['0', '']"
12864,r152,Georgia,Georgia,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r153,Georgia -> Public,Georgia,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r154,Georgia -> Public -> Augusta U.,Georgia,Public,Augusta U.,3,"['na', '']","['na', '']","['na', '']","['569', '']","['2,538', '']","['6,724', '']","['440', '']","['1,259', '']","['16,447', '']","['2,974', '']","['0', '']","['0', '']"
12864,r155,Georgia -> Public -> Fort Valley State U.,Georgia,Public,Fort Valley State U.,3,"['0', '']","['0', '']","['0', '']","['361', '']","['361', '']","['0', '']","['2,836', '']","['879', '']","['2,179', '']","['14,500', '']","['0', '']","['0', '']"
12864,r156,Georgia -> Public -> Georgia Institute of Technology,Georgia,Public,Georgia Institute of Technology,3,"['6,400', '']","['22,500', '']","['15,600', '']","['18,700', '']","['22,288', '']","['7,164', '']","['92,142', '']","['43,306', '']","['26,280', '']","['9,400', '']","['356,389', '']","['39,969', '']"
12864,r157,Georgia -> Public -> Georgia Southern U.,Georgia,Public,Georgia Southern U.,3,"['0', '']","['6,841', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,000', '']","['0', '']","['3,417', '']","['4,419', '']","['0', '']","['0', '']"
12864,r158,Georgia -> Public -> Georgia State U.,Georgia,Public,Georgia State U.,3,"['5,466', '']","['6,181', '']","['8,230', '']","['4,372', '']","['2,500', '']","['1,281', '']","['6,805', '']","['5,005', '']","['6,670', '']","['1,200', '']","['0', '']","['0', '']"
12864,r159,Georgia -> Public -> Kennesaw State U.,Georgia,Public,Kennesaw State U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['0', '']","['1,497', '']","['20,040', '']","['4,050', '']","['0', '']","['0', '']"
12864,r160,Georgia -> Public -> Savannah State U.,Georgia,Public,Savannah State U.,3,"['1,146', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,700', '']","['0', '']","['0', '']","['0', '']","['0', '']"
