table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12747,r472,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,471,"['119', '']","['0', '']","['0', '']","['73', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['18', '']"
12747,r473,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,472,"['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r474,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,473,"['111', '']","['0', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r475,All institutions -> Western New England U.,All institutions,Western New England U.,2,473,"['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']"
12747,r476,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,475,"['109', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']"
12747,r477,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,476,"['105', 'i']","['5', 'i']","['13', 'i']","['18', 'i']","['1', 'i']","['1', 'i']","['2', 'i']","['5', 'i']","['0', 'i']","['39', 'i']","['21', 'i']"
12747,r478,All institutions -> Bates C.,All institutions,Bates C.,2,477,"['104', '']","['0', '']","['55', '']","['13', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r479,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,477,"['104', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['4', '']","['32', '']","['0', '']","['0', '']","['57', '']"
12747,r480,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,479,"['102', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r481,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,479,"['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['102', '']"
12747,r482,All institutions -> Northland C.,All institutions,Northland C.,2,481,"['101', 'i']","['0', 'i']","['0', 'i']","['16', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['71', 'i']"
12747,r483,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,482,"['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['17', '']"
12747,r484,All institutions -> James Madison U.,All institutions,James Madison U.,2,482,"['100', '']","['0', '']","['19', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']"
12747,r485,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,484,"['99', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r486,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,484,"['99', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r487,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,486,"['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['95', '']"
12747,r488,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,487,"['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']","['0', '']","['0', '']","['10', '']"
12747,r489,All institutions -> Carleton C.,All institutions,Carleton C.,2,488,"['88', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['78', 'i']","['0', 'i']","['0', 'i']","['10', 'i']"
12747,r490,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,489,"['86', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r491,All institutions -> Bentley U.,All institutions,Bentley U.,2,490,"['83', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r492,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,490,"['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['59', '']","['1', '']"
12747,r493,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,492,"['77', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r494,All institutions -> Gustavus Adolphus C.,All institutions,Gustavus Adolphus C.,2,493,"['75', '']","['0', '']","['52', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r495,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,494,"['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['74', '']","['0', '']"
12747,r496,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,494,"['74', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r497,All institutions -> Norwich U.,All institutions,Norwich U.,2,496,"['72', '']","['0', '']","['51', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r498,All institutions -> U. Scranton,All institutions,U. Scranton,2,497,"['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']"
12747,r499,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,498,"['68', '']","['0', '']","['0', '']","['45', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r500,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,499,"['67', '']","['0', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r501,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,499,"['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r502,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,501,"['62', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r503,All institutions -> U. Richmond,All institutions,U. Richmond,2,502,"['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']"
12747,r504,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,502,"['61', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r505,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,504,"['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['42', '']"
12747,r506,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,505,"['57', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
12747,r507,All institutions -> Central State U.,All institutions,Central State U.,2,506,"['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']"
12747,r508,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,506,"['56', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']"
12747,r509,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,508,"['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54', '']"
12747,r510,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,508,"['54', '']","['16', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']"
12747,r511,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,508,"['54', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
12747,r512,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,511,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['26', '']","['0', '']"
12747,r513,All institutions -> Macalester C.,All institutions,Macalester C.,2,512,"['51', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r514,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,512,"['51', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r515,"All institutions -> U. Puerto Rico, Ponce",All institutions,"U. Puerto Rico, Ponce",2,514,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']"
12747,r516,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,515,"['48', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']"
12747,r517,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,515,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']"
12747,r518,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,517,"['47', '']","['0', '']","['30', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r519,All institutions -> U. New England,All institutions,U. New England,2,518,"['45', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r520,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,518,"['45', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r521,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,518,"['45', 'i']","['0', 'i']","['0', 'i']","['19', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['4', 'i']","['1', 'i']","['3', 'i']","['16', 'i']"
12747,r522,All institutions -> Elon U.,All institutions,Elon U.,2,521,"['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r523,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,522,"['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['4', '']"
12747,r524,All institutions -> Alfred U.,All institutions,Alfred U.,2,523,"['41', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r525,All institutions -> Mercer U.,All institutions,Mercer U.,2,524,"['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['25', '']"
12747,r526,All institutions -> Radford U.,All institutions,Radford U.,2,525,"['39', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
12747,r527,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,525,"['39', '']","['27', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['5', '']"
12747,r528,All institutions -> St. Mary's C. Maryland,All institutions,St. Mary's C. Maryland,2,527,"['38', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r529,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,528,"['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['36', '']","['0', '']"
12747,r530,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,528,"['36', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']"
12747,r531,All institutions -> Langston U.,All institutions,Langston U.,2,530,"['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']"
12747,r532,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,531,"['33', '']","['0', '']","['27', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r533,All institutions -> U. Virginia's C. Wise,All institutions,U. Virginia's C. Wise,2,532,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']"
12747,r534,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,533,"['30', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
12747,r535,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,534,"['26', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r536,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,534,"['26', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r537,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,536,"['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']"
12747,r538,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,537,"['23', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r539,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,538,"['22', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r540,All institutions -> New C. Florida,All institutions,New C. Florida,2,538,"['22', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r541,All institutions -> Canisius U.,All institutions,Canisius U.,2,540,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']"
12747,r542,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,540,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
12747,r543,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,540,"['21', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r544,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,543,"['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']"
12747,r545,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,543,"['19', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12747,r546,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,545,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['2', '']"
12747,r547,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,545,"['18', '']","['0', '']","['12', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r548,All institutions -> Willamette U.,All institutions,Willamette U.,2,547,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r549,All institutions -> Dine C.,All institutions,Dine C.,2,548,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']"
12747,r550,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,549,"['15', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r551,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,549,"['15', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r552,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,549,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12747,r553,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,552,"['12', 'i']","['0', 'i']","['0', 'i']","['12', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12747,r554,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,552,"['12', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
12747,r555,All institutions -> C. Wooster,All institutions,C. Wooster,2,554,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']"
12747,r556,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,554,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
12747,r557,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,556,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
12747,r558,All institutions -> Butler U.,All institutions,Butler U.,2,556,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
12747,r559,All institutions -> Haverford C.,All institutions,Haverford C.,2,556,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
12747,r560,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,559,"['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
12747,r561,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,560,"['5', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['4', 'i']"
12747,r562,All institutions -> Long Island U.,All institutions,Long Island U.,2,560,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
12747,r563,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,560,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
12747,r564,All institutions -> Amherst C.,All institutions,Amherst C.,2,563,"['4', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r565,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,563,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
12747,r566,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,563,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
12747,r567,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,566,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12747,r568,All institutions -> Babson C.,All institutions,Babson C.,2,567,"['2', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r569,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,567,"['2', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r570,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,567,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
12747,r571,All institutions -> Davidson C.,All institutions,Davidson C.,2,570,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
12747,r572,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,570,"['1', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
