table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3175,r474,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,473,"['288', '']","['0', '']","['25', '']","['215', '']","['0', '']","['4', '']","['0', '']","['0', '']","['7', '']","['37', '']","['0', '']"
3175,r475,All institutions -> Colorado C.,All institutions,Colorado C.,2,474,"['281', '']","['0', '']","['44', '']","['115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']"
3175,r476,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,475,"['278', '']","['0', '']","['254', '']","['5', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r477,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,476,"['276', '']","['5', '']","['0', '']","['96', '']","['74', '']","['99', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
3175,r478,All institutions -> Bradley U.,All institutions,Bradley U.,2,477,"['275', '']","['0', '']","['0', '']","['13', '']","['0', '']","['241', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']"
3175,r479,All institutions -> Augusta U.,All institutions,Augusta U.,2,478,"['269', '']","['10', '']","['0', '']","['221', '']","['23', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']"
3175,r480,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,479,"['266', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['218', '']"
3175,r481,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,479,"['266', '']","['0', '']","['0', '']","['266', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r482,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,481,"['262', '']","['0', '']","['0', '']","['262', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r483,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,482,"['257', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['257', '']"
3175,r484,All institutions -> C. Wooster,All institutions,C. Wooster,2,483,"['255', '']","['0', '']","['12', '']","['7', '']","['62', '']","['153', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r485,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,483,"['255', '']","['150', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r486,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,485,"['253', '']","['10', '']","['0', '']","['186', '']","['17', '']","['22', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
3175,r487,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,486,"['252', '']","['0', '']","['0', '']","['252', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r488,All institutions -> Albany State U.,All institutions,Albany State U.,2,487,"['249', '']","['0', '']","['0', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['162', '']"
3175,r489,All institutions -> Dillard U.,All institutions,Dillard U.,2,488,"['245', '']","['0', '']","['0', '']","['245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r490,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,489,"['244', '']","['0', '']","['0', '']","['12', '']","['0', '']","['162', '']","['0', '']","['1', '']","['0', '']","['0', '']","['69', '']"
3175,r491,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,490,"['235', '']","['0', '']","['0', '']","['24', '']","['53', '']","['158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r492,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,491,"['219', '']","['0', '']","['0', '']","['75', '']","['62', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r493,All institutions -> Allegheny C.,All institutions,Allegheny C.,2,492,"['217', '']","['0', '']","['0', '']","['18', '']","['0', '']","['72', '']","['0', '']","['0', '']","['93', '']","['0', '']","['34', '']"
3175,r494,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,493,"['213', '']","['5', '']","['0', '']","['57', '']","['87', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
3175,r495,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,494,"['211', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r496,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,495,"['208', '']","['0', '']","['0', '']","['158', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r497,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,495,"['208', '']","['0', '']","['20', '']","['6', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['174', '']"
3175,r498,All institutions -> Bethune-Cookman U.,All institutions,Bethune-Cookman U.,2,497,"['206', '']","['23', '']","['0', '']","['29', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['95', '']"
3175,r499,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,498,"['205', '']","['0', '']","['0', '']","['28', '']","['0', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r500,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,498,"['205', '']","['0', '']","['0', '']","['84', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r501,All institutions -> Keene State C.,All institutions,Keene State C.,2,498,"['205', '']","['0', '']","['39', '']","['158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
3175,r502,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,498,"['205', '']","['0', '']","['169', '']","['14', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
3175,r503,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,502,"['200', '']","['0', '']","['111', '']","['0', '']","['27', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r504,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,502,"['200', '']","['0', '']","['0', '']","['171', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r505,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,504,"['199', '']","['0', '']","['0', '']","['199', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r506,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,505,"['195', '']","['0', '']","['159', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r507,All institutions -> Canisius C.,All institutions,Canisius C.,2,506,"['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r508,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,507,"['182', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']"
3175,r509,All institutions -> U. Hartford,All institutions,U. Hartford,2,508,"['180', '']","['7', '']","['0', '']","['38', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r510,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,509,"['179', 'i']","['21', 'i']","['25', 'i']","['22', 'i']","['7', 'i']","['31', 'i']","['2', 'i']","['5', 'i']","['0', 'i']","['55', 'i']","['11', 'i']"
3175,r511,All institutions -> Augustana U.,All institutions,Augustana U.,2,510,"['176', '']","['0', '']","['0', '']","['71', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r512,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,511,"['174', 'i']","['0', 'i']","['0', 'i']","['174', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3175,r513,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,512,"['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['171', '']","['0', '']"
3175,r514,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,512,"['171', '']","['0', '']","['170', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r515,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,514,"['169', 'i']","['18', 'i']","['21', 'i']","['22', 'i']","['6', 'i']","['26', 'i']","['2', 'i']","['4', 'i']","['0', 'i']","['62', 'i']","['8', 'i']"
3175,r516,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,514,"['169', '']","['0', '']","['0', '']","['169', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r517,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,516,"['166', '']","['0', '']","['14', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['143', '']","['0', '']"
3175,r518,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,517,"['157', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r519,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,518,"['156', '']","['0', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']"
3175,r520,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,519,"['154', '']","['0', '']","['0', '']","['128', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r521,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,520,"['152', '']","['0', '']","['0', '']","['150', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r522,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,521,"['151', '']","['0', '']","['11', '']","['50', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r523,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,522,"['150', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['150', '']","['0', '']"
3175,r524,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,523,"['146', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r525,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,524,"['145', '']","['0', '']","['0', '']","['26', '']","['2', '']","['103', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
3175,r526,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,524,"['145', '']","['0', '']","['16', '']","['92', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r527,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,526,"['144', '']","['0', '']","['0', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r528,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,527,"['141', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['94', '']","['47', '']"
3175,r529,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,528,"['136', '']","['15', '']","['0', '']","['12', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['70', '']"
3175,r530,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,529,"['133', '']","['15', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['65', '']"
3175,r531,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,530,"['132', '']","['0', '']","['0', '']","['106', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r532,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,531,"['130', '']","['0', '']","['0', '']","['0', '']","['51', '']","['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r533,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,531,"['130', '']","['0', '']","['3', '']","['108', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r534,All institutions -> Elon U.,All institutions,Elon U.,2,533,"['129', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['67', '']","['20', '']"
3175,r535,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,534,"['128', '']","['0', '']","['16', '']","['64', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r536,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,535,"['125', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['124', '']"
3175,r537,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,536,"['116', '']","['0', '']","['50', '']","['60', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
3175,r538,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,536,"['116', 'i']","['13', 'i']","['16', 'i']","['17', 'i']","['5', 'i']","['21', 'i']","['1', 'i']","['4', 'i']","['0', 'i']","['33', 'i']","['6', 'i']"
3175,r539,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,536,"['116', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r540,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,539,"['113', '']","['110', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r541,All institutions -> Drake U.,All institutions,Drake U.,2,540,"['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['99', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']"
3175,r542,All institutions -> U. Portland,All institutions,U. Portland,2,541,"['110', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r543,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,542,"['109', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']"
3175,r544,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,543,"['107', '']","['0', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r545,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,544,"['106', '']","['0', '']","['0', '']","['9', '']","['0', '']","['70', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r546,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,545,"['101', '']","['0', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r547,All institutions -> Andrews U.,All institutions,Andrews U.,2,546,"['95', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']"
3175,r548,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,547,"['94', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']"
3175,r549,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,548,"['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['31', '']"
3175,r550,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,549,"['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['11', '']","['70', '']"
3175,r551,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,550,"['87', '']","['0', '']","['41', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
3175,r552,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,551,"['85', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r553,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,552,"['83', 'i']","['15', 'i']","['0', 'i']","['52', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['6', 'i']","['0', 'i']","['0', 'i']","['10', 'i']"
3175,r554,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,553,"['81', '']","['0', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r555,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,553,"['81', '']","['0', '']","['0', '']","['53', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r556,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,555,"['78', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']"
3175,r557,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,556,"['77', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r558,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,557,"['75', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r559,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,558,"['73', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']"
3175,r560,All institutions -> Albion C.,All institutions,Albion C.,2,559,"['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r561,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,560,"['69', '']","['9', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r562,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,561,"['66', 'i']","['8', 'i']","['19', 'i']","['21', 'i']","['9', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['7', 'i']","['2', 'i']"
3175,r563,All institutions -> Biola U.,All institutions,Biola U.,2,562,"['65', 'i']","['8', 'i']","['0', 'i']","['6', 'i']","['3', 'i']","['14', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['30', 'i']","['2', 'i']"
3175,r564,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,562,"['65', 'i']","['4', 'i']","['11', 'i']","['11', 'i']","['6', 'i']","['16', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['5', 'i']","['10', 'i']"
3175,r565,All institutions -> Emerson C.,All institutions,Emerson C.,2,564,"['64', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r566,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,565,"['60', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r567,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,566,"['58', '']","['0', '']","['0', '']","['0', '']","['18', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
3175,r568,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,567,"['57', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r569,All institutions -> Langston U.,All institutions,Langston U.,2,568,"['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']"
3175,r570,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,568,"['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r571,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,570,"['54', 'i']","['9', 'i']","['10', 'i']","['8', 'i']","['4', 'i']","['18', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['3', 'i']"
3175,r572,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,570,"['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']"
3175,r573,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,570,"['54', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r574,All institutions -> Dine C.,All institutions,Dine C.,2,573,"['53', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r575,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,574,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['36', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
3175,r576,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,574,"['52', 'i']","['14', 'i']","['0', 'i']","['11', 'i']","['6', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['18', 'i']","['3', 'i']"
3175,r577,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,574,"['52', '']","['0', '']","['0', '']","['23', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r578,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,577,"['50', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']"
3175,r579,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,577,"['50', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['50', 'i']"
3175,r580,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,579,"['45', 'i']","['24', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['21', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3175,r581,All institutions -> Texas A&M U.-Central Texas,All institutions,Texas A&M U.-Central Texas,2,579,"['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']"
3175,r582,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,579,"['45', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r583,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,582,"['44', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r584,All institutions -> Touro U.,All institutions,Touro U.,2,583,"['43', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r585,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,584,"['41', '']","['0', '']","['0', '']","['2', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r586,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,585,"['39', '']","['3', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']"
3175,r587,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,585,"['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']"
3175,r588,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,587,"['38', '']","['0', '']","['14', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r589,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,588,"['34', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r590,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,589,"['33', '']","['0', '']","['2', '']","['10', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
3175,r591,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,590,"['32', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r592,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,591,"['31', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r593,All institutions -> Rider U.,All institutions,Rider U.,2,592,"['29', '']","['0', '']","['11', '']","['0', '']","['5', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
