table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other
3037,r446,New York -> Private -> Skidmore C.,New York,Private,Skidmore C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r447,"New York -> Private -> St. John's U., New York",New York,Private,"St. John's U., New York",3,"['340', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['340', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r448,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,3,"['3,399', '']","['0', '']","['0', '']","['0', '']","['1,651', '']","['410', '']","['0', '']","['0', '']","['0', '']","['1,338', '']","['0', '']","['0', '']","['0', '']"
3037,r449,New York -> Private -> U. Rochester,New York,Private,U. Rochester,3,"['7,690', '']","['0', '']","['0', '']","['0', '']","['5,759', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,586', '']","['345', '']","['0', '']","['0', '']"
3037,r450,"New York -> Private -> Union C., Schenectady",New York,Private,"Union C., Schenectady",3,"['15,038', '']","['0', '']","['3,432', '']","['1,317', '']","['2,139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,419', '']","['732', '']","['0', '']","['0', '']"
3037,r451,New York -> Private -> Vassar C.,New York,Private,Vassar C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r452,New York -> Private -> Yeshiva U.,New York,Private,Yeshiva U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r453,North Carolina,North Carolina,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r454,North Carolina -> Public,North Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r455,North Carolina -> Public -> Appalachian State U.,North Carolina,Public,Appalachian State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r456,North Carolina -> Public -> East Carolina U.,North Carolina,Public,East Carolina U.,3,"['4,910', '']","['0', '']","['378', '']","['0', '']","['0', '']","['0', '']","['4,533', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r457,North Carolina -> Public -> Fayetteville State U.,North Carolina,Public,Fayetteville State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r458,North Carolina -> Public -> North Carolina Agricultural and Technical State U.,North Carolina,Public,North Carolina Agricultural and Technical State U.,3,"['804', '']","['0', '']","['0', '']","['0', '']","['804', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r459,North Carolina -> Public -> North Carolina Central U.,North Carolina,Public,North Carolina Central U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r460,North Carolina -> Public -> North Carolina State U.,North Carolina,Public,North Carolina State U.,3,"['14,899', '']","['4,030', '']","['2,106', '']","['0', '']","['2,153', '']","['0', '']","['2,500', '']","['0', '']","['0', '']","['4,109', '']","['0', '']","['0', '']","['0', '']"
3037,r461,"North Carolina -> Public -> U. North Carolina, Asheville",North Carolina,Public,"U. North Carolina, Asheville",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r462,"North Carolina -> Public -> U. North Carolina, Chapel Hill",North Carolina,Public,"U. North Carolina, Chapel Hill",3,"['16,645', '']","['0', '']","['2,129', '']","['0', '']","['0', '']","['434', '']","['14,082', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r463,"North Carolina -> Public -> U. North Carolina, Charlotte",North Carolina,Public,"U. North Carolina, Charlotte",3,"['560', '']","['0', '']","['267', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['293', '']","['0', '']","['0', '']","['0', '']"
3037,r464,"North Carolina -> Public -> U. North Carolina, Greensboro",North Carolina,Public,"U. North Carolina, Greensboro",3,"['771', '']","['0', '']","['771', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r465,"North Carolina -> Public -> U. North Carolina, Wilmington",North Carolina,Public,"U. North Carolina, Wilmington",3,"['11,081', '']","['0', '']","['10,632', '']","['0', '']","['0', '']","['449', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r466,North Carolina -> Public -> Western Carolina U.,North Carolina,Public,Western Carolina U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r467,North Carolina -> Public -> Winston-Salem State U.,North Carolina,Public,Winston-Salem State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r468,North Carolina -> Private,North Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r469,North Carolina -> Private -> Davidson C.,North Carolina,Private,Davidson C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r470,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,3,"['21,820', '']","['0', '']","['18,395', '']","['0', '']","['510', '']","['0', '']","['1,691', '']","['0', '']","['0', '']","['1,224', '']","['0', '']","['0', '']","['0', '']"
3037,r471,North Carolina -> Private -> Elon U.,North Carolina,Private,Elon U.,3,"['425', '']","['0', '']","['0', '']","['0', '']","['425', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r472,North Carolina -> Private -> Johnson C. Smith U.,North Carolina,Private,Johnson C. Smith U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r473,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,3,"['13,543', '']","['0', '']","['1,571', '']","['0', '']","['300', '']","['0', '']","['1,772', '']","['0', '']","['0', '']","['9,900', '']","['0', '']","['0', '']","['0', '']"
3037,r474,North Dakota,North Dakota,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r475,North Dakota -> Public,North Dakota,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r476,North Dakota -> Public -> North Dakota State U.,North Dakota,Public,North Dakota State U.,3,"['383', '']","['0', '']","['383', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r477,North Dakota -> Public -> U. North Dakota,North Dakota,Public,U. North Dakota,3,"['380', '']","['0', '']","['380', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r478,Ohio,Ohio,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r479,Ohio -> Public,Ohio,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r480,Ohio -> Public -> Bowling Green State U.,Ohio,Public,Bowling Green State U.,3,"['13,816', '']","['598', '']","['3,359', '']","['0', '']","['0', '']","['420', '']","['2,733', '']","['0', '']","['0', '']","['1,470', '']","['0', '']","['5,236', '']","['0', '']"
3037,r481,Ohio -> Public -> Central State U.,Ohio,Public,Central State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r482,Ohio -> Public -> Cleveland State U.,Ohio,Public,Cleveland State U.,3,"['815', '']","['0', '']","['815', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r483,Ohio -> Public -> Kent State U.,Ohio,Public,Kent State U.,3,"['678', '']","['0', '']","['255', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['423', '']","['0', '']","['0', '']","['0', '']"
3037,r484,Ohio -> Public -> Miami U.,Ohio,Public,Miami U.,3,"['64,344', '']","['0', '']","['62,711', '']","['0', '']","['0', '']","['0', '']","['493', '']","['1,140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r485,Ohio -> Public -> Northeast Ohio Medical U.,Ohio,Public,Northeast Ohio Medical U.,3,"['2,111', '']","['0', '']","['1,861', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r486,Ohio -> Public -> Ohio State U.,Ohio,Public,Ohio State U.,3,"['185,704', '']","['4,424', '']","['3,817', '']","['0', '']","['11,707', '']","['0', '']","['124,372', '']","['0', '']","['0', '']","['29,830', '']","['8,947', '']","['2,607', '']","['0', '']"
3037,r487,Ohio -> Public -> Ohio U.,Ohio,Public,Ohio U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r488,Ohio -> Public -> U. Akron,Ohio,Public,U. Akron,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r489,Ohio -> Public -> U. Cincinnati,Ohio,Public,U. Cincinnati,3,"['29,669', '']","['0', '']","['11,079', '']","['0', '']","['7,689', '']","['0', '']","['817', '']","['0', '']","['0', '']","['9,784', '']","['300', '']","['0', '']","['0', '']"
3037,r490,Ohio -> Public -> U. Toledo,Ohio,Public,U. Toledo,3,"['3,846', '']","['0', '']","['2,445', '']","['0', '']","['916', '']","['0', '']","['0', '']","['0', '']","['0', '']","['485', '']","['0', '']","['0', '']","['0', '']"
3037,r491,Ohio -> Public -> Wright State U.,Ohio,Public,Wright State U.,3,"['330', '']","['0', '']","['330', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r492,Ohio -> Public -> Youngstown State U.,Ohio,Public,Youngstown State U.,3,"['7,000', '']","['0', '']","['2,000', '']","['1,500', '']","['1,500', '']","['0', '']","['1,000', '']","['0', '']","['500', '']","['500', '']","['0', '']","['0', '']","['0', '']"
3037,r493,Ohio -> Private,Ohio,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r494,Ohio -> Private -> C. Wooster,Ohio,Private,C. Wooster,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r495,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,3,"['2,507', '']","['0', '']","['750', '']","['0', '']","['669', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,089', '']","['0', '']","['0', '']","['0', '']"
3037,r496,Ohio -> Private -> Heidelberg U.,Ohio,Private,Heidelberg U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r497,Ohio -> Private -> Kenyon C.,Ohio,Private,Kenyon C.,3,"['2,115', '']","['0', '']","['2,115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r498,Ohio -> Private -> Oberlin C.,Ohio,Private,Oberlin C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r499,Ohio -> Private -> U. Dayton,Ohio,Private,U. Dayton,3,"['8,319', '']","['0', '']","['0', '']","['0', '']","['8,319', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r500,Oklahoma,Oklahoma,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r501,Oklahoma -> Public,Oklahoma,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r502,Oklahoma -> Public -> Langston U.,Oklahoma,Public,Langston U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r503,"Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r504,"Oklahoma -> Public -> Oklahoma State U., Stillwater",Oklahoma,Public,"Oklahoma State U., Stillwater",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r505,Oklahoma -> Public -> U. Central Oklahoma,Oklahoma,Public,U. Central Oklahoma,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r506,"Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",3,"['27,500', '']","['3,000', '']","['0', '']","['15,000', '']","['0', '']","['0', '']","['9,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r507,"Oklahoma -> Public -> U. Oklahoma, Tulsa",Oklahoma,Public,"U. Oklahoma, Tulsa",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r508,Oklahoma -> Private,Oklahoma,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r509,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r510,Oregon,Oregon,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r511,Oregon -> Public,Oregon,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r512,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,3,"['22,260', '']","['0', '']","['9,137', '']","['0', '']","['2,336', '']","['0', '']","['7,917', '']","['0', '']","['0', '']","['0', '']","['2,870', '']","['0', '']","['0', '']"
3037,r513,Oregon -> Public -> Oregon Institute of Technology,Oregon,Public,Oregon Institute of Technology,3,"['11,700', '']","['0', '']","['0', '']","['0', '']","['11,700', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r514,Oregon -> Public -> Oregon State U.,Oregon,Public,Oregon State U.,3,"['4,100', '']","['0', '']","['0', '']","['0', '']","['3,000', '']","['800', '']","['300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r515,Oregon -> Public -> Portland State U.,Oregon,Public,Portland State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r516,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,3,"['6,773', '']","['0', '']","['3,964', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['536', '']","['2,273', '']","['0', '']"
3037,r517,Oregon -> Private,Oregon,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r518,Oregon -> Private -> Lewis and Clark C.,Oregon,Private,Lewis and Clark C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r519,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r520,Oregon -> Private -> Pacific U.,Oregon,Private,Pacific U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r521,Oregon -> Private -> Reed C.,Oregon,Private,Reed C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r522,Oregon -> Private -> Willamette U.,Oregon,Private,Willamette U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r523,Pennsylvania,Pennsylvania,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r524,Pennsylvania -> Public,Pennsylvania,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r525,Pennsylvania -> Public -> Indiana U. Pennsylvania,Pennsylvania,Public,Indiana U. Pennsylvania,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r526,"Pennsylvania -> Public -> Pennsylvania State U., Behrend",Pennsylvania,Public,"Pennsylvania State U., Behrend",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r527,"Pennsylvania -> Public -> Pennsylvania State U., Harrisburg",Pennsylvania,Public,"Pennsylvania State U., Harrisburg",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r528,"Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",3,"['16,800', '']","['0', '']","['7,000', '']","['0', '']","['6,000', '']","['3,400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['400', '']","['0', '']"
3037,r529,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3037,r530,"Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",3,"['108,370', '']","['0', '']","['14,174', '']","['0', '']","['3,981', '']","['0', '']","['81,240', '']","['0', '']","['0', '']","['8,976', '']","['0', '']","['0', '']","['0', '']"
3037,r531,Pennsylvania -> Public -> West Chester U. Pennsylvania,Pennsylvania,Public,West Chester U. Pennsylvania,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r532,Pennsylvania -> Private,Pennsylvania,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r533,Pennsylvania -> Private -> Bryn Mawr C.,Pennsylvania,Private,Bryn Mawr C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r534,Pennsylvania -> Private -> Bucknell U.,Pennsylvania,Private,Bucknell U.,3,"['2,354', '']","['0', '']","['0', '']","['0', '']","['954', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,400', '']","['0', '']","['0', '']"
3037,r535,Pennsylvania -> Private -> Carnegie Mellon U.,Pennsylvania,Private,Carnegie Mellon U.,3,"['11,479', '']","['0', '']","['3,969', '']","['0', '']","['4,658', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,852', '']","['0', '']","['0', '']"
3037,r536,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,3,"['17,278', '']","['0', '']","['0', '']","['1,417', '']","['15,486', '']","['0', '']","['0', '']","['0', '']","['0', '']","['375', '']","['0', '']","['0', '']","['0', '']"
3037,r537,Pennsylvania -> Private -> Duquesne U.,Pennsylvania,Private,Duquesne U.,3,"['991', '']","['0', '']","['305', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['686', '']","['0', '']","['0', '']","['0', '']"
3037,r538,Pennsylvania -> Private -> Franklin and Marshall C.,Pennsylvania,Private,Franklin and Marshall C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r539,Pennsylvania -> Private -> Gettysburg C.,Pennsylvania,Private,Gettysburg C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r540,Pennsylvania -> Private -> Haverford C.,Pennsylvania,Private,Haverford C.,3,"['345', '']","['0', '']","['0', '']","['345', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r541,Pennsylvania -> Private -> Lafayette C.,Pennsylvania,Private,Lafayette C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r542,Pennsylvania -> Private -> Lehigh U.,Pennsylvania,Private,Lehigh U.,3,"['16,957', '']","['0', '']","['368', '']","['0', '']","['970', '']","['0', '']","['0', '']","['0', '']","['0', '']","['619', '']","['15,000', '']","['0', '']","['0', '']"
3037,r543,Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r544,Pennsylvania -> Private -> Saint Joseph's U.,Pennsylvania,Private,Saint Joseph's U.,3,"['360', '']","['0', '']","['360', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r545,Pennsylvania -> Private -> Salus U.,Pennsylvania,Private,Salus U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r546,Pennsylvania -> Private -> Swarthmore C.,Pennsylvania,Private,Swarthmore C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r547,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,3,"['37,245', '']","['0', '']","['37,245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r548,Pennsylvania -> Private -> U. of the Sciences Philadelphia,Pennsylvania,Private,U. of the Sciences Philadelphia,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r549,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,3,"['184,466', '']","['0', '']","['88,692', '']","['0', '']","['20,421', '']","['0', '']","['8,371', '']","['0', '']","['0', '']","['16,475', '']","['267', '']","['50,238', '']","['0', '']"
3037,r550,Pennsylvania -> Private -> Villanova U.,Pennsylvania,Private,Villanova U.,3,"['2,797', '']","['0', '']","['1,229', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['290', '']","['0', '']","['1,279', '']","['0', '']"
3037,r551,Rhode Island,Rhode Island,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r552,Rhode Island -> Public,Rhode Island,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r553,Rhode Island -> Public -> U. Rhode Island,Rhode Island,Public,U. Rhode Island,3,"['6,162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r554,Rhode Island -> Private,Rhode Island,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r555,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,3,"['11,629', '']","['0', '']","['2,612', '']","['850', '']","['4,816', '']","['736', '']","['398', '']","['0', '']","['0', '']","['2,218', '']","['0', '']","['0', '']","['0', '']"
