table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_educational_pass_through_entities,field_total_from_business,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_educational_pass_through_entities,field_federally_financed_from_business,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
3188,r116,United States -> Connecticut -> Public -> Central Connecticut State U.,United States,Connecticut,Public,Central Connecticut State U.,4,"['115', '']","['12', '']","['0', '']","['0', '']","['103', '']","['115', '']","['12', '']","['0', '']","['0', '']","['103', '']"
3188,r117,United States -> Connecticut -> Public -> Eastern Connecticut State U.,United States,Connecticut,Public,Eastern Connecticut State U.,4,"['24', '']","['24', '']","['0', '']","['0', '']","['0', '']","['24', '']","['24', '']","['0', '']","['0', '']","['0', '']"
3188,r118,United States -> Connecticut -> Public -> Southern Connecticut State U.,United States,Connecticut,Public,Southern Connecticut State U.,4,"['172', '']","['79', '']","['12', '']","['81', '']","['0', '']","['159', '']","['79', '']","['12', '']","['68', '']","['0', '']"
3188,r119,United States -> Connecticut -> Public -> U. Connecticut,United States,Connecticut,Public,U. Connecticut,4,"['30,551', '']","['12,580', '']","['2,564', '']","['3,744', '']","['11,663', '']","['29,632', '']","['12,166', '']","['2,528', '']","['3,406', '']","['11,532', '']"
3188,r120,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r121,United States -> Connecticut -> Private -> Connecticut C.,United States,Connecticut,Private,Connecticut C.,4,"['34', '']","['34', '']","['0', '']","['0', '']","['0', '']","['34', '']","['34', '']","['0', '']","['0', '']","['0', '']"
3188,r122,United States -> Connecticut -> Private -> Fairfield U.,United States,Connecticut,Private,Fairfield U.,4,"['58', '']","['58', '']","['0', '']","['0', '']","['0', '']","['58', '']","['58', '']","['0', '']","['0', '']","['0', '']"
3188,r123,"United States -> Connecticut -> Private -> Trinity C., Hartford",United States,Connecticut,Private,"Trinity C., Hartford",4,"['326', '']","['326', '']","['0', '']","['0', '']","['0', '']","['293', '']","['293', '']","['0', '']","['0', '']","['0', '']"
3188,r124,United States -> Connecticut -> Private -> U. Hartford,United States,Connecticut,Private,U. Hartford,4,"['32', '']","['0', '']","['4', '']","['28', '']","['0', '']","['28', '']","['0', '']","['0', '']","['28', '']","['0', '']"
3188,r125,United States -> Connecticut -> Private -> U. New Haven,United States,Connecticut,Private,U. New Haven,4,"['2,366', '']","['305', '']","['1,809', '']","['140', '']","['112', '']","['2,094', '']","['198', '']","['1,772', '']","['12', '']","['112', '']"
3188,r126,United States -> Connecticut -> Private -> Wesleyan U.,United States,Connecticut,Private,Wesleyan U.,4,"['733', '']","['532', '']","['0', '']","['201', '']","['0', '']","['550', '']","['413', '']","['0', '']","['137', '']","['0', '']"
3188,r127,United States -> Connecticut -> Private -> Yale U.,United States,Connecticut,Private,Yale U.,4,"['73,496', '']","['44,549', '']","['5,443', '']","['19,304', '']","['4,200', '']","['68,749', '']","['41,622', '']","['5,443', '']","['17,705', '']","['3,979', '']"
3188,r128,United States -> Delaware,United States,Delaware,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r129,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r130,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['1,581', '']","['1,581', '']","['0', '']","['0', '']","['0', '']","['1,581', '']","['1,581', '']","['0', '']","['0', '']","['0', '']"
3188,r131,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['25,304', 'i']","['15,747', 'i']","['2,428', 'i']","['3,206', 'i']","['3,923', 'i']","['24,293', '']","['14,736', '']","['2,428', '']","['3,206', '']","['3,923', '']"
3188,r132,United States -> District of Columbia,United States,District of Columbia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r133,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r134,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r135,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['66', '']","['66', '']","['0', '']","['0', '']","['0', '']","['66', '']","['66', '']","['0', '']","['0', '']","['0', '']"
3188,r136,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r137,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['2,366', '']","['1,204', '']","['23', '']","['1,097', '']","['42', '']","['1,488', '']","['634', '']","['19', '']","['835', '']","['0', '']"
3188,r138,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['8,836', '']","['2,595', '']","['5,939', '']","['239', '']","['63', '']","['8,836', '']","['2,595', '']","['5,939', '']","['239', '']","['63', '']"
3188,r139,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['236', '']","['88', '']","['0', '']","['148', '']","['0', '']","['88', '']","['88', '']","['0', '']","['0', '']","['0', '']"
3188,r140,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['30,376', '']","['13,794', '']","['3,850', '']","['11,259', '']","['1,473', '']","['26,311', '']","['13,238', '']","['3,539', '']","['8,454', '']","['1,080', '']"
3188,r141,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['15,099', '']","['6,885', '']","['2,742', '']","['4,855', '']","['617', '']","['13,204', '']","['6,326', '']","['2,689', '']","['3,622', '']","['567', '']"
3188,r142,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['5,534', '']","['3,854', '']","['29', '']","['545', '']","['1,106', '']","['5,277', '']","['3,686', '']","['0', '']","['485', '']","['1,106', '']"
3188,r143,United States -> Florida,United States,Florida,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r144,United States -> Florida -> Public,United States,Florida,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r145,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['3,005', '']","['1,251', '']","['965', '']","['293', '']","['496', '']","['3,005', '']","['1,251', '']","['965', '']","['293', '']","['496', '']"
3188,r146,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['4,875', '']","['2,418', '']","['1,245', '']","['2', '']","['1,210', '']","['4,875', '']","['2,418', '']","['1,245', '']","['2', '']","['1,210', '']"
3188,r147,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['468', '']","['400', '']","['0', '']","['57', '']","['11', '']","['268', '']","['200', '']","['0', '']","['57', '']","['11', '']"
3188,r148,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['34,269', '']","['19,500', '']","['1,863', '']","['6,661', '']","['6,245', '']","['26,740', '']","['12,527', '']","['1,847', '']","['6,236', '']","['6,130', '']"
3188,r149,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['19', '']","['15', '']","['4', '']","['0', '']","['0', '']","['6', '']","['6', '']","['0', '']","['0', '']","['0', '']"
3188,r150,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['13,103', '']","['7,021', '']","['1,766', '']","['1,624', '']","['2,692', '']","['11,733', '']","['6,369', '']","['1,766', '']","['1,598', '']","['2,000', '']"
3188,r151,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['23,823', 'i']","['10,215', 'i']","['7,559', 'i']","['2,543', 'i']","['3,506', 'i']","['21,287', '']","['9,347', '']","['7,211', '']","['2,132', '']","['2,597', '']"
3188,r152,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['82,747', '']","['44,267', '']","['9,365', '']","['9,178', '']","['19,937', '']","['72,976', '']","['40,287', '']","['8,148', '']","['5,448', '']","['19,093', '']"
3188,r153,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['5,043', '']","['2,091', '']","['111', '']","['83', '']","['2,758', '']","['3,177', '']","['1,310', '']","['40', '']","['40', '']","['1,787', '']"
3188,r154,"United States -> Florida -> Public -> U. South Florida, Saint Petersburg",United States,Florida,Public,"U. South Florida, Saint Petersburg",4,"['2,127', '']","['74', '']","['0', '']","['0', '']","['2,053', '']","['2,127', '']","['74', '']","['0', '']","['0', '']","['2,053', '']"
3188,r155,"United States -> Florida -> Public -> U. South Florida, Sarasota-Manatee",United States,Florida,Public,"U. South Florida, Sarasota-Manatee",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r156,"United States -> Florida -> Public -> U. South Florida, Tampa",United States,Florida,Public,"U. South Florida, Tampa",4,"['53,144', '']","['9,334', '']","['1,670', '']","['3,168', '']","['38,972', '']","['52,375', '']","['9,021', '']","['1,613', '']","['3,108', '']","['38,633', '']"
3188,r157,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['187', '']","['48', '']","['0', '']","['0', '']","['139', '']","['144', '']","['5', '']","['0', '']","['0', '']","['139', '']"
3188,r158,United States -> Florida -> Private,United States,Florida,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r159,United States -> Florida -> Private -> Bethune-Cookman U.,United States,Florida,Private,Bethune-Cookman U.,4,"['456', '']","['234', '']","['0', '']","['0', '']","['222', '']","['456', '']","['234', '']","['0', '']","['0', '']","['222', '']"
3188,r160,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['755', 'i']","['313', 'i']","['224', 'i']","['0', 'i']","['218', 'i']","['447', 'i']","['41', '']","['199', 'i']","['0', 'i']","['207', 'i']"
3188,r161,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['3,016', '']","['742', '']","['1,329', '']","['388', '']","['557', '']","['2,750', '']","['558', '']","['1,329', '']","['306', '']","['557', '']"
3188,r162,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['1,863', '']","['1,581', '']","['275', '']","['5', '']","['2', '']","['1,297', '']","['1,280', '']","['15', '']","['0', '']","['2', '']"
3188,r163,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['30,516', '']","['23,907', '']","['2,014', '']","['3,781', '']","['814', '']","['26,174', '']","['20,954', '']","['1,766', '']","['2,988', '']","['466', '']"
3188,r164,United States -> Georgia,United States,Georgia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r165,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r166,United States -> Georgia -> Public -> Albany State U.,United States,Georgia,Public,Albany State U.,4,"['373', '']","['117', '']","['0', '']","['0', '']","['256', '']","['117', '']","['117', '']","['0', '']","['0', '']","['0', '']"
3188,r167,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['2,822', '']","['2,392', '']","['0', '']","['430', '']","['0', '']","['2,822', '']","['2,392', '']","['0', '']","['430', '']","['0', '']"
3188,r168,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['284', '']","['284', '']","['0', '']","['0', '']","['0', '']","['284', '']","['284', '']","['0', '']","['0', '']","['0', '']"
3188,r169,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['102,923', '']","['32,851', '']","['59,366', '']","['8,190', '']","['2,516', '']","['100,333', '']","['30,560', '']","['59,208', '']","['8,049', '']","['2,516', '']"
3188,r170,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['550', '']","['390', '']","['127', '']","['33', '']","['0', '']","['439', '']","['333', '']","['73', '']","['33', '']","['0', '']"
3188,r171,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['15,518', 'i']","['8,502', 'i']","['2,036', 'i']","['1,827', 'i']","['3,153', 'i']","['12,004', '']","['7,585', '']","['1,209', '']","['701', '']","['2,509', '']"
