table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_planned_to_start_in_fy_2022_or_fy_2023,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
7857,r477,"North Carolina -> Public -> U. North Carolina, Greensboro",North Carolina,Public,"U. North Carolina, Greensboro",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,800', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r478,"North Carolina -> Public -> U. North Carolina, Wilmington",North Carolina,Public,"U. North Carolina, Wilmington",3,"['0', '']","['3,325', '']","['27,572', '']","['0', '']","['0', '']","['0', '']","['2,946', '']","['1,671', '']","['0', '']","['0', '']","['0', '']"
7857,r479,North Carolina -> Public -> Western Carolina U.,North Carolina,Public,Western Carolina U.,3,"['0', '']","['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['20,132', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r480,North Carolina -> Public -> Winston-Salem State U.,North Carolina,Public,Winston-Salem State U.,3,"['0', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['2,138', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r481,North Carolina -> Private,North Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r482,North Carolina -> Private -> Davidson C.,North Carolina,Private,Davidson C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['17,063', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r483,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,3,"['17,400', '']","['0', '']","['0', '']","['39,230', '']","['0', '']","['101,150', '']","['77,800', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r484,North Carolina -> Private -> Johnson C. Smith U.,North Carolina,Private,Johnson C. Smith U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['313', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r485,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,3,"['0', '']","['0', '']","['0', '']","['1,168', '']","['0', '']","['2,021', '']","['0', '']","['6,182', '']","['14,600', '']","['0', '']","['0', '']"
7857,r486,North Dakota,North Dakota,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r487,North Dakota -> Public,North Dakota,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r488,North Dakota -> Public -> North Dakota State U.,North Dakota,Public,North Dakota State U.,3,"['0', '']","['11,757', '']","['20,493', '']","['8,583', '']","['5,525', '']","['550', '']","['0', '']","['26,451', '']","['85,000', '']","['70,000', '']","['0', '']"
7857,r489,North Dakota -> Public -> U. North Dakota,North Dakota,Public,U. North Dakota,3,"['6,600', '']","['0', '']","['4,000', '']","['0', '']","['10,542', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r490,Ohio,Ohio,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r491,Ohio -> Public,Ohio,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r492,Ohio -> Public -> Bowling Green State U.,Ohio,Public,Bowling Green State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,679', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r493,Ohio -> Public -> Central State U.,Ohio,Public,Central State U.,3,"['0', '']","['3,214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r494,Ohio -> Public -> Cleveland State U.,Ohio,Public,Cleveland State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['1,315', '']","['0', '']","['9,558', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r495,Ohio -> Public -> Kent State U.,Ohio,Public,Kent State U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['723', '']","['18,846', '']","['16,164', '']","['0', '']","['14,820', '']","['0', '']","['0', '']"
7857,r496,Ohio -> Public -> Miami U.,Ohio,Public,Miami U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['3,651', '']","['0', '']","['0', '']","['1,704', '']","['50,000', '']","['0', '']","['0', '']"
7857,r497,Ohio -> Public -> Northeast Ohio Medical U.,Ohio,Public,Northeast Ohio Medical U.,3,"['0', '']","['0', '']","['42,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r498,Ohio -> Public -> Ohio State U.,Ohio,Public,Ohio State U.,3,"['0', '']","['0', '']","['0', '']","['200,000', '']","['694', '']","['0', '']","['16,975', 'i']","['257,713', '']","['66,240', '']","['0', '']","['0', '']"
7857,r499,Ohio -> Public -> Ohio U.,Ohio,Public,Ohio U.,3,"['1,310', '']","['8,209', '']","['0', '']","['0', '']","['1,359', '']","['0', '']","['15,684', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r500,Ohio -> Public -> U. Akron,Ohio,Public,U. Akron,3,"['NA', '']","['NA', '']","['8,155', '']","['13,824', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,000', '']","['0', '']","['0', '']"
7857,r501,Ohio -> Public -> U. Cincinnati,Ohio,Public,U. Cincinnati,3,"['278', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,908', '']","['0', '']","['4,279', '']","['26,117', '']","['61,640', '']","['4,272', '']"
7857,r502,Ohio -> Public -> U. Toledo,Ohio,Public,U. Toledo,3,"['0', '']","['0', '']","['6,975', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18,740', '']","['0', '']"
7857,r503,Ohio -> Public -> Wright State U.,Ohio,Public,Wright State U.,3,"['6,191', '']","['0', '']","['0', '']","['32,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r504,Ohio -> Public -> Youngstown State U.,Ohio,Public,Youngstown State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,000', '']","['0', '']","['0', '']","['0', '']"
7857,r505,Ohio -> Private,Ohio,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r506,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r507,Ohio -> Private -> Heidelberg U.,Ohio,Private,Heidelberg U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r508,Ohio -> Private -> Oberlin C.,Ohio,Private,Oberlin C.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r509,Ohio -> Private -> U. Dayton,Ohio,Private,U. Dayton,3,"['1,105', '']","['0', '']","['0', '']","['0', '']","['4,400', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r510,Oklahoma,Oklahoma,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r511,Oklahoma -> Public,Oklahoma,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r512,Oklahoma -> Public -> Langston U.,Oklahoma,Public,Langston U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['6,750', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r513,"Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r514,"Oklahoma -> Public -> Oklahoma State U., Stillwater",Oklahoma,Public,"Oklahoma State U., Stillwater",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['31,106', '']","['0', '']","['0', '']"
7857,r515,Oklahoma -> Public -> U. Central Oklahoma,Oklahoma,Public,U. Central Oklahoma,3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['6,363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r516,"Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",3,"['0', '']","['126,910', '']","['13,000', '']","['15,300', '']","['0', '']","['9,591', '']","['74,500', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r517,"Oklahoma -> Public -> U. Oklahoma, Tulsa",Oklahoma,Public,"U. Oklahoma, Tulsa",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r518,Oklahoma -> Private,Oklahoma,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r519,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,3,"['0', '']","['0', '']","['7,164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r520,Oregon,Oregon,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r521,Oregon -> Public,Oregon,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r522,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,3,"['1,999', '']","['2,088', '']","['0', '']","['15,455', '']","['12,570', '']","['149,000', '']","['10,961', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r523,Oregon -> Public -> Oregon Institute of Technology,Oregon,Public,Oregon Institute of Technology,3,"['12,600', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['318', '']","['14,806', '']","['0', '']","['0', '']"
7857,r524,Oregon -> Public -> Oregon State U.,Oregon,Public,Oregon State U.,3,"['0', '']","['0', '']","['40,000', '']","['0', '']","['20,000', '']","['56,750', '']","['20,000', '']","['0', '']","['140,000', '']","['0', '']","['0', '']"
7857,r525,Oregon -> Public -> Portland State U.,Oregon,Public,Portland State U.,3,"['1,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22,891', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r526,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,3,"['11,849', '']","['0', '']","['30,292', '']","['0', '']","['0', '']","['0', '']","['225,000', '']","['0', '']","['234,500', '']","['0', '']","['0', '']"
7857,r527,Oregon -> Private,Oregon,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r528,Oregon -> Private -> Lewis and Clark C.,Oregon,Private,Lewis and Clark C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r529,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r530,Oregon -> Private -> Pacific U.,Oregon,Private,Pacific U.,3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r531,Oregon -> Private -> Reed C.,Oregon,Private,Reed C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r532,Pennsylvania,Pennsylvania,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r533,Pennsylvania -> Public,Pennsylvania,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r534,Pennsylvania -> Public -> Indiana U. Pennsylvania,Pennsylvania,Public,Indiana U. Pennsylvania,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r535,"Pennsylvania -> Public -> Pennsylvania State U., Behrend",Pennsylvania,Public,"Pennsylvania State U., Behrend",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r536,"Pennsylvania -> Public -> Pennsylvania State U., Harrisburg",Pennsylvania,Public,"Pennsylvania State U., Harrisburg",3,"['na', '']","['na', '']","['0', '']","['5,158', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['25,688', 'i']","['0', '']","['0', '']"
7857,r537,"Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",3,"['na', '']","['na', '']","['0', '']","['47,693', 'i']","['0', '']","['75,700', '']","['27,528', '']","['188,650', '']","['136,025', '']","['0', '']","['78,000', '']"
7857,r538,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,3,"['70,000', '']","['0', '']","['10,000', '']","['102,492', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r539,"Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",3,"['NA', '']","['10,971', '']","['32,383', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,000', '']","['0', '']","['0', '']"
7857,r540,Pennsylvania -> Public -> West Chester U. Pennsylvania,Pennsylvania,Public,West Chester U. Pennsylvania,3,"['ne', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']","['19,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r541,Pennsylvania -> Private,Pennsylvania,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r542,Pennsylvania -> Private -> Bryn Mawr C.,Pennsylvania,Private,Bryn Mawr C.,3,"['0', '']","['0', '']","['1,400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r543,Pennsylvania -> Private -> Bucknell U.,Pennsylvania,Private,Bucknell U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,513', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r544,Pennsylvania -> Private -> Carnegie Mellon U.,Pennsylvania,Private,Carnegie Mellon U.,3,"['49,854', '']","['0', '']","['0', '']","['56,959', '']","['0', '']","['0', '']","['22,209', '']","['2,829', '']","['187,300', '']","['0', '']","['0', '']"
7857,r545,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,3,"['NA', '']","['7,581', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16,708', '']","['0', '']","['0', '']","['0', '']"
7857,r546,Pennsylvania -> Private -> Duquesne U.,Pennsylvania,Private,Duquesne U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r547,Pennsylvania -> Private -> Franklin and Marshall C.,Pennsylvania,Private,Franklin and Marshall C.,3,"['40,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r548,Pennsylvania -> Private -> Haverford C.,Pennsylvania,Private,Haverford C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r549,Pennsylvania -> Private -> Lafayette C.,Pennsylvania,Private,Lafayette C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['21,432', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r550,Pennsylvania -> Private -> Lehigh U.,Pennsylvania,Private,Lehigh U.,3,"['0', '']","['20,900', '']","['0', '']","['0', '']","['0', '']","['5,000', '']","['48,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r551,Pennsylvania -> Private -> Mercyhurst U.,Pennsylvania,Private,Mercyhurst U.,3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['16,707', 'i']","['0', '']","['0', '']","['0', '']"
7857,r552,Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,750', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r553,Pennsylvania -> Private -> Saint Joseph's U.,Pennsylvania,Private,Saint Joseph's U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r554,Pennsylvania -> Private -> Swarthmore C.,Pennsylvania,Private,Swarthmore C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,640', '']","['0', '']","['0', '']","['20,250', '']","['0', '']","['0', '']"
7857,r555,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r556,Pennsylvania -> Private -> U. of the Sciences Philadelphia,Pennsylvania,Private,U. of the Sciences Philadelphia,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r557,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,3,"['0', '']","['323,325', '']","['38,800', '']","['0', '']","['60,762', '']","['38,602', '']","['0', '']","['72,506', '']","['706,128', '']","['0', '']","['0', '']"
7857,r558,Pennsylvania -> Private -> Villanova U.,Pennsylvania,Private,Villanova U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['42,000', '']","['0', '']","['0', '']"
7857,r559,Rhode Island,Rhode Island,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r560,Rhode Island -> Public,Rhode Island,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r561,Rhode Island -> Public -> Rhode Island C.,Rhode Island,Public,Rhode Island C.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['5,000', '']","['8,000', '']","['0', '']"
7857,r562,Rhode Island -> Public -> U. Rhode Island,Rhode Island,Public,U. Rhode Island,3,"['12,513', '']","['0', '']","['46,510', '']","['700', '']","['16,060', '']","['66,341', '']","['0', '']","['0', '']","['40,900', '']","['185,700', '']","['0', '']"
7857,r563,Rhode Island -> Private,Rhode Island,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r564,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['2,895', '']","['42,522', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r565,Rhode Island -> Private -> Providence C.,Rhode Island,Private,Providence C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['375', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r566,Rhode Island -> Private -> Roger Williams U.,Rhode Island,Private,Roger Williams U.,3,"['NA', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['0', '']","['0', '']"
7857,r567,South Carolina,South Carolina,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r568,South Carolina -> Public,South Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r569,South Carolina -> Public -> C. Charleston,South Carolina,Public,C. Charleston,3,"['NA', '']","['NA', '']","['0', '']","['3,483', '']","['700', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r570,South Carolina -> Public -> Clemson U.,South Carolina,Public,Clemson U.,3,"['9,870', '']","['0', '']","['47,000', '']","['0', '']","['0', '']","['6,540', '']","['0', '']","['5,000', '']","['89,900', '']","['0', '']","['0', '']"
7857,r571,South Carolina -> Public -> Coastal Carolina U.,South Carolina,Public,Coastal Carolina U.,3,"['0', '']","['0', '']","['3,950', '']","['0', '']","['7,638', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r572,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,3,"['0', '']","['112,251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r573,South Carolina -> Public -> South Carolina State U.,South Carolina,Public,South Carolina State U.,3,"['0', '']","['2,500', '']","['50,000', '']","['0', '']","['21,000', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r574,"South Carolina -> Public -> U. South Carolina, Aiken",South Carolina,Public,"U. South Carolina, Aiken",3,"['na', '']","['na', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['2,000', '']","['0', '']","['0', '']"
7857,r575,"South Carolina -> Public -> U. South Carolina, Columbia",South Carolina,Public,"U. South Carolina, Columbia",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r576,South Carolina -> Public -> Winthrop U.,South Carolina,Public,Winthrop U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['20,000', '']"
7857,r577,South Carolina -> Private,South Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r578,South Carolina -> Private -> Claflin U.,South Carolina,Private,Claflin U.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48,000', '']"
7857,r579,South Carolina -> Private -> Furman U.,South Carolina,Private,Furman U.,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r580,South Dakota,South Dakota,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r581,South Dakota -> Public,South Dakota,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r582,South Dakota -> Public -> Black Hills State U.,South Dakota,Public,Black Hills State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r583,South Dakota -> Public -> Dakota State U.,South Dakota,Public,Dakota State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['6,500', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r584,South Dakota -> Public -> South Dakota School of Mines and Technology,South Dakota,Public,South Dakota School of Mines and Technology,3,"['0', '']","['7,100', '']","['15,387', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,500', '']","['0', '']","['0', '']"
7857,r585,South Dakota -> Public -> South Dakota State U.,South Dakota,Public,South Dakota State U.,3,"['0', '']","['11,467', '']","['1,874', '']","['854', '']","['10,000', '']","['4,325', '']","['0', '']","['8,124', '']","['21,000', '']","['0', '']","['0', '']"
7857,r586,South Dakota -> Public -> U. South Dakota,South Dakota,Public,U. South Dakota,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r587,South Dakota -> Private,South Dakota,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r588,South Dakota -> Private -> Augustana U.,South Dakota,Private,Augustana U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['4,525', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r589,Tennessee,Tennessee,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r590,Tennessee -> Public,Tennessee,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r591,Tennessee -> Public -> Austin Peay State U.,Tennessee,Public,Austin Peay State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r592,Tennessee -> Public -> East Tennessee State U.,Tennessee,Public,East Tennessee State U.,3,"['1,820', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r593,Tennessee -> Public -> Middle Tennessee State U.,Tennessee,Public,Middle Tennessee State U.,3,"['0', '']","['0', '']","['0', '']","['10,400', '']","['0', '']","['0', '']","['0', '']","['292', '']","['0', '']","['0', '']","['0', '']"
7857,r594,Tennessee -> Public -> Tennessee State U.,Tennessee,Public,Tennessee State U.,3,"['0', '']","['0', '']","['1,287', '']","['8,000', '']","['500', '']","['39,987', '']","['10,500', '']","['0', '']","['5,906', '']","['10,000', '']","['0', '']"
7857,r595,Tennessee -> Public -> Tennessee Technological U.,Tennessee,Public,Tennessee Technological U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22,077', '']","['0', '']","['62,000', '']","['0', '']","['0', '']"
