table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5461,r415,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,414,"['1,078', '']","['1,610', 'i']","['2,142', 'i']","['2,675', '']","['2,151', '']","['2,033', '']","['1,479', '']","['1,365', '']","['1,719', '']","['1,663', '']","['1,783', '']"
5461,r416,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,415,"['658', '']","['742', '']","['3,855', '']","['1,183', '']","['735', '']","['350', '']","['ne', '']","['1,198', '']","['1,535', '']","['1,486', '']","['1,781', '']"
5461,r417,All institutions -> Amherst C.,All institutions,Amherst C.,2,416,"['966', '']","['1,775', '']","['1,810', 'i']","['1,846', '']","['1,543', '']","['1,835', '']","['1,207', '']","['1,228', '']","['1,630', '']","['2,118', '']","['1,775', '']"
5461,r418,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,417,"['1,882', '']","['1,520', '']","['1,341', '']","['1,990', '']","['3,123', '']","['2,923', '']","['2,540', '']","['2,826', '']","['1,758', '']","['1,765', '']","['1,759', '']"
5461,r419,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,418,"['2,049', '']","['2,594', '']","['2,038', '']","['2,004', '']","['1,457', '']","['1,633', '']","['2,320', '']","['1,521', '']","['1,762', '']","['1,619', '']","['1,748', '']"
5461,r420,All institutions -> Pacific U.,All institutions,Pacific U.,2,419,"['565', '']","['75', '']","['198', '']","['1,669', '']","['539', '']","['350', '']","['708', '']","['2,830', '']","['1,559', '']","['2,731', '']","['1,719', '']"
5461,r421,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,420,"['4,038', '']","['2,238', '']","['1,840', '']","['1,242', '']","['1,108', '']","['1,575', '']","['1,580', '']","['2,287', '']","['1,840', '']","['2,159', '']","['1,701', '']"
5461,r422,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,421,"['ne', '']","['525', '']","['858', '']","['850', '']","['1,116', '']","['789', '']","['2,071', '']","['1,921', '']","['1,905', '']","['1,809', '']","['1,699', '']"
5461,r423,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,422,"['1,105', '']","['983', '']","['1,127', 'i']","['1,271', '']","['1,397', '']","['713', '']","['1,037', '']","['1,182', '']","['1,306', '']","['1,738', '']","['1,696', '']"
5461,r424,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,423,"['2,829', '']","['3,336', '']","['3,162', '']","['2,757', '']","['2,567', '']","['2,490', '']","['2,487', '']","['2,073', '']","['1,944', '']","['1,823', '']","['1,688', '']"
5461,r425,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,424,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['5,316', '']","['2,689', '']","['2,953', '']","['2,329', '']","['2,489', '']","['2,238', '']","['1,675', '']"
5461,r426,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,425,"['1,291', '']","['1,656', '']","['1,591', '']","['1,798', '']","['961', '']","['1,064', '']","['1,668', '']","['2,051', '']","['1,672', '']","['1,471', '']","['1,657', '']"
5461,r427,All institutions -> Reed C.,All institutions,Reed C.,2,426,"['796', '']","['772', '']","['678', '']","['897', '']","['1,092', '']","['1,638', '']","['1,690', '']","['415', '']","['1,065', '']","['1,423', '']","['1,635', '']"
5461,r428,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,427,"['1,273', '']","['691', '']","['931', '']","['647', '']","['669', '']","['740', '']","['873', '']","['963', '']","['992', '']","['1,650', '']","['1,615', '']"
5461,r429,All institutions -> U. Richmond,All institutions,U. Richmond,2,428,"['2,050', '']","['1,705', '']","['2,097', '']","['1,747', '']","['2,004', '']","['1,738', '']","['1,924', '']","['1,870', '']","['1,628', '']","['1,545', '']","['1,588', '']"
5461,r430,All institutions -> Occidental C.,All institutions,Occidental C.,2,429,"['644', '']","['898', '']","['1,079', '']","['1,105', '']","['1,365', '']","['853', '']","['1,260', '']","['701', '']","['888', '']","['1,614', '']","['1,567', '']"
5461,r431,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,430,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['882', '']","['1,046', '']","['883', '']","['1,531', '']","['1,415', '']","['1,559', '']"
5461,r432,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,431,"['2,245', '']","['2,289', '']","['2,513', '']","['1,760', '']","['1,320', '']","['1,535', '']","['1,736', '']","['2,002', '']","['1,701', '']","['1,558', '']","['1,546', '']"
5461,r433,All institutions -> Touro U.,All institutions,Touro U.,2,431,"['999', '']","['1,196', '']","['1,390', '']","['1,351', '']","['1,374', '']","['1,332', '']","['1,199', '']","['1,196', '']","['1,410', '']","['1,540', '']","['1,546', '']"
5461,r434,All institutions -> Troy U.,All institutions,Troy U.,2,433,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,536', '']"
5461,r435,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,434,"['3,494', '']","['1,992', '']","['1,953', '']","['1,641', '']","['1,992', '']","['1,224', '']","['1,634', '']","['1,406', '']","['1,520', '']","['1,266', '']","['1,487', '']"
5461,r436,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,435,"['250', '']","['369', '']","['950', '']","['2,097', '']","['3,049', '']","['2,070', '']","['1,536', '']","['983', '']","['1,439', '']","['3,072', '']","['1,485', '']"
5461,r437,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,436,"['ne', '']","['1,507', '']","['812', '']","['693', '']","['ne', '']","['288', '']","['ne', '']","['ne', '']","['ne', '']","['1,477', '']","['1,480', '']"
5461,r438,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,437,"['1,010', '']","['1,025', '']","['1,209', '']","['547', '']","['548', '']","['838', '']","['1,214', '']","['1,027', '']","['1,154', '']","['1,359', '']","['1,470', '']"
5461,r439,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,438,"['1,346', '']","['1,883', '']","['1,790', '']","['1,775', '']","['2,374', '']","['2,314', '']","['2,848', '']","['3,168', '']","['2,210', '']","['2,074', '']","['1,442', '']"
5461,r440,All institutions -> U. New Haven,All institutions,U. New Haven,2,439,"['ne', '']","['199', '']","['235', '']","['728', '']","['344', 'i']","['183', '']","['2,157', '']","['474', '']","['3,853', '']","['2,786', '']","['1,440', '']"
5461,r441,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,440,"['1,476', '']","['1,573', '']","['1,474', '']","['1,239', '']","['1,396', '']","['1,246', '']","['1,061', '']","['1,047', '']","['780', '']","['1,223', '']","['1,415', '']"
5461,r442,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,441,"['3,009', '']","['3,344', '']","['2,906', '']","['1,991', '']","['1,775', 'i']","['1,558', '']","['1,485', '']","['1,189', '']","['1,100', '']","['1,100', '']","['1,400', '']"
5461,r443,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,442,"['5,197', '']","['5,638', 'i']","['5,302', 'i']","['ne', '']","['1,941', 'i']","['ne', '']","['ne', '']","['ne', '']","['1,916', '']","['1,527', '']","['1,382', '']"
5461,r444,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,443,"['288', '']","['311', '']","['ne', '']","['ne', '']","['588', '']","['ne', '']","['ne', '']","['805', '']","['1,877', '']","['2,078', '']","['1,378', '']"
5461,r445,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,444,"['1,662', '']","['2,398', '']","['2,264', '']","['1,722', '']","['2,186', '']","['1,795', '']","['1,896', '']","['2,629', '']","['1,840', '']","['1,298', '']","['1,375', '']"
5461,r446,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,445,"['1,560', '']","['1,300', '']","['1,314', '']","['1,033', '']","['1,145', '']","['1,222', '']","['931', '']","['1,183', '']","['1,113', '']","['1,347', '']","['1,374', '']"
5461,r447,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,446,"['ne', '']","['1,910', '']","['1,739', '']","['1,422', '']","['1,761', '']","['1,497', '']","['1,507', '']","['987', '']","['1,100', '']","['876', '']","['1,368', '']"
5461,r448,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,447,"['1,667', '']","['1,414', '']","['749', '']","['823', '']","['985', '']","['1,019', '']","['1,879', '']","['1,403', '']","['2,057', '']","['2,144', '']","['1,362', '']"
5461,r449,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,448,"['2,658', '']","['2,671', '']","['2,689', '']","['2,738', '']","['1,384', 'i']","['1,035', '']","['1,124', '']","['753', '']","['1,072', '']","['1,135', '']","['1,360', '']"
5461,r450,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,449,"['59', '']","['145', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,978', '']","['1,795', '']","['1,359', '']"
5461,r451,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,450,"['2,626', '']","['2,600', '']","['1,514', '']","['1,581', '']","['1,724', '']","['1,489', '']","['1,368', 'i']","['1,317', 'i']","['1,266', '']","['1,403', '']","['1,347', 'i']"
5461,r452,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,450,"['1,035', '']","['1,587', '']","['1,230', '']","['1,083', '']","['1,263', '']","['938', '']","['779', '']","['859', '']","['1,068', '']","['1,285', '']","['1,347', '']"
5461,r453,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,452,"['769', '']","['1,100', '']","['1,140', '']","['932', 'i']","['1,012', 'i']","['1,046', 'i']","['ne', '']","['1,115', 'i']","['1,165', 'i']","['1,237', 'i']","['1,289', 'i']"
5461,r454,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,453,"['ne', '']","['1,037', 'i']","['1,070', '']","['650', '']","['341', '']","['174', '']","['221', '']","['478', '']","['734', '']","['964', '']","['1,284', '']"
5461,r455,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,454,"['1,950', 'i']","['1,976', '']","['1,949', '']","['1,452', '']","['1,102', '']","['669', '']","['ne', '']","['ne', '']","['882', '']","['828', '']","['1,279', '']"
5461,r456,All institutions -> Long Island U.,All institutions,Long Island U.,2,455,"['545', 'i']","['590', 'i']","['577', 'i']","['567', '']","['ne', '']","['ne', '']","['346', '']","['1,183', '']","['1,416', '']","['1,647', '']","['1,277', '']"
5461,r457,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,456,"['818', '']","['684', '']","['718', '']","['1,490', '']","['1,378', '']","['872', '']","['636', '']","['723', '']","['834', '']","['931', '']","['1,268', '']"
5461,r458,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,457,"['1,059', '']","['1,146', '']","['750', '']","['765', '']","['993', '']","['1,422', '']","['1,081', '']","['850', '']","['1,048', '']","['1,277', '']","['1,266', 'i']"
5461,r459,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,458,"['435', '']","['363', '']","['323', '']","['0', '']","['711', '']","['1,222', '']","['546', '']","['747', '']","['917', '']","['1,800', '']","['1,260', '']"
5461,r460,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,459,"['289', '']","['1,018', '']","['714', '']","['838', '']","['652', '']","['513', '']","['870', '']","['975', '']","['1,014', '']","['1,227', '']","['1,259', '']"
5461,r461,All institutions -> Davidson C.,All institutions,Davidson C.,2,460,"['1,153', '']","['1,053', '']","['651', '']","['1,574', '']","['1,166', '']","['1,703', '']","['810', '']","['1,099', '']","['738', '']","['895', '']","['1,254', '']"
5461,r462,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,461,"['2,100', '']","['1,340', '']","['1,785', '']","['1,314', '']","['1,324', '']","['1,635', '']","['1,523', '']","['1,108', '']","['1,104', '']","['1,278', '']","['1,253', '']"
5461,r463,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,462,"['1,247', '']","['1,958', '']","['2,348', '']","['1,336', '']","['1,076', '']","['846', '']","['849', '']","['860', '']","['1,040', '']","['1,203', '']","['1,240', '']"
5461,r464,All institutions -> Carleton C.,All institutions,Carleton C.,2,463,"['1,643', '']","['2,132', '']","['2,212', '']","['3,326', '']","['3,046', '']","['1,077', '']","['832', '']","['727', '']","['933', '']","['1,891', '']","['1,236', '']"
5461,r465,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,464,"['1,355', '']","['1,097', '']","['1,118', '']","['1,123', '']","['662', '']","['635', '']","['1,127', '']","['812', '']","['813', '']","['860', '']","['1,234', '']"
5461,r466,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,465,"['1,606', '']","['1,513', '']","['1,117', '']","['956', '']","['1,867', '']","['1,230', '']","['1,674', '']","['1,752', '']","['1,745', '']","['1,518', '']","['1,233', '']"
5461,r467,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,466,"['325', '']","['511', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,284', '']","['1,228', '']"
5461,r468,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,467,"['489', '']","['616', '']","['669', '']","['101', '']","['169', '']","['ne', '']","['321', '']","['1,303', '']","['891', '']","['1,773', '']","['1,221', '']"
5461,r469,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,468,"['1,533', '']","['1,439', '']","['1,474', '']","['1,691', '']","['1,281', '']","['1,041', '']","['858', '']","['1,028', '']","['1,031', '']","['1,294', '']","['1,211', '']"
5461,r470,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,469,"['601', '']","['871', '']","['1,515', '']","['1,168', '']","['1,143', '']","['959', '']","['1,105', '']","['704', '']","['632', '']","['963', '']","['1,210', '']"
5461,r471,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,470,"['1,857', '']","['1,397', '']","['1,116', '']","['879', '']","['867', '']","['991', '']","['945', '']","['1,711', '']","['1,760', '']","['1,580', '']","['1,202', '']"
5461,r472,All institutions -> Trinity U.,All institutions,Trinity U.,2,471,"['964', '']","['1,046', '']","['1,222', '']","['1,989', '']","['1,535', '']","['1,151', '']","['956', '']","['977', '']","['1,116', '']","['878', '']","['1,195', '']"
5461,r473,All institutions -> U. North Florida,All institutions,U. North Florida,2,472,"['4,516', '']","['5,048', '']","['3,760', '']","['1,424', '']","['1,045', '']","['1,184', '']","['1,333', '']","['1,287', '']","['1,325', '']","['1,243', '']","['1,167', '']"
5461,r474,All institutions -> Dillard U.,All institutions,Dillard U.,2,473,"['2,711', '']","['5,019', 'i']","['7,325', '']","['7,692', '']","['6,889', '']","['8,851', '']","['7,585', '']","['5,592', '']","['5,503', '']","['1,390', '']","['1,164', '']"
5461,r475,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,474,"['364', '']","['354', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,282', '']","['1,161', '']"
5461,r476,All institutions -> Lamar U.,All institutions,Lamar U.,2,475,"['4,184', '']","['3,959', '']","['3,057', '']","['1,604', '']","['1,118', '']","['297', '']","['218', '']","['917', '']","['1,280', '']","['1,604', '']","['1,157', '']"
5461,r477,All institutions -> Hope C.,All institutions,Hope C.,2,476,"['2,523', '']","['2,414', '']","['1,912', '']","['1,993', '']","['1,834', '']","['1,436', '']","['1,251', '']","['1,157', '']","['1,088', '']","['1,349', '']","['1,126', '']"
5461,r478,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,476,"['965', '']","['1,338', '']","['1,287', '']","['1,357', '']","['937', '']","['851', '']","['1,153', '']","['1,102', '']","['1,095', '']","['1,318', '']","['1,126', '']"
5461,r479,All institutions -> Pomona C.,All institutions,Pomona C.,2,478,"['1,038', '']","['1,769', '']","['1,528', '']","['2,144', '']","['1,789', '']","['1,074', '']","['1,579', '']","['1,038', '']","['867', '']","['861', '']","['1,123', '']"
5461,r480,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,479,"['ne', '']","['1,195', '']","['1,140', '']","['993', '']","['851', '']","['726', '']","['1,107', '']","['860', '']","['669', '']","['726', '']","['1,102', '']"
5461,r481,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,480,"['ne', '']","['1,744', '']","['1,671', '']","['1,227', '']","['1,302', '']","['937', '']","['949', 'i']","['969', 'i']","['987', 'i']","['1,059', 'i']","['1,093', 'i']"
5461,r482,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,481,"['46', '']","['559', '']","['725', '']","['1,226', '']","['885', '']","['955', '']","['1,244', '']","['1,181', '']","['997', '']","['811', '']","['1,092', '']"
5461,r483,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,481,"['1,150', '']","['941', '']","['887', '']","['1,001', '']","['1,158', '']","['1,341', '']","['1,502', '']","['1,480', '']","['1,636', '']","['1,235', '']","['1,092', '']"
5461,r484,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,483,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['483', '']","['603', '']","['994', '']","['913', '']","['1,087', '']"
5461,r485,All institutions -> Williams C.,All institutions,Williams C.,2,484,"['2,330', '']","['2,117', '']","['2,029', '']","['1,498', '']","['1,029', '']","['1,700', '']","['1,614', '']","['1,703', '']","['1,458', '']","['1,131', '']","['1,086', 'i']"
5461,r486,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,485,"['1,030', '']","['1,206', '']","['914', '']","['1,786', '']","['666', '']","['378', '']","['ne', '']","['528', '']","['ne', '']","['1,047', '']","['1,072', '']"
5461,r487,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,485,"['105', '']","['140', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['299', '']","['178', '']","['195', '']","['626', '']","['1,072', '']"
5461,r488,All institutions -> Vassar C.,All institutions,Vassar C.,2,487,"['1,236', '']","['1,552', '']","['993', '']","['1,136', '']","['999', '']","['954', '']","['1,417', '']","['1,579', '']","['4,185', 'i']","['909', '']","['1,055', '']"
5461,r489,All institutions -> Keene State C.,All institutions,Keene State C.,2,488,"['ne', '']","['846', '']","['664', 'i']","['482', '']","['829', '']","['820', '']","['ne', '']","['754', '']","['ne', '']","['1,022', '']","['1,043', '']"
5461,r490,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,489,"['963', '']","['986', '']","['704', '']","['741', '']","['969', '']","['ne', '']","['1,086', '']","['1,015', '']","['741', '']","['ne', '']","['1,034', '']"
5461,r491,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,490,"['1,518', '']","['2,328', '']","['2,391', '']","['2,063', '']","['2,513', '']","['2,390', '']","['3,479', '']","['2,922', '']","['1,642', '']","['1,309', '']","['1,024', '']"
5461,r492,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,491,"['1,026', '']","['1,217', '']","['1,432', '']","['1,040', '']","['1,313', '']","['889', '']","['893', '']","['2,084', '']","['794', '']","['1,077', '']","['1,019', '']"
5461,r493,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,492,"['643', '']","['921', '']","['536', '']","['310', '']","['ne', '']","['ne', '']","['479', '']","['ne', '']","['ne', '']","['ne', '']","['1,018', '']"
5461,r494,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,493,"['901', '']","['1,005', '']","['1,115', '']","['1,203', '']","['1,261', '']","['1,352', '']","['1,393', '']","['1,402', '']","['1,343', '']","['1,367', '']","['1,011', '']"
5461,r495,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,494,"['1,078', '']","['941', '']","['1,182', '']","['1,319', '']","['1,067', '']","['1,121', '']","['582', '']","['604', '']","['956', '']","['780', '']","['1,004', '']"
5461,r496,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,495,"['894', '']","['2,759', '']","['1,139', '']","['1,154', '']","['906', '']","['809', '']","['638', '']","['705', '']","['616', '']","['982', '']","['997', '']"
5461,r497,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,496,"['5,352', '']","['10,176', '']","['3,673', '']","['3,767', '']","['1,956', '']","['1,644', '']","['1,619', '']","['1,305', '']","['960', '']","['ne', '']","['992', '']"
5461,r498,All institutions -> New School,All institutions,New School,2,497,"['1,376', '']","['1,512', '']","['1,830', '']","['2,370', '']","['1,892', '']","['2,106', '']","['2,366', '']","['2,126', '']","['1,665', '']","['1,790', '']","['986', '']"
5461,r499,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,498,"['617', '']","['627', '']","['774', '']","['788', '']","['763', '']","['570', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['981', '']"
5461,r500,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,499,"['332', '']","['373', '']","['554', '']","['503', '']","['405', '']","['307', '']","['527', '']","['1,169', '']","['1,108', '']","['966', '']","['971', '']"
5461,r501,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,500,"['679', '']","['1,278', '']","['1,499', '']","['609', '']","['455', '']","['635', '']","['908', '']","['992', '']","['998', '']","['1,184', '']","['950', '']"
5461,r502,All institutions -> Alfred U.,All institutions,Alfred U.,2,501,"['1,645', '']","['1,964', '']","['1,625', '']","['1,447', '']","['1,310', '']","['1,305', '']","['1,318', '']","['883', '']","['1,403', '']","['1,580', '']","['947', '']"
5461,r503,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,502,"['212', '']","['377', '']","['446', '']","['362', '']","['1,008', '']","['346', '']","['357', '']","['423', '']","['418', '']","['951', '']","['946', '']"
5461,r504,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,503,"['1,481', '']","['1,191', '']","['985', '']","['868', '']","['977', '']","['658', '']","['911', '']","['1,722', '']","['1,980', '']","['1,814', '']","['941', '']"
5461,r505,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,504,"['285', '']","['438', '']","['427', '']","['369', '']","['517', '']","['654', '']","['1,060', '']","['1,184', '']","['1,278', '']","['1,045', '']","['936', '']"
5461,r506,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,504,"['690', '']","['559', '']","['ne', '']","['1,800', '']","['1,581', '']","['964', '']","['531', '']","['ne', '']","['ne', '']","['ne', '']","['936', '']"
5461,r507,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,506,"['1,187', '']","['726', '']","['454', '']","['ne', '']","['459', '']","['717', '']","['545', '']","['455', '']","['1,254', '']","['1,142', '']","['930', '']"
5461,r508,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,507,"['287', '']","['141', '']","['243', '']","['167', '']","['201', '']","['95', '']","['557', '']","['884', '']","['1,016', '']","['1,026', '']","['929', '']"
5461,r509,All institutions -> Providence C.,All institutions,Providence C.,2,508,"['857', '']","['726', '']","['ne', '']","['827', '']","['ne', '']","['1,162', '']","['981', '']","['783', '']","['960', '']","['857', '']","['913', '']"
5461,r510,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,509,"['ne', '']","['247', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['427', '']","['ne', '']","['760', '']","['912', '']"
5461,r511,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,510,"['4,584', '']","['3,876', '']","['3,712', '']","['3,916', '']","['2,586', '']","['2,064', '']","['2,133', '']","['2,273', '']","['2,142', '']","['1,105', '']","['899', '']"
5461,r512,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,511,"['447', '']","['188', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['874', '']","['778', '']","['ne', '']","['888', '']"
5461,r513,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,512,"['0', '']","['899', '']","['605', 'i']","['446', '']","['1,620', 'i']","['1,205', 'i']","['981', '']","['1,004', '']","['766', '']","['718', '']","['885', '']"
5461,r514,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,513,"['942', '']","['735', '']","['794', '']","['815', '']","['692', '']","['1,212', '']","['757', '']","['1,027', '']","['830', '']","['586', '']","['884', '']"
5461,r515,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,513,"['4,704', '']","['1,385', '']","['953', '']","['1,055', '']","['1,118', '']","['1,565', '']","['1,011', '']","['835', '']","['785', '']","['1,297', '']","['884', '']"
5461,r516,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,515,"['822', '']","['942', '']","['1,058', '']","['588', '']","['423', '']","['299', '']","['573', '']","['407', '']","['326', '']","['677', '']","['882', '']"
5461,r517,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,516,"['ne', '']","['ne', '']","['819', '']","['397', '']","['352', '']","['828', '']","['774', '']","['420', '']","['1,977', '']","['1,347', '']","['869', '']"
5461,r518,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,516,"['ne', '']","['111', '']","['ne', '']","['ne', '']","['ne', '']","['403', '']","['ne', '']","['ne', '']","['868', '']","['1,075', '']","['869', '']"
5461,r519,All institutions -> Calvin U.,All institutions,Calvin U.,2,518,"['2,031', '']","['556', '']","['664', '']","['731', '']","['1,208', '']","['1,034', 'i']","['795', '']","['880', '']","['1,332', '']","['900', '']","['864', 'i']"
5461,r520,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,519,"['724', '']","['631', 'i']","['592', 'i']","['552', 'i']","['512', 'i']","['470', 'i']","['833', 'i']","['604', 'i']","['526', 'i']","['792', 'i']","['859', 'i']"
5461,r521,All institutions -> Colgate U.,All institutions,Colgate U.,2,520,"['1,519', '']","['1,058', '']","['1,497', '']","['1,320', '']","['1,153', '']","['1,109', '']","['1,217', '']","['1,096', '']","['1,389', '']","['1,202', '']","['858', '']"
5461,r522,All institutions -> Furman U.,All institutions,Furman U.,2,521,"['1,245', '']","['984', '']","['1,044', '']","['1,108', '']","['857', '']","['1,071', '']","['1,068', '']","['1,292', '']","['1,110', '']","['1,106', '']","['847', '']"
5461,r523,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,522,"['1,056', '']","['1,391', '']","['1,362', '']","['1,206', '']","['1,454', '']","['1,124', '']","['1,215', '']","['1,183', '']","['854', '']","['828', '']","['844', '']"
5461,r524,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,523,"['ne', '']","['299', '']","['198', '']","['351', '']","['313', '']","['217', '']","['411', 'i']","['573', 'i']","['ne', '']","['ne', '']","['842', '']"
5461,r525,All institutions -> U. Hartford,All institutions,U. Hartford,2,523,"['820', '']","['1,571', '']","['1,450', '']","['1,165', '']","['1,080', '']","['992', '']","['1,172', '']","['1,178', '']","['62', '']","['1,019', '']","['842', '']"
