table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12713,r133,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['461,627', '']","['226,636', '']","['17,254', '']","['192,620', '']","['5,252', '']","['9,372', '']","['10,493', '']"
12713,r134,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['33,499', '']","['24,167', '']","['4,093', '']","['3,975', '']","['48', '']","['1,181', '']","['35', '']"
12713,r135,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['428,128', '']","['202,469', '']","['13,161', '']","['188,645', '']","['5,204', '']","['8,191', '']","['10,458', '']"
12713,r136,United States -> District of Columbia,United States,District of Columbia,,,2,"['925,418', '']","['406,272', '']","['10,198', '']","['307,302', '']","['28,419', '']","['116,079', '']","['57,148', '']"
12713,r137,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['10,439', '']","['9,861', '']","['384', '']","['48', '']","['0', '']","['131', '']","['15', '']"
12713,r138,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['2,494', '']","['2,494', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12713,r139,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['7,945', '']","['7,367', '']","['384', '']","['48', '']","['0', '']","['131', '']","['15', '']"
12713,r140,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['914,979', '']","['396,411', '']","['9,814', '']","['307,254', '']","['28,419', '']","['115,948', '']","['57,133', '']"
12713,r141,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['76,041', '']","['17,462', '']","['2,193', '']","['44,220', '']","['603', '']","['9,510', '']","['2,053', '']"
12713,r142,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['47,022', '']","['35,502', '']","['1,147', '']","['7,957', '']","['264', '']","['2,124', '']","['28', '']"
12713,r143,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['9,894', '']","['5,523', '']","['25', '']","['3,462', '']","['0', '']","['526', '']","['358', '']"
12713,r144,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['360,260', '']","['162,892', '']","['1,890', '']","['141,746', '']","['5,655', '']","['30,534', '']","['17,543', '']"
12713,r145,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['337,006', '']","['127,370', '']","['1,719', '']","['87,408', '']","['17,345', '']","['68,114', '']","['35,050', '']"
12713,r146,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['84,756', '']","['47,662', '']","['2,840', '']","['22,461', '']","['4,552', '']","['5,140', '']","['2,101', '']"
12713,r147,United States -> Florida,United States,Florida,,,2,"['3,518,895', '']","['1,712,962', '']","['328,446', '']","['1,165,728', '']","['128,936', '']","['126,254', '']","['56,569', '']"
12713,r148,United States -> Florida -> Public,United States,Florida,Public,,3,"['2,914,461', '']","['1,374,289', '']","['307,360', '']","['999,301', '']","['79,188', '']","['100,037', '']","['54,286', '']"
12713,r149,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['65,159', '']","['54,363', '']","['2,851', '']","['6,503', '']","['586', '']","['856', '']","['0', '']"
12713,r150,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['77,593', '']","['35,108', '']","['8,511', '']","['23,101', '']","['2,611', '']","['7,308', '']","['954', '']"
12713,r151,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['24,899', '']","['9,858', '']","['9,477', '']","['3,533', '']","['108', '']","['1,891', '']","['32', '']"
12713,r152,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['306,434', '']","['156,381', '']","['21,887', '']","['115,737', '']","['3,019', '']","['7,971', '']","['1,439', '']"
12713,r153,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['2,260', '']","['1,172', '']","['141', '']","['723', '']","['183', '']","['41', '']","['0', '']"
12713,r154,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['414,463', '']","['195,323', '']","['36,977', '']","['166,809', '']","['5,614', '']","['3,466', '']","['6,274', '']"
12713,r155,United States -> Florida -> Public -> New C. Florida,United States,Florida,Public,New C. Florida,4,"['1,080', '']","['146', '']","['0', '']","['367', '']","['425', '']","['142', '']","['0', '']"
12713,r156,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['247,259', '']","['124,256', '']","['5,893', '']","['99,427', '']","['9,659', '']","['3,642', '']","['4,382', '']"
12713,r157,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['1,250,201', '']","['529,391', '']","['193,910', '']","['389,065', '']","['42,055', '']","['58,010', '']","['37,770', '']"
12713,r158,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['23,269', '']","['8,113', '']","['1,436', '']","['12,378', '']","['825', '']","['293', '']","['224', '']"
12713,r159,United States -> Florida -> Public -> U. South Florida,United States,Florida,Public,U. South Florida,4,"['461,390', '']","['242,224', '']","['25,735', '']","['160,703', '']","['13,502', '']","['16,015', '']","['3,211', '']"
12713,r160,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['40,454', '']","['17,954', '']","['542', '']","['20,955', '']","['601', '']","['402', '']","['0', '']"
12713,r161,United States -> Florida -> Private,United States,Florida,Private,,3,"['604,434', '']","['338,673', '']","['21,086', '']","['166,427', '']","['49,748', '']","['26,217', '']","['2,283', '']"
12713,r162,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['27,451', '']","['23,733', '']","['205', '']","['862', '']","['1,041', '']","['161', '']","['1,449', '']"
12713,r163,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['16,859', '']","['11,520', '']","['768', '']","['4,253', '']","['142', '']","['176', '']","['0', '']"
12713,r164,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['50,173', '']","['11,637', '']","['3,862', '']","['32,874', '']","['543', '']","['762', '']","['495', '']"
12713,r165,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['509,951', '']","['291,783', '']","['16,251', '']","['128,438', '']","['48,022', '']","['25,118', '']","['339', '']"
12713,r166,United States -> Georgia,United States,Georgia,,,2,"['3,663,637', '']","['2,235,643', '']","['205,443', '']","['864,443', '']","['188,903', '']","['150,139', '']","['19,066', '']"
12713,r167,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['2,445,990', '']","['1,482,256', '']","['204,154', '']","['562,935', '']","['120,805', '']","['63,355', '']","['12,485', '']"
12713,r168,United States -> Georgia -> Public -> Albany State U.,United States,Georgia,Public,Albany State U.,4,"['1,932', '']","['1,681', '']","['106', '']","['0', '']","['145', '']","['0', '']","['0', '']"
12713,r169,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['139,121', '']","['64,410', '']","['214', '']","['62,558', '']","['4,396', '']","['6,836', '']","['707', '']"
12713,r170,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['15,536', '']","['7,505', '']","['8,031', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12713,r171,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['1,405,080', '']","['1,083,903', '']","['128,291', '']","['61,494', '']","['94,476', '']","['31,073', '']","['5,843', '']"
12713,r172,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['40,026', '']","['3,562', '']","['521', '']","['30,268', '']","['5,367', '']","['270', '']","['38', '']"
12713,r173,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['237,493', '']","['91,331', '']","['4,392', '']","['125,011', '']","['3,269', '']","['12,131', '']","['1,359', '']"
12713,r174,United States -> Georgia -> Public -> Kennesaw State U.,United States,Georgia,Public,Kennesaw State U.,4,"['32,497', '']","['5,908', '']","['563', '']","['24,976', '']","['157', '']","['893', '']","['0', '']"
12713,r175,United States -> Georgia -> Public -> Savannah State U.,United States,Georgia,Public,Savannah State U.,4,"['1,706', '']","['1,675', '']","['18', '']","['0', '']","['0', '']","['13', '']","['0', '']"
12713,r176,United States -> Georgia -> Public -> U. Georgia,United States,Georgia,Public,U. Georgia,4,"['570,956', '']","['221,804', '']","['61,887', '']","['257,757', '']","['12,988', '']","['11,982', '']","['4,538', '']"
12713,r177,United States -> Georgia -> Public -> U. North Georgia,United States,Georgia,Public,U. North Georgia,4,"['1,643', '']","['477', '']","['131', '']","['871', '']","['7', '']","['157', '']","['0', '']"
12713,r178,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['1,217,647', '']","['753,387', '']","['1,289', '']","['301,508', '']","['68,098', '']","['86,784', '']","['6,581', '']"
12713,r179,United States -> Georgia -> Private -> Clark Atlanta U.,United States,Georgia,Private,Clark Atlanta U.,4,"['10,320', '']","['7,687', '']","['0', '']","['2,523', '']","['79', '']","['31', '']","['0', '']"
12713,r180,United States -> Georgia -> Private -> Emory U.,United States,Georgia,Private,Emory U.,4,"['1,094,328', '']","['664,370', '']","['244', '']","['279,302', '']","['64,772', '']","['81,897', '']","['3,743', '']"
12713,r181,United States -> Georgia -> Private -> Mercer U.,United States,Georgia,Private,Mercer U.,4,"['45,247', '']","['29,944', '']","['58', '']","['8,973', '']","['3,247', '']","['187', '']","['2,838', '']"
12713,r182,United States -> Georgia -> Private -> Morehouse C.,United States,Georgia,Private,Morehouse C.,4,"['5,750', '']","['5,750', '']","['0', '']","['NA', '']","['0', '']","['0', '']","['0', '']"
12713,r183,United States -> Georgia -> Private -> Morehouse School of Medicine,United States,Georgia,Private,Morehouse School of Medicine,4,"['57,125', '']","['41,069', '']","['987', '']","['10,710', '']","['0', '']","['4,359', '']","['0', '']"
12713,r184,United States -> Georgia -> Private -> Spelman C.,United States,Georgia,Private,Spelman C.,4,"['4,877', '']","['4,567', '']","['0', '']","['0', '']","['0', '']","['310', '']","['0', '']"
12713,r185,United States -> Hawaii,United States,Hawaii,,,2,"['339,716', '']","['215,599', '']","['17,577', '']","['79,211', '']","['3,887', '']","['21,781', '']","['1,661', '']"
12713,r186,United States -> Hawaii -> Public,United States,Hawaii,Public,,3,"['336,803', '']","['213,657', '']","['17,577', '']","['79,032', '']","['3,449', '']","['21,437', '']","['1,651', '']"
12713,r187,"United States -> Hawaii -> Public -> U. Hawaii, Hilo",United States,Hawaii,Public,"U. Hawaii, Hilo",4,"['8,112', '']","['6,068', '']","['22', '']","['809', '']","['59', '']","['940', '']","['214', '']"
12713,r188,"United States -> Hawaii -> Public -> U. Hawaii, Manoa",United States,Hawaii,Public,"U. Hawaii, Manoa",4,"['313,143', '']","['192,205', '']","['17,555', '']","['78,084', '']","['3,390', '']","['20,472', '']","['1,437', '']"
12713,r189,"United States -> Hawaii -> Public -> U. Hawaii, Maui C.",United States,Hawaii,Public,"U. Hawaii, Maui C.",4,"['1,376', '']","['1,234', '']","['0', '']","['117', '']","['0', '']","['25', '']","['0', '']"
12713,r190,"United States -> Hawaii -> Public -> U. Hawaii, system office",United States,Hawaii,Public,"U. Hawaii, system office",4,"['14,172', '']","['14,150', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']"
12713,r191,United States -> Hawaii -> Private,United States,Hawaii,Private,,3,"['2,913', '']","['1,942', '']","['0', '']","['179', '']","['438', '']","['344', '']","['10', '']"
12713,r192,United States -> Hawaii -> Private -> Hawaii Pacific U.,United States,Hawaii,Private,Hawaii Pacific U.,4,"['2,913', '']","['1,942', '']","['0', '']","['179', '']","['438', '']","['344', '']","['10', '']"
12713,r193,United States -> Idaho,United States,Idaho,,,2,"['206,438', '']","['106,562', '']","['54,409', '']","['36,929', '']","['2,877', '']","['1,752', '']","['3,909', '']"
