table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5460,r101,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,100,"['192,034', '']","['208,460', '']","['203,730', '']","['182,721', '']","['176,380', '']","['171,538', '']","['169,533', '']","['181,876', '']","['190,991', '']","['236,494', '']","['241,271', '']"
5460,r102,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,101,"['207,906', '']","['217,206', '']","['216,218', '']","['220,840', '']","['221,817', '']","['224,321', '']","['227,591', '']","['236,623', '']","['245,400', '']","['233,310', '']","['237,249', '']"
5460,r103,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,102,"['248,753', '']","['252,620', '']","['221,666', '']","['217,984', '']","['213,253', '']","['207,830', '']","['214,306', '']","['220,199', '']","['230,231', '']","['235,072', '']","['229,753', '']"
5460,r104,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,103,"['181,746', '']","['198,775', '']","['204,352', '']","['198,232', '']","['220,016', '']","['216,592', '']","['212,374', '']","['194,088', '']","['204,400', '']","['229,143', '']","['227,573', '']"
5460,r105,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,104,"['155,538', '']","['164,301', '']","['171,829', '']","['170,503', '']","['162,983', '']","['157,308', '']","['162,734', '']","['187,948', '']","['192,160', '']","['210,896', '']","['225,504', '']"
5460,r106,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,105,"['143,874', '']","['161,785', '']","['130,222', '']","['143,545', '']","['140,110', '']","['132,970', '']","['149,411', '']","['167,352', '']","['184,650', '']","['199,851', '']","['221,503', '']"
5460,r107,All institutions -> U. Delaware,All institutions,U. Delaware,2,106,"['147,204', '']","['160,503', '']","['161,327', '']","['170,470', '']","['169,641', '']","['167,904', '']","['169,384', '']","['176,455', '']","['179,560', '']","['200,935', '']","['214,517', '']"
5460,r108,All institutions -> Florida International U.,All institutions,Florida International U.,2,107,"['92,250', '']","['97,804', '']","['83,639', '']","['92,463', '']","['107,487', '']","['124,631', '']","['133,831', '']","['146,431', '']","['165,748', '']","['191,754', '']","['210,258', '']"
5460,r109,All institutions -> Tufts U.,All institutions,Tufts U.,2,108,"['153,113', '']","['154,760', '']","['159,140', '']","['154,694', '']","['156,411', '']","['162,510', '']","['181,011', '']","['216,895', '']","['197,478', '']","['196,559', '']","['209,283', '']"
5460,r110,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,109,"['164,850', '']","['176,545', '']","['178,207', '']","['172,217', '']","['183,210', '']","['197,183', '']","['193,863', '']","['194,030', '']","['193,495', '']","['203,885', '']","['204,998', '']"
5460,r111,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,110,"['207,115', '']","['198,655', '']","['184,298', '']","['175,983', '']","['172,716', '']","['170,277', '']","['194,885', '']","['169,200', '']","['179,219', '']","['188,483', '']","['202,572', '']"
5460,r112,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,111,"['138,219', '']","['133,036', '']","['141,619', '']","['137,485', '']","['139,126', '']","['145,009', '']","['150,694', '']","['171,491', '']","['177,245', '']","['194,455', '']","['202,406', '']"
5460,r113,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,112,"['104,288', '']","['121,466', '']","['143,328', '']","['156,234', '']","['160,461', '']","['171,148', '']","['175,187', '']","['184,061', '']","['190,469', '']","['211,694', '']","['200,815', '']"
5460,r114,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,113,"['154,888', '']","['163,494', '']","['169,863', '']","['177,525', '']","['178,304', '']","['180,082', '']","['181,933', '']","['183,513', '']","['201,866', '']","['202,244', '']","['199,739', '']"
5460,r115,All institutions -> George Mason U.,All institutions,George Mason U.,2,114,"['77,966', '']","['80,284', '']","['79,913', '']","['82,849', '']","['85,493', '']","['89,845', '']","['92,649', '']","['98,488', '']","['125,416', '']","['164,053', '']","['198,923', '']"
5460,r116,All institutions -> Rice U.,All institutions,Rice U.,2,115,"['97,288', '']","['109,197', '']","['115,235', '']","['128,621', '']","['136,419', '']","['141,935', '']","['151,855', '']","['163,312', '']","['157,352', '']","['177,126', '']","['192,213', '']"
5460,r117,All institutions -> Tulane U.,All institutions,Tulane U.,2,116,"['151,686', '']","['154,530', '']","['154,196', '']","['151,314', '']","['148,784', '']","['140,118', '']","['153,298', '']","['167,338', '']","['179,813', '']","['182,444', '']","['190,724', '']"
5460,r118,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,117,"['74,998', '']","['81,230', '']","['102,911', '']","['111,134', '']","['111,779', '']","['115,664', '']","['121,574', '']","['134,827', '']","['156,546', '']","['174,485', '']","['189,802', '']"
5460,r119,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,118,"['218,771', '']","['196,820', '']","['186,559', '']","['178,800', '']","['181,363', '']","['181,742', '']","['183,478', '']","['180,127', '']","['145,739', '']","['136,433', '']","['187,909', '']"
5460,r120,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,119,"['108,662', '']","['97,309', '']","['102,562', '']","['108,560', '']","['143,063', '']","['169,770', '']","['166,000', '']","['168,630', '']","['176,094', '']","['185,873', '']","['187,788', '']"
5460,r121,All institutions -> U. Louisville,All institutions,U. Louisville,2,120,"['162,447', '']","['166,918', '']","['165,319', '']","['160,338', '']","['163,199', '']","['154,598', '']","['164,371', '']","['168,906', '']","['168,433', '']","['166,122', '']","['184,869', '']"
5460,r122,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,121,"['188,399', '']","['193,555', '']","['180,888', '']","['180,198', '']","['178,014', '']","['173,506', '']","['179,541', '']","['185,106', '']","['181,831', '']","['175,372', '']","['180,595', '']"
5460,r123,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,122,"['146,944', '']","['159,206', '']","['161,961', '']","['159,865', '']","['156,946', '']","['160,560', '']","['164,501', '']","['175,403', '']","['176,082', '']","['178,575', '']","['180,349', '']"
5460,r124,All institutions -> U. Vermont,All institutions,U. Vermont,2,123,"['129,612', '']","['132,107', '']","['115,569', '']","['115,055', '']","['109,343', '']","['114,090', '']","['115,230', '']","['117,433', '']","['128,179', '']","['135,673', '']","['178,828', '']"
5460,r125,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,124,"['121,541', '']","['125,902', '']","['129,609', '']","['126,916', '']","['128,506', '']","['136,493', '']","['147,268', '']","['159,305', '']","['162,054', '']","['172,146', '']","['177,921', '']"
5460,r126,All institutions -> U. Houston,All institutions,U. Houston,2,125,"['106,646', '']","['98,231', '']","['105,844', '']","['112,469', '']","['122,163', '']","['125,973', '']","['142,081', '']","['149,795', '']","['158,543', '']","['168,909', '']","['174,582', '']"
5460,r127,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,126,"['119,518', '']","['122,066', '']","['129,056', '']","['133,677', '']","['131,438', '']","['132,451', '']","['125,378', '']","['128,508', '']","['139,187', '']","['153,135', '']","['174,549', '']"
5460,r128,All institutions -> Clemson U.,All institutions,Clemson U.,2,127,"['144,562', '']","['135,681', '']","['110,493', '']","['116,138', '']","['116,871', '']","['120,858', '']","['133,342', '']","['144,728', '']","['160,361', '']","['165,227', '']","['174,342', '']"
5460,r129,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,128,"['103,064', '']","['104,923', '']","['100,506', '']","['89,273', '']","['118,378', '']","['119,631', '']","['122,396', '']","['142,569', '']","['148,573', '']","['170,458', '']","['171,354', '']"
5460,r130,All institutions -> U. Dayton,All institutions,U. Dayton,2,129,"['91,943', '']","['89,037', '']","['79,877', '']","['82,349', '']","['83,409', '']","['93,319', '']","['111,363', '']","['127,207', '']","['143,636', '']","['163,924', '']","['162,216', '']"
5460,r131,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,130,"['147,094', '']","['162,786', '']","['166,523', '']","['134,500', '']","['126,543', '']","['126,607', '']","['150,167', '']","['152,605', '']","['154,418', '']","['150,021', '']","['153,586', '']"
5460,r132,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,131,"['127,808', '']","['126,691', '']","['121,640', '']","['118,907', '']","['152,352', '']","['139,605', '']","['141,976', '']","['150,064', '']","['138,989', '']","['142,307', '']","['150,364', '']"
5460,r133,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,132,"['125,294', '']","['132,717', '']","['133,874', '']","['144,069', '']","['148,352', '']","['148,934', '']","['152,106', '']","['149,230', '']","['140,507', '']","['145,723', '']","['149,867', '']"
5460,r134,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,133,"['124,227', '']","['114,244', '']","['113,235', '']","['103,144', '']","['104,646', '']","['98,467', '']","['102,179', '']","['118,221', '']","['114,496', '']","['140,359', '']","['147,443', '']"
5460,r135,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,134,"['106,220', '']","['114,648', '']","['105,147', '']","['114,506', '']","['125,126', '']","['128,554', '']","['132,766', '']","['144,898', '']","['139,500', '']","['147,317', '']","['147,162', '']"
5460,r136,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,135,"['136,964', '']","['149,702', '']","['149,824', '']","['145,092', '']","['147,536', '']","['147,518', '']","['146,237', '']","['119,990', '']","['123,221', '']","['138,455', '']","['146,771', '']"
5460,r137,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,136,"['103,801', '']","['128,348', '']","['152,276', '']","['134,535', '']","['130,951', '']","['130,700', '']","['136,006', '']","['133,592', '']","['133,378', '']","['137,626', '']","['145,844', '']"
5460,r138,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,137,"['94,420', '']","['86,372', '']","['83,137', '']","['85,085', '']","['81,028', '']","['83,385', '']","['90,673', '']","['99,156', '']","['127,049', '']","['136,707', '']","['144,327', '']"
5460,r139,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,138,"['104,336', '']","['110,310', '']","['111,502', '']","['112,296', '']","['111,703', '']","['120,679', '']","['132,648', '']","['135,925', '']","['146,029', '']","['148,960', '']","['141,283', '']"
5460,r140,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,139,"['81,240', '']","['89,250', '']","['91,407', '']","['97,088', '']","['94,371', '']","['96,386', '']","['95,235', '']","['101,334', '']","['124,565', '']","['136,801', '']","['140,053', '']"
5460,r141,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,140,"['51,068', '']","['51,862', '']","['50,108', '']","['52,831', '']","['53,614', '']","['49,902', '']","['53,092', '']","['65,491', '']","['66,916', '']","['113,618', '']","['139,670', '']"
5460,r142,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,141,"['57,333', '']","['56,313', '']","['51,873', '']","['52,089', '']","['59,068', '']","['55,250', '']","['58,984', '']","['78,780', '']","['102,812', '']","['131,601', '']","['138,225', '']"
5460,r143,All institutions -> Drexel U.,All institutions,Drexel U.,2,142,"['115,458', '']","['109,729', '']","['112,390', '']","['118,754', '']","['124,464', '']","['122,366', '']","['120,789', '']","['132,507', '']","['148,107', '']","['140,907', '']","['134,792', '']"
5460,r144,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,143,"['61,971', '']","['54,221', '']","['62,188', '']","['79,235', '']","['80,955', 'i']","['79,813', '']","['103,731', '']","['133,242', '']","['133,302', '']","['126,225', '']","['126,387', '']"
5460,r145,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,144,"['73,266', '']","['72,988', '']","['83,076', '']","['96,932', '']","['85,994', '']","['84,745', '']","['91,549', '']","['89,392', '']","['94,519', '']","['104,824', '']","['124,322', '']"
5460,r146,All institutions -> U. Maine,All institutions,U. Maine,2,145,"['106,238', '']","['111,129', '']","['91,673', '']","['77,169', '']","['100,493', '']","['78,608', '']","['78,576', '']","['98,748', '']","['105,810', '']","['121,621', '']","['123,000', '']"
5460,r147,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,146,"['356,517', '']","['146,987', '']","['135,673', '']","['135,879', '']","['129,434', '']","['110,284', '']","['105,605', '']","['140,392', '']","['151,303', '']","['161,613', '']","['120,484', '']"
5460,r148,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,147,"['75,236', '']","['89,767', '']","['83,124', '']","['93,582', '']","['94,961', '']","['92,374', '']","['99,328', '']","['105,140', '']","['100,950', '']","['113,560', '']","['119,531', '']"
5460,r149,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,148,"['100,712', '']","['113,281', '']","['109,897', '']","['98,354', '']","['97,286', '']","['89,707', '']","['102,660', '']","['114,674', '']","['117,390', '']","['137,475', '']","['115,972', '']"
5460,r150,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,149,"['ne', '']","['89,913', '']","['84,072', '']","['78,236', '']","['76,733', '']","['84,653', '']","['88,943', '']","['97,288', '']","['115,870', '']","['126,773', '']","['115,051', '']"
5460,r151,All institutions -> U. Idaho,All institutions,U. Idaho,2,150,"['85,475', '']","['94,345', '']","['95,327', '']","['93,941', '']","['92,512', '']","['95,459', '']","['99,354', '']","['105,475', '']","['105,578', '']","['107,351', '']","['109,184', '']"
