table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10171,r090,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,89,"['201,846', '']","['206,207', '']","['218,209', '']","['224,030', '']","['210,301', '']","['219,485', '']","['227,942', '']","['235,430', '']","['240,949', '']","['257,048', '']","['260,203', '']","['270,403', '']","['308,351', '']"
10171,r091,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,90,"['193,608', '']","['210,274', '']","['195,251', '']","['198,995', '']","['204,360', '']","['203,660', '']","['224,497', '']","['277,638', '']","['287,951', '']","['284,843', '']","['285,551', '']","['292,979', '']","['305,348', '']"
10171,r092,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,91,"['211,385', '']","['220,141', '']","['238,472', '']","['245,171', '']","['254,877', '']","['260,152', '']","['264,485', '']","['270,749', '']","['275,161', '']","['284,544', '']","['284,935', '']","['284,757', '']","['300,961', '']"
10171,r093,All institutions -> Brown U.,All institutions,Brown U.,2,92,"['201,116', '']","['223,455', '']","['234,906', '']","['222,945', '']","['291,917', 'i']","['286,332', 'i']","['235,373', '']","['201,253', '']","['233,689', '']","['245,883', '']","['256,871', '']","['264,138', '']","['297,930', '']"
10171,r094,"All institutions -> U. Tennessee, Knoxville<sup>e</sup>",All institutions,"U. Tennessee, Knoxville<sup>e</sup>",2,93,"['133,877', 'i']","['151,814', '']","['165,708', '']","['175,264', '']","['170,471', '']","['166,591', '']","['177,240', '']","['199,356', '']","['233,705', '']","['221,726', '']","['292,314', '']","['287,374', '']","['292,996', '']"
10171,r095,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,94,"['215,400', '']","['227,752', '']","['239,571', '']","['231,342', '']","['229,456', '']","['242,874', '']","['252,541', '']","['260,893', '']","['266,684', '']","['257,935', '']","['262,426', '']","['271,218', '']","['292,006', '']"
10171,r096,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,95,"['224,632', '']","['213,346', '']","['236,586', '']","['245,451', '']","['242,594', '']","['243,534', '']","['260,098', '']","['262,267', '']","['282,253', '']","['295,600', '']","['272,590', '']","['277,761', '']","['284,553', '']"
10171,r097,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,96,"['223,032', '']","['217,793', '']","['222,320', '']","['197,359', '']","['200,251', '']","['216,817', '']","['229,939', '']","['233,024', '']","['235,581', '']","['255,674', '']","['264,367', '']","['257,912', '']","['283,416', '']"
10171,r098,All institutions -> Temple U.,All institutions,Temple U.,2,97,"['115,543', '']","['122,663', '']","['126,288', '']","['207,190', '']","['206,556', '']","['210,371', '']","['232,379', '']","['249,156', '']","['253,548', '']","['263,217', '']","['274,258', '']","['280,000', '']","['281,483', '']"
10171,r099,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,98,"['134,126', '']","['175,365', '']","['143,250', '']","['164,232', '']","['262,489', '']","['361,173', '']","['256,203', '']","['298,370', '']","['308,326', '']","['417,300', '']","['324,510', '']","['384,490', '']","['277,240', '']"
10171,r100,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,99,"['303,085', '']","['318,316', '']","['312,311', '']","['326,402', '']","['319,818', '']","['313,046', '']","['300,864', '']","['288,294', '']","['272,971', '']","['277,704', '']","['273,320', '']","['268,692', '']","['273,968', '']"
10171,r101,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,100,"['155,538', '']","['164,301', '']","['171,829', '']","['170,503', '']","['162,983', '']","['157,308', '']","['162,734', '']","['187,948', '']","['192,160', '']","['210,896', '']","['225,504', '']","['249,329', '']","['268,486', '']"
10171,r102,All institutions -> Florida State U.,All institutions,Florida State U.,2,101,"['208,834', '']","['216,869', '']","['208,005', '']","['224,425', '']","['231,390', '']","['237,427', '']","['243,327', '']","['247,319', '']","['260,486', '']","['257,656', '']","['270,051', '']","['250,915', '']","['267,537', '']"
10171,r103,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,102,"['217,952', '']","['217,877', '']","['222,916', '']","['225,976', '']","['225,614', '']","['213,537', '']","['219,907', '']","['225,767', '']","['223,349', '']","['230,097', '']","['241,523', '']","['232,800', '']","['266,443', '']"
10171,r104,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,103,"['143,874', '']","['161,785', '']","['130,222', '']","['143,545', '']","['140,110', '']","['132,970', '']","['149,411', '']","['167,352', '']","['184,650', '']","['199,851', '']","['221,503', '']","['229,394', '']","['263,383', '']"
10171,r105,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,104,"['192,034', '']","['208,460', '']","['203,730', '']","['182,721', '']","['176,380', '']","['171,538', '']","['169,533', '']","['181,876', '']","['190,991', '']","['236,494', '']","['241,271', '']","['259,165', '']","['261,740', '']"
10171,r106,All institutions -> George Washington U.,All institutions,George Washington U.,2,105,"['189,113', '']","['189,427', '']","['187,652', '']","['192,152', '']","['213,334', '']","['226,132', '']","['214,984', '']","['226,005', '']","['242,029', '']","['249,198', '']","['249,745', '']","['248,501', '']","['257,177', '']"
10171,r107,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,106,"['181,746', '']","['198,775', '']","['204,352', '']","['198,232', '']","['220,016', '']","['216,592', '']","['212,374', '']","['194,088', '']","['204,400', '']","['229,143', '']","['227,573', '']","['262,048', '']","['255,017', 'i']"
10171,r108,All institutions -> Florida International U.,All institutions,Florida International U.,2,107,"['92,250', '']","['97,804', '']","['83,639', '']","['92,463', '']","['107,487', '']","['124,631', '']","['133,831', '']","['146,431', '']","['165,748', '']","['191,754', '']","['210,258', '']","['215,873', '']","['249,706', '']"
10171,r109,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,108,"['51,068', '']","['51,862', '']","['50,108', '']","['52,831', '']","['53,614', '']","['49,902', '']","['53,092', '']","['65,491', '']","['66,916', '']","['113,618', '']","['139,670', '']","['174,661', '']","['245,510', '']"
10171,r110,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,109,"['104,288', '']","['121,466', '']","['143,328', '']","['156,234', '']","['160,461', '']","['171,148', '']","['175,187', '']","['184,061', '']","['190,469', '']","['211,694', '']","['200,815', '']","['214,388', '']","['242,040', '']"
10171,r111,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,110,"['207,115', '']","['198,655', '']","['184,298', '']","['175,983', '']","['172,716', '']","['170,277', '']","['194,885', '']","['169,200', '']","['179,219', '']","['188,483', '']","['202,572', '']","['219,734', '']","['238,510', '']"
10171,r112,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,111,"['248,753', '']","['252,620', '']","['221,666', '']","['217,984', '']","['213,253', '']","['207,830', '']","['214,306', '']","['220,199', '']","['230,231', '']","['235,072', '']","['229,753', '']","['222,694', '']","['230,996', '']"
10171,r113,All institutions -> Tufts U.,All institutions,Tufts U.,2,112,"['153,113', '']","['154,760', '']","['159,140', '']","['154,694', '']","['156,411', '']","['162,510', '']","['181,011', '']","['216,895', '']","['197,478', '']","['196,559', '']","['209,283', '']","['221,029', '']","['226,775', '']"
10171,r114,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,113,"['164,850', '']","['176,545', '']","['178,207', '']","['172,217', '']","['183,210', '']","['197,183', '']","['193,863', '']","['194,030', '']","['193,495', '']","['203,885', '']","['204,998', '']","['201,187', '']","['223,427', '']"
10171,r115,All institutions -> U. Louisville,All institutions,U. Louisville,2,114,"['162,447', '']","['166,918', '']","['165,319', '']","['160,338', '']","['163,199', '']","['154,598', '']","['164,371', '']","['168,906', '']","['168,433', '']","['166,122', '']","['184,869', '']","['187,772', '']","['217,449', '']"
10171,r116,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,115,"['74,998', '']","['81,230', '']","['102,911', '']","['111,134', '']","['111,779', '']","['115,664', '']","['121,574', '']","['134,827', '']","['156,546', '']","['174,485', '']","['189,802', '']","['199,031', '']","['211,408', '']"
10171,r117,All institutions -> Rice U.,All institutions,Rice U.,2,116,"['97,288', '']","['109,197', '']","['115,235', '']","['128,621', '']","['136,419', '']","['141,935', '']","['151,855', '']","['163,312', '']","['157,352', '']","['177,126', '']","['192,213', '']","['200,803', '']","['210,310', '']"
10171,r118,All institutions -> U. Dayton,All institutions,U. Dayton,2,117,"['91,943', '']","['89,037', '']","['79,877', '']","['82,349', '']","['83,409', '']","['93,319', '']","['111,363', '']","['127,207', '']","['143,636', '']","['163,924', '']","['162,216', '']","['189,741', '']","['209,436', '']"
10171,r119,All institutions -> U. Houston,All institutions,U. Houston,2,118,"['106,646', '']","['98,231', '']","['105,844', '']","['112,469', '']","['122,163', '']","['125,973', '']","['142,081', '']","['149,795', '']","['158,543', '']","['168,909', '']","['174,582', '']","['177,843', '']","['208,653', '']"
10171,r120,All institutions -> Tulane U.,All institutions,Tulane U.,2,119,"['151,686', '']","['154,530', '']","['154,196', '']","['151,314', '']","['148,784', '']","['140,118', '']","['153,298', '']","['167,338', '']","['179,813', '']","['182,444', '']","['190,724', '']","['191,868', '']","['207,447', '']"
10171,r121,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,120,"['146,944', '']","['159,206', '']","['161,961', '']","['159,865', '']","['156,946', '']","['160,560', '']","['164,501', '']","['175,403', '']","['176,082', '']","['178,575', '']","['180,349', '']","['190,951', '']","['206,080', '']"
10171,r122,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,121,"['119,518', '']","['122,066', '']","['129,056', '']","['133,677', '']","['131,438', '']","['132,451', '']","['125,378', '']","['128,508', '']","['139,187', '']","['153,135', '']","['174,549', '']","['194,709', '']","['205,493', '']"
10171,r123,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,122,"['138,219', '']","['133,036', '']","['141,619', '']","['137,485', '']","['139,126', '']","['145,009', '']","['150,694', '']","['171,491', '']","['177,245', '']","['194,455', '']","['202,406', '']","['200,974', '']","['205,253', '']"
10171,r124,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,123,"['188,399', '']","['193,555', '']","['180,888', '']","['180,198', '']","['178,014', '']","['173,506', '']","['179,541', '']","['185,106', '']","['181,831', '']","['175,372', '']","['180,595', '']","['185,759', '']","['204,518', '']"
10171,r125,All institutions -> Clemson U.,All institutions,Clemson U.,2,124,"['144,562', '']","['135,681', '']","['110,493', '']","['116,138', '']","['116,871', '']","['120,858', '']","['133,342', '']","['144,728', '']","['160,361', '']","['165,227', '']","['174,342', '']","['183,496', '']","['204,021', '']"
10171,r126,All institutions -> George Mason U.,All institutions,George Mason U.,2,125,"['77,966', '']","['80,284', '']","['79,913', '']","['82,849', '']","['85,493', '']","['89,845', '']","['92,649', '']","['98,488', '']","['125,416', '']","['164,053', '']","['196,362', '']","['193,205', '']","['202,471', '']"
10171,r127,All institutions -> U. Vermont,All institutions,U. Vermont,2,126,"['129,612', '']","['132,107', '']","['115,569', '']","['115,055', '']","['109,343', '']","['114,090', '']","['115,230', '']","['117,433', '']","['128,179', '']","['135,673', '']","['178,828', '']","['182,307', '']","['201,859', '']"
10171,r128,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,127,"['127,808', '']","['126,691', '']","['121,640', '']","['118,907', '']","['152,352', '']","['139,605', '']","['141,976', '']","['150,064', '']","['138,989', '']","['142,307', '']","['150,364', '']","['170,923', '']","['200,660', '']"
10171,r129,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,128,"['154,888', '']","['163,494', '']","['169,863', '']","['177,525', '']","['178,304', '']","['180,082', '']","['181,933', '']","['183,513', '']","['201,866', '']","['202,244', '']","['199,739', '']","['190,199', '']","['199,055', '']"
10171,r130,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,129,"['121,541', '']","['125,902', '']","['129,609', '']","['126,916', '']","['128,506', '']","['136,493', '']","['147,268', '']","['159,305', '']","['162,054', '']","['172,146', '']","['177,921', '']","['183,414', '']","['193,235', '']"
10171,r131,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,130,"['103,801', '']","['128,348', '']","['152,276', '']","['134,535', '']","['130,951', '']","['130,700', '']","['136,006', '']","['133,592', '']","['133,378', '']","['137,626', '']","['145,844', '']","['152,800', '']","['191,700', '']"
10171,r132,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,131,"['108,662', '']","['97,309', '']","['102,562', '']","['108,560', '']","['143,063', '']","['169,770', '']","['166,000', '']","['168,630', '']","['176,094', '']","['185,873', '']","['178,762', '']","['182,161', '']","['185,692', '']"
10171,r133,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,132,"['218,771', '']","['196,820', '']","['186,559', '']","['178,800', '']","['181,363', '']","['181,742', '']","['183,478', '']","['180,127', '']","['145,739', '']","['136,433', '']","['178,990', '']","['168,442', '']","['184,190', '']"
10171,r134,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,133,"['124,227', '']","['114,244', '']","['113,235', '']","['103,144', '']","['104,646', '']","['98,467', '']","['102,179', '']","['118,221', '']","['114,496', '']","['140,359', '']","['147,443', '']","['174,739', '']","['180,951', '']"
