table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12729,r087,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,86,"['108,181', '']","['116,109', '']","['117,144', '']","['120,934', '']","['115,285', '']","['113,443', '']","['124,242', '']","['125,607', '']","['145,241', '']","['145,541', '']","['161,153', '']","['160,520', '']","['179,143', '']","['190,704', '']"
12729,r088,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,87,"['196,275', '']","['201,700', '']","['193,722', '']","['225,263', '']","['202,574', '']","['199,818', '']","['189,683', '']","['181,750', '']","['166,398', '']","['167,432', '']","['163,091', '']","['156,953', '']","['168,711', '']","['190,535', '']"
12729,r089,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,88,"['120,090', '']","['124,938', '']","['123,198', '']","['118,432', '']","['111,386', '']","['115,031', '']","['118,296', '']","['125,150', '']","['134,802', '']","['143,258', '']","['145,526', '']","['161,552', '']","['182,212', '']","['190,419', '']"
12729,r090,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,89,"['113,362', '']","['113,072', '']","['110,446', '']","['108,305', '']","['102,784', '']","['102,852', '']","['116,337', '']","['122,821', '']","['126,164', '']","['128,293', '']","['137,029', '']","['145,070', '']","['161,723', '']","['188,337', '']"
12729,r091,All institutions -> Washington State U.,All institutions,Washington State U.,2,90,"['105,333', '']","['115,775', '']","['120,146', '']","['119,921', '']","['112,568', '']","['121,627', '']","['122,275', '']","['133,308', '']","['131,229', '']","['137,424', '']","['135,023', '']","['162,455', '']","['163,595', '']","['180,467', '']"
12729,r092,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,91,"['56,727', '']","['65,757', '']","['75,733', '']","['82,587', '']","['77,401', '']","['78,379', '']","['78,668', '']","['90,190', '']","['109,443', '']","['122,663', '']","['131,752', '']","['138,641', '']","['144,322', '']","['178,863', '']"
12729,r093,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,92,"['127,696', '']","['132,490', '']","['134,984', '']","['131,392', '']","['119,816', '']","['114,596', '']","['114,884', '']","['113,173', '']","['110,065', '']","['115,569', '']","['121,120', '']","['119,203', '']","['159,694', '']","['177,990', '']"
12729,r094,All institutions -> U. Kansas,All institutions,U. Kansas,2,93,"['137,458', '']","['143,300', '']","['147,052', '']","['147,557', '']","['131,186', '']","['128,374', '']","['117,549', '']","['126,109', '']","['130,036', '']","['141,679', '']","['151,987', '']","['156,707', '']","['164,326', '']","['171,108', '']"
12729,r095,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,94,"['131,650', '']","['143,464', '']","['136,907', '']","['127,472', '']","['118,649', '']","['117,255', '']","['124,212', '']","['134,072', '']","['142,639', '']","['153,226', '']","['153,802', '']","['162,394', '']","['163,395', '']","['168,957', 'i']"
12729,r096,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,95,"['117,909', '']","['131,518', '']","['147,218', '']","['154,917', '']","['145,080', '']","['145,807', '']","['138,641', '']","['136,977', '']","['139,692', '']","['137,337', '']","['141,040', '']","['151,449', '']","['154,621', '']","['168,127', '']"
12729,r097,All institutions -> Florida State U.,All institutions,Florida State U.,2,96,"['127,571', '']","['136,332', '']","['131,998', '']","['132,583', '']","['140,995', '']","['133,569', '']","['118,294', '']","['118,359', '']","['129,435', '']","['131,472', '']","['141,229', '']","['127,509', '']","['139,147', '']","['164,251', '']"
12729,r098,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,97,"['125,713', '']","['134,431', '']","['124,836', '']","['119,293', '']","['119,507', '']","['123,665', '']","['124,962', '']","['127,341', '']","['122,771', '']","['125,393', '']","['135,266', '']","['141,521', '']","['147,509', '']","['162,776', '']"
12729,r099,All institutions -> George Washington U.,All institutions,George Washington U.,2,98,"['120,844', '']","['115,463', '']","['111,068', '']","['119,441', '']","['139,148', '']","['135,667', '']","['138,735', '']","['144,567', '']","['153,412', '']","['152,562', '']","['154,026', '']","['158,475', '']","['159,372', '']","['158,866', '']"
12729,r100,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,99,"['121,750', '']","['133,929', '']","['125,325', '']","['116,765', '']","['111,241', '']","['109,542', '']","['108,529', '']","['108,276', '']","['111,273', '']","['119,036', '']","['128,783', '']","['136,385', '']","['152,301', '']","['155,403', '']"
12729,r101,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,100,"['97,889', '']","['103,677', '']","['97,472', '']","['92,602', '']","['83,483', '']","['78,985', '']","['87,829', '']","['95,467', '']","['93,562', '']","['91,405', '']","['99,572', '']","['126,247', '']","['152,929', '']","['155,206', '']"
12729,r102,All institutions -> Tufts U.,All institutions,Tufts U.,2,101,"['115,159', '']","['120,864', '']","['120,042', '']","['112,495', '']","['115,046', '']","['120,181', '']","['124,363', '']","['138,004', '']","['128,404', '']","['136,088', '']","['145,473', '']","['165,222', '']","['148,667', '']","['153,579', '']"
12729,r103,All institutions -> Tulane U.,All institutions,Tulane U.,2,102,"['106,021', '']","['110,222', '']","['101,130', '']","['97,873', '']","['94,287', '']","['84,143', '']","['89,028', '']","['93,747', '']","['102,090', '']","['104,187', '']","['107,216', '']","['113,434', '']","['126,990', '']","['151,749', '']"
12729,r104,All institutions -> Florida International U.,All institutions,Florida International U.,2,103,"['52,784', '']","['61,687', '']","['54,204', '']","['57,858', '']","['68,946', '']","['67,293', '']","['68,539', '']","['66,351', '']","['80,417', '']","['90,067', '']","['97,758', '']","['100,470', '']","['125,166', '']","['150,424', '']"
12729,r105,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,104,"['128,840', '']","['128,098', '']","['109,867', '']","['108,287', '']","['101,761', '']","['98,050', '']","['100,464', '']","['104,458', '']","['104,356', '']","['107,806', '']","['114,103', '']","['117,915', '']","['123,467', '']","['150,272', '']"
12729,r106,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,105,"['76,191', '']","['96,552', '']","['109,728', '']","['92,778', '']","['89,640', '']","['83,106', '']","['89,457', '']","['85,714', '']","['87,854', '']","['84,599', '']","['94,554', '']","['95,579', '']","['127,040', '']","['150,165', '']"
12729,r107,"All institutions -> U. Tennessee, Knoxville<sup>f</sup>",All institutions,"U. Tennessee, Knoxville<sup>f</sup>",2,106,"['83,491', 'i']","['99,712', '']","['103,147', '']","['104,558', '']","['106,778', '']","['101,608', '']","['106,930', '']","['115,320', '']","['116,028', '']","['121,549', '']","['136,741', '']","['133,073', '']","['145,653', '']","['149,311', '']"
12729,r108,All institutions -> Temple U.,All institutions,Temple U.,2,107,"['76,170', '']","['85,021', '']","['85,062', '']","['124,764', '']","['118,892', '']","['119,945', '']","['134,132', '']","['143,636', '']","['141,505', '']","['150,201', '']","['146,564', '']","['146,101', '']","['138,403', '']","['147,160', '']"
12729,r109,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,108,"['105,224', '']","['97,987', '']","['96,132', '']","['73,834', '']","['70,615', '']","['79,181', '']","['86,570', '']","['87,435', '']","['88,365', '']","['103,546', '']","['119,093', '']","['114,492', '']","['134,780', '']","['146,812', '']"
12729,r110,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,109,"['121,723', '']","['121,200', '']","['106,177', '']","['99,198', '']","['89,303', '']","['85,940', '']","['89,742', '']","['85,455', '']","['86,956', '']","['96,502', '']","['102,959', '']","['106,824', '']","['119,071', '']","['143,730', '']"
12729,r111,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,110,"['13,633', '']","['15,425', '']","['14,267', '']","['10,161', '']","['8,100', '']","['6,397', '']","['7,947', '']","['19,507', '']","['16,522', '']","['26,633', '']","['50,042', '']","['72,487', '']","['91,757', '']","['140,006', '']"
12729,r112,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,111,"['61,645', '']","['79,003', '']","['82,244', '']","['79,268', '']","['79,192', '']","['82,615', '']","['85,870', '']","['90,038', '']","['92,144', '']","['102,335', '']","['99,743', '']","['104,905', '']","['117,559', '']","['135,822', '']"
12729,r113,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,112,"['97,131', '']","['106,315', '']","['106,470', '']","['103,233', '']","['102,682', '']","['97,206', '']","['97,576', '']","['101,992', '']","['103,555', '']","['110,063', '']","['112,546', '']","['112,146', '']","['123,598', '']","['134,799', '']"
12729,r114,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,113,"['84,735', '']","['78,431', '']","['78,409', '']","['66,451', '']","['66,770', '']","['62,827', '']","['61,490', '']","['66,449', '']","['67,705', '']","['80,955', '']","['84,960', '']","['104,973', '']","['109,264', '']","['131,520', '']"
12729,r115,All institutions -> U. Vermont,All institutions,U. Vermont,2,114,"['98,588', '']","['101,465', '']","['87,843', '']","['85,028', '']","['79,727', '']","['83,733', '']","['83,124', '']","['78,383', '']","['86,936', '']","['90,378', '']","['97,676', '']","['103,118', '']","['116,827', '']","['127,790', '']"
12729,r116,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,115,"['119,509', '']","['122,802', '']","['113,229', '']","['113,703', '']","['99,567', '']","['87,268', '']","['82,819', '']","['93,224', '']","['88,778', '']","['93,004', '']","['98,138', '']","['128,798', '']","['126,625', '']","['126,993', '']"
12729,r117,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,116,"['71,461', '']","['70,197', '']","['75,715', '']","['83,396', '']","['73,913', '']","['66,564', '']","['68,882', '']","['68,259', '']","['74,315', '']","['84,689', '']","['103,599', '']","['116,441', '']","['131,443', '']","['125,243', '']"
12729,r118,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,117,"['131,418', '']","['133,925', '']","['125,965', '']","['118,217', '']","['112,608', '']","['108,221', '']","['109,460', '']","['106,865', '']","['107,791', '']","['114,349', '']","['108,536', '']","['111,708', '']","['122,454', '']","['124,307', '']"
12729,r119,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,118,"['53,648', '']","['59,061', '']","['55,118', '']","['56,809', '']","['49,739', '']","['47,939', '']","['54,258', '']","['54,693', '']","['57,718', '']","['63,660', '']","['72,844', '']","['90,386', '']","['101,663', '']","['122,035', '']"
12729,r120,All institutions -> George Mason U.,All institutions,George Mason U.,2,119,"['59,591', '']","['61,016', '']","['57,504', '']","['57,154', '']","['53,775', '']","['54,113', '']","['50,687', '']","['52,432', '']","['64,315', '']","['91,377', '']","['99,332', '']","['99,910', '']","['113,443', '']","['121,120', '']"
12729,r121,All institutions -> Clemson U.,All institutions,Clemson U.,2,120,"['59,374', '']","['49,365', '']","['48,182', '']","['47,825', '']","['44,673', '']","['45,292', '']","['52,184', '']","['62,920', '']","['66,618', '']","['72,335', '']","['74,438', '']","['83,731', '']","['109,121', '']","['119,626', '']"
12729,r122,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,121,"['67,795', '']","['66,736', '']","['72,620', '']","['68,691', '']","['64,323', '']","['81,788', '']","['80,365', '']","['82,777', '']","['89,504', '']","['90,851', '']","['94,617', '']","['102,599', '']","['102,637', '']","['118,642', '']"
12729,r123,All institutions -> Rice U.,All institutions,Rice U.,2,122,"['69,176', '']","['78,249', '']","['76,431', '']","['79,742', '']","['73,782', '']","['73,817', '']","['82,643', '']","['83,894', '']","['77,607', '']","['83,105', '']","['86,675', '']","['93,114', '']","['102,307', '']","['118,475', '']"
12729,r124,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,123,"['58,159', '']","['59,351', '']","['61,304', '']","['57,032', '']","['56,327', '']","['62,642', '']","['69,924', '']","['75,920', '']","['75,990', '']","['79,666', '']","['90,235', '']","['95,480', '']","['112,776', '']","['118,426', '']"
12729,r125,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,124,"['119,890', '']","['100,045', '']","['93,237', '']","['87,562', '']","['87,844', '']","['84,723', '']","['88,231', '']","['89,565', '']","['80,948', '']","['88,052', '']","['83,386', '']","['82,827', '']","['100,973', '']","['118,049', '']"
12729,r126,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,125,"['94,611', '']","['96,050', '']","['91,238', '']","['93,281', '']","['93,584', '']","['82,276', '']","['84,954', '']","['80,044', '']","['83,453', '']","['87,498', '']","['86,975', '']","['97,985', '']","['109,092', '']","['115,630', '']"
12729,r127,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,126,"['81,598', '']","['95,015', '']","['91,409', '']","['88,600', '']","['89,206', '']","['91,249', '']","['93,651', '']","['65,133', '']","['62,218', '']","['73,635', '']","['75,813', '']","['85,887', '']","['106,434', '']","['111,753', '']"
12729,r128,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,127,"['74,465', '']","['84,061', '']","['77,981', '']","['72,677', '']","['67,450', '']","['66,608', '']","['70,313', '']","['70,256', '']","['73,518', '']","['79,320', '']","['77,455', '']","['85,717', '']","['94,054', '']","['110,874', '']"
