table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8008,r467,All institutions -> Pomona C.,All institutions,Pomona C.,2,466,"['200', '']","['0', '']","['0', '']","['42', '']","['0', '']","['40', '']","['118', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r468,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,467,"['198', '']","['0', '']","['0', '']","['198', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r469,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,468,"['191', '']","['0', '']","['0', '']","['115', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r470,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,469,"['190', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['190', '']"
8008,r471,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,470,"['188', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r472,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,471,"['187', '']","['0', '']","['0', '']","['187', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r473,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,472,"['186', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['54', '']"
8008,r474,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,473,"['180', '']","['15', '']","['0', '']","['165', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r475,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,474,"['175', '']","['0', '']","['0', '']","['107', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']"
8008,r476,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,475,"['173', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r477,All institutions -> Williams C.,All institutions,Williams C.,2,476,"['171', 'i']","['0', 'i']","['0', 'i']","['171', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r478,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,477,"['170', '']","['0', '']","['3', '']","['94', '']","['73', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r479,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,478,"['168', '']","['0', '']","['168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r480,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,478,"['168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['168', '']","['0', '']","['0', '']","['0', '']"
8008,r481,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,480,"['167', '']","['0', '']","['0', '']","['22', '']","['0', '']","['145', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r482,All institutions -> Marymount U.,All institutions,Marymount U.,2,481,"['163', '']","['0', '']","['0', '']","['163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r483,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,482,"['161', '']","['0', '']","['0', '']","['141', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r484,All institutions -> Canisius C.,All institutions,Canisius C.,2,483,"['160', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['0', '']","['0', '']"
8008,r485,All institutions -> Towson U.,All institutions,Towson U.,2,484,"['158', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['106', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r486,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,485,"['157', '']","['0', '']","['0', '']","['86', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r487,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,486,"['156', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r488,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,487,"['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['71', '']","['71', '']","['0', '']","['0', '']","['13', '']"
8008,r489,All institutions -> Colby C.,All institutions,Colby C.,2,488,"['150', '']","['0', '']","['0', '']","['115', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r490,All institutions -> Macalester C.,All institutions,Macalester C.,2,489,"['149', '']","['0', '']","['0', '']","['0', '']","['25', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r491,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,490,"['147', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']","['0', '']","['0', '']"
8008,r492,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,491,"['142', '']","['0', '']","['0', '']","['142', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r493,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,492,"['140', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r494,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,493,"['134', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r495,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,494,"['132', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r496,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,495,"['131', '']","['0', '']","['0', '']","['74', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['31', '']","['0', '']"
8008,r497,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,496,"['129', '']","['0', '']","['0', '']","['117', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']"
8008,r498,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,497,"['128', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']"
8008,r499,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,498,"['127', '']","['0', '']","['0', '']","['73', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']"
8008,r500,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,498,"['127', '']","['0', '']","['0', '']","['127', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r501,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,500,"['125', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r502,All institutions -> Occidental C.,All institutions,Occidental C.,2,501,"['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
8008,r503,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,502,"['123', '']","['0', '']","['0', '']","['118', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r504,All institutions -> Calvin U.,All institutions,Calvin U.,2,503,"['120', 'i']","['0', 'i']","['0', 'i']","['68', 'i']","['0', 'i']","['52', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r505,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,504,"['114', '']","['0', '']","['0', '']","['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r506,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,505,"['113', '']","['0', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r507,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,506,"['111', '']","['0', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r508,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,506,"['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r509,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,506,"['111', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r510,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,509,"['109', 'i']","['0', 'i']","['0', 'i']","['109', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r511,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,510,"['106', '']","['0', '']","['0', '']","['106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r512,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,510,"['106', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r513,All institutions -> Willamette U.,All institutions,Willamette U.,2,510,"['106', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r514,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,513,"['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r515,All institutions -> Providence C.,All institutions,Providence C.,2,514,"['104', '']","['0', '']","['0', '']","['69', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r516,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,515,"['102', '']","['0', '']","['0', '']","['20', '']","['0', '']","['49', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']"
8008,r517,All institutions -> U. San Diego,All institutions,U. San Diego,2,516,"['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r518,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,517,"['98', '']","['0', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r519,All institutions -> Haverford C.,All institutions,Haverford C.,2,517,"['98', '']","['0', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r520,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,519,"['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['95', '']","['0', '']"
8008,r521,All institutions -> Arcadia U.,All institutions,Arcadia U.,2,520,"['94', '']","['0', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r522,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,521,"['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r523,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,522,"['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r524,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,523,"['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['18', '']"
8008,r525,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,524,"['85', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r526,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,525,"['83', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r527,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,526,"['80', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']"
8008,r528,All institutions -> C. Wooster,All institutions,C. Wooster,2,527,"['78', 'i']","['0', 'i']","['0', 'i']","['78', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r529,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,527,"['78', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r530,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,529,"['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['77', '']"
8008,r531,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,530,"['76', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r532,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,531,"['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['74', '']","['0', '']"
8008,r533,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,532,"['73', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r534,All institutions -> U. New Haven,All institutions,U. New Haven,2,533,"['72', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']"
8008,r535,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,534,"['70', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r536,All institutions -> Hope C.,All institutions,Hope C.,2,534,"['70', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r537,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,534,"['70', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r538,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,537,"['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']"
8008,r539,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,538,"['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r540,All institutions -> Colgate U.,All institutions,Colgate U.,2,538,"['67', '']","['0', '']","['0', '']","['22', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r541,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,538,"['67', 'i']","['1', 'i']","['0', 'i']","['62', 'i']","['0', 'i']","['0', 'i']","['4', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r542,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,538,"['67', 'i']","['1', 'i']","['0', 'i']","['50', 'i']","['0', 'i']","['9', 'i']","['4', 'i']","['2', 'i']","['1', 'i']","['0', 'i']","['0', 'i']"
8008,r543,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,542,"['65', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r544,All institutions -> Seattle U.,All institutions,Seattle U.,2,542,"['65', '']","['0', '']","['0', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r545,All institutions -> Elon U.,All institutions,Elon U.,2,544,"['63', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['26', '']","['21', '']","['0', '']","['0', '']","['0', '']"
8008,r546,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,545,"['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r547,All institutions -> New School,All institutions,New School,2,545,"['60', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r548,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,547,"['58', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r549,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,548,"['57', '']","['38', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']"
8008,r550,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,549,"['56', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r551,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,550,"['53', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r552,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,550,"['53', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']"
8008,r553,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,550,"['53', '']","['0', '']","['0', '']","['18', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r554,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,553,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r555,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,554,"['51', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r556,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,555,"['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r557,All institutions -> U. Hartford,All institutions,U. Hartford,2,555,"['49', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r558,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,557,"['47', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r559,All institutions -> Liberty U.,All institutions,Liberty U.,2,558,"['45', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r560,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,559,"['43', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r561,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,560,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r562,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,561,"['30', '']","['0', '']","['0', '']","['28', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r563,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,561,"['30', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['25', 'i']","['0', 'i']","['0', 'i']","['5', 'i']"
8008,r564,All institutions -> Stockton U.,All institutions,Stockton U.,2,563,"['25', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r565,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,564,"['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']"
8008,r566,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,565,"['19', 'i']","['0', 'i']","['0', 'i']","['15', 'i']","['0', 'i']","['2', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r567,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,565,"['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
8008,r568,All institutions -> Kean U.,All institutions,Kean U.,2,567,"['18', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r569,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,568,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r570,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,569,"['12', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r571,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,570,"['8', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r572,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,571,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r573,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,572,"['5', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r574,All institutions -> Albany State U.,All institutions,Albany State U.,2,573,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r575,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,573,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r576,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,573,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
8008,r577,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,576,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r578,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,576,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
