table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10116,r092,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,91,"['196,275', '']","['201,700', '']","['193,722', '']","['225,359', '']","['206,810', '']","['200,202', '']","['190,336', '']","['182,337', '']","['167,030', '']","['167,816', '']","['163,694', '']","['157,772', '']","['169,762', '']"
10116,r093,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,92,"['144,138', '']","['153,228', '']","['142,053', '']","['135,804', '']","['138,559', '']","['142,447', '']","['143,701', '']","['147,585', '']","['140,363', '']","['142,293', '']","['152,751', '']","['160,995', '']","['166,726', '']"
10116,r094,All institutions -> Florida State U.,All institutions,Florida State U.,2,93,"['134,794', '']","['140,850', '']","['140,419', '']","['148,413', '']","['151,701', '']","['139,597', '']","['126,289', '']","['134,278', '']","['147,184', '']","['149,784', '']","['162,296', '']","['150,108', '']","['163,744', '']"
10116,r095,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,94,"['131,650', '']","['143,464', '']","['136,907', '']","['127,472', '']","['118,649', '']","['117,255', '']","['124,212', '']","['134,072', '']","['142,639', '']","['153,226', '']","['153,802', '']","['162,394', '']","['163,395', '']"
10116,r096,All institutions -> George Washington U.,All institutions,George Washington U.,2,95,"['122,357', '']","['116,611', '']","['112,110', '']","['120,857', '']","['141,552', '']","['139,016', '']","['142,889', '']","['148,369', '']","['156,768', '']","['155,697', '']","['157,533', '']","['161,349', '']","['161,867', '']"
10116,r097,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,96,"['129,457', '']","['136,244', '']","['136,352', '']","['132,960', '']","['121,045', '']","['116,232', '']","['116,775', '']","['117,457', '']","['113,388', '']","['118,517', '']","['123,198', '']","['122,168', '']","['161,241', '']"
10116,r098,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,97,"['118,271', '']","['131,583', '']","['147,421', '']","['155,209', '']","['145,498', '']","['146,233', '']","['139,090', '']","['137,448', '']","['140,399', '']","['137,965', '']","['142,219', '']","['152,335', '']","['155,445', '']"
10116,r099,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,98,"['99,657', '']","['105,469', '']","['99,674', '']","['94,953', '']","['85,904', '']","['81,586', '']","['89,940', '']","['97,314', '']","['94,998', '']","['92,964', '']","['101,414', '']","['128,229', '']","['154,742', '']"
10116,r100,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,99,"['121,750', '']","['133,929', '']","['125,325', '']","['116,765', '']","['111,241', '']","['109,542', '']","['108,529', '']","['108,276', '']","['111,273', '']","['119,036', '']","['128,783', '']","['136,385', '']","['152,301', '']"
10116,r101,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,100,"['59,074', '']","['67,938', '']","['77,667', '']","['85,170', '']","['79,666', '']","['80,576', '']","['81,124', '']","['93,572', '']","['114,711', '']","['126,762', '']","['136,273', '']","['143,421', '']","['150,093', '']"
10116,r102,All institutions -> Tufts U.,All institutions,Tufts U.,2,101,"['116,699', '']","['122,208', '']","['121,512', '']","['113,450', '']","['116,204', '']","['121,428', '']","['126,109', '']","['139,532', '']","['139,334', '']","['146,630', '']","['148,320', '']","['166,809', '']","['150,081', '']"
10116,r103,"All institutions -> U. Tennessee, Knoxville<sup>e</sup>",All institutions,"U. Tennessee, Knoxville<sup>e</sup>",2,102,"['96,972', '']","['111,942', '']","['112,471', '']","['117,836', '']","['112,201', '']","['105,417', '']","['109,722', '']","['117,097', '']","['117,776', '']","['123,434', '']","['138,402', '']","['135,202', '']","['149,260', '']"
10116,r104,All institutions -> Temple U.,All institutions,Temple U.,2,103,"['79,939', '']","['89,719', '']","['90,243', '']","['131,872', '']","['126,803', '']","['129,499', '']","['140,775', '']","['153,404', '']","['155,312', '']","['161,673', '']","['154,600', '']","['153,316', '']","['143,580', '']"
10116,r105,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,104,"['106,324', '']","['98,998', '']","['96,689', '']","['74,075', '']","['71,715', '']","['80,097', '']","['87,277', '']","['87,928', '']","['89,012', '']","['104,738', '']","['120,616', '']","['116,713', '']","['138,207', '']"
10116,r106,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,105,"['73,075', '']","['72,665', '']","['78,528', '']","['85,738', '']","['75,343', '']","['67,451', '']","['69,824', '']","['68,609', '']","['74,650', '']","['85,211', '']","['104,288', '']","['116,971', '']","['132,060', '']"
10116,r107,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,106,"['84,553', '']","['106,806', '']","['119,451', '']","['102,053', '']","['101,125', '']","['92,040', '']","['93,599', '']","['92,338', '']","['95,807', '']","['90,241', '']","['100,373', '']","['99,323', '']","['129,721', '']"
10116,r108,All institutions -> Florida International U.,All institutions,Florida International U.,2,107,"['62,580', '']","['65,446', '']","['69,402', '']","['72,357', '']","['78,961', '']","['76,528', '']","['76,127', '']","['71,579', '']","['85,541', '']","['96,912', '']","['103,366', '']","['105,309', '']","['129,683', '']"
10116,r109,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,108,"['97,937', '']","['107,683', '']","['115,280', '']","['111,448', '']","['110,189', '']","['103,417', '']","['106,269', '']","['108,871', '']","['110,654', '']","['117,359', '']","['116,170', '']","['116,349', '']","['129,044', '']"
10116,r110,All institutions -> Tulane U.,All institutions,Tulane U.,2,109,"['106,872', '']","['111,007', '']","['101,360', '']","['97,994', '']","['94,486', '']","['84,166', '']","['89,087', '']","['93,970', '']","['102,201', '']","['104,219', '']","['107,290', '']","['113,819', '']","['127,544', '']"
10116,r111,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,110,"['120,589', '']","['123,540', '']","['115,197', '']","['114,760', '']","['100,475', '']","['88,015', '']","['83,827', '']","['94,435', '']","['89,977', '']","['94,050', '']","['98,682', '']","['130,419', '']","['127,213', '']"
10116,r112,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,111,"['132,166', '']","['134,735', '']","['126,915', '']","['119,520', '']","['113,618', '']","['109,586', '']","['111,532', '']","['109,421', '']","['111,018', '']","['118,043', '']","['113,137', '']","['117,976', '']","['126,814', '']"
10116,r113,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,112,"['62,152', '']","['79,716', '']","['83,295', '']","['79,564', '']","['79,690', '']","['83,710', '']","['87,129', '']","['91,787', '']","['96,182', '']","['106,411', '']","['104,030', '']","['109,891', '']","['124,411', '']"
10116,r114,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,113,"['128,840', '']","['128,098', '']","['109,867', '']","['108,287', '']","['101,761', '']","['98,050', '']","['100,464', '']","['104,458', '']","['104,356', '']","['107,806', '']","['114,103', '']","['117,915', '']","['123,467', '']"
10116,r115,All institutions -> Clemson U.,All institutions,Clemson U.,2,114,"['62,934', '']","['52,919', '']","['51,764', '']","['52,002', '']","['49,887', '']","['53,136', '']","['60,165', '']","['70,256', '']","['73,735', '']","['81,080', '']","['82,203', '']","['89,883', '']","['119,512', '']"
10116,r116,All institutions -> George Mason U.,All institutions,George Mason U.,2,115,"['63,011', '']","['65,301', '']","['63,786', '']","['65,096', '']","['61,877', '']","['63,600', '']","['58,864', '']","['57,345', '']","['69,481', '']","['96,307', '']","['104,070', '']","['103,712', '']","['119,406', '']"
10116,r117,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,116,"['121,723', '']","['121,200', '']","['106,177', '']","['99,198', '']","['89,303', '']","['85,940', '']","['89,742', '']","['85,455', '']","['86,956', '']","['96,502', '']","['102,959', '']","['106,824', '']","['119,071', '']"
10116,r118,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,117,"['93,100', '']","['87,528', '']","['86,511', '']","['73,619', '']","['72,777', '']","['69,136', '']","['68,471', '']","['74,788', '']","['75,524', '']","['88,955', '']","['93,759', '']","['113,257', '']","['118,974', '']"
10116,r119,All institutions -> U. Louisville,All institutions,U. Louisville,2,118,"['93,260', '']","['96,010', '']","['89,976', '']","['78,144', '']","['65,849', '']","['68,345', '']","['72,644', '']","['72,119', '']","['80,511', '']","['87,563', '']","['88,251', '']","['97,179', '']","['117,363', '']"
10116,r120,All institutions -> U. Vermont,All institutions,U. Vermont,2,119,"['98,635', '']","['101,471', '']","['87,843', '']","['85,118', '']","['79,743', '']","['83,733', '']","['83,124', '']","['78,394', '']","['86,940', '']","['90,405', '']","['97,981', '']","['103,554', '']","['117,163', '']"
10116,r121,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,120,"['80,784', '']","['86,295', '']","['84,196', '']","['80,750', '']","['76,195', '']","['71,918', '']","['76,221', '']","['84,814', '']","['93,463', '']","['102,604', '']","['105,158', '']","['111,042', '']","['114,754', '']"
10116,r122,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,121,"['63,127', '']","['62,312', '']","['63,821', '']","['59,065', '']","['57,397', '']","['63,515', '']","['70,489', '']","['76,795', '']","['77,314', '']","['81,151', '']","['92,503', '']","['97,182', '']","['114,257', '']"
10116,r123,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,122,"['98,417', '']","['108,059', '']","['106,725', '']","['100,592', '']","['94,265', '']","['95,831', '']","['95,426', '']","['101,532', '']","['103,565', '']","['109,954', '']","['107,299', '']","['107,006', '']","['113,248', '']"
10116,r124,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,123,"['97,407', '']","['97,517', '']","['92,551', '']","['94,563', '']","['94,701', '']","['83,644', '']","['86,754', '']","['81,644', '']","['84,309', '']","['88,721', '']","['87,895', '']","['103,178', '']","['111,886', '']"
10116,r125,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,124,"['69,331', '']","['69,098', '']","['78,411', '']","['76,533', '']","['70,716', '']","['88,814', '']","['87,417', '']","['89,904', '']","['97,539', '']","['99,310', '']","['101,332', '']","['109,310', '']","['110,131', '']"
10116,r126,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,125,"['84,518', '']","['97,817', '']","['94,222', '']","['91,002', '']","['90,858', '']","['92,870', '']","['95,294', '']","['66,563', '']","['63,197', '']","['74,669', '']","['76,468', '']","['86,263', '']","['107,082', '']"
10116,r127,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,126,"['125,501', '']","['103,296', '']","['98,836', '']","['91,612', '']","['91,890', '']","['90,453', '']","['93,885', '']","['96,048', '']","['88,602', '']","['102,992', '']","['90,243', '']","['88,529', '']","['106,752', '']"
10116,r128,All institutions -> Rice U.,All institutions,Rice U.,2,127,"['69,395', '']","['78,730', '']","['76,964', '']","['80,075', '']","['73,965', '']","['74,266', '']","['83,273', '']","['84,469', '']","['78,175', '']","['83,584', '']","['88,768', '']","['95,648', '']","['105,345', '']"
10116,r129,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,128,"['53,971', '']","['59,559', '']","['55,557', '']","['57,253', '']","['50,088', '']","['48,352', '']","['54,751', '']","['55,700', '']","['58,488', '']","['64,333', '']","['73,468', '']","['91,157', '']","['104,883', '']"
10116,r130,All institutions -> Drexel U.,All institutions,Drexel U.,2,129,"['77,438', '']","['83,702', '']","['87,860', '']","['76,343', '']","['77,684', '']","['69,462', '']","['67,020', '']","['70,921', '']","['82,777', '']","['85,278', '']","['82,576', '']","['93,517', '']","['99,399', '']"
10116,r131,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,130,"['79,415', '']","['88,419', '']","['82,149', '']","['74,704', '']","['69,165', '']","['68,731', '']","['72,751', '']","['72,767', '']","['76,527', '']","['82,353', '']","['79,657', '']","['89,802', '']","['97,327', '']"
10116,r132,All institutions -> U. Oregon,All institutions,U. Oregon,2,131,"['76,378', '']","['84,997', '']","['86,316', '']","['75,423', '']","['74,603', '']","['69,723', '']","['66,850', '']","['69,598', '']","['71,568', '']","['80,083', '']","['81,278', '']","['82,242', '']","['97,238', '']"
10116,r133,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,132,"['72,217', '']","['75,924', '']","['69,883', '']","['64,856', '']","['55,556', '']","['50,603', '']","['48,999', '']","['51,298', '']","['57,523', '']","['63,498', '']","['70,508', '']","['83,387', '']","['95,080', '']"
10116,r134,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,133,"['88,705', '']","['97,710', '']","['84,616', '']","['80,384', '']","['81,820', '']","['81,949', '']","['80,667', '']","['86,763', '']","['87,231', '']","['84,566', '']","['86,280', '']","['96,318', '']","['94,693', '']"
10116,r135,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,134,"['13,751', '']","['20,569', '']","['19,078', '']","['13,434', '']","['10,424', '']","['7,728', '']","['10,442', '']","['21,685', '']","['18,706', '']","['29,634', '']","['53,540', '']","['77,427', '']","['93,367', '']"
