table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
5457,r116,United States -> Connecticut,United States,Connecticut,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r117,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r118,United States -> Connecticut -> Public -> Central Connecticut State U.,United States,Connecticut,Public,Central Connecticut State U.,4,"['255', '']","['29', '']","['0', '']","['0', '']","['226', '']","['255', '']","['29', '']","['0', '']","['0', '']","['226', '']"
5457,r119,United States -> Connecticut -> Public -> Eastern Connecticut State U.,United States,Connecticut,Public,Eastern Connecticut State U.,4,"['2', '']","['2', '']","['0', '']","['0', '']","['0', '']","['2', '']","['2', '']","['0', '']","['0', '']","['0', '']"
5457,r120,United States -> Connecticut -> Public -> Southern Connecticut State U.,United States,Connecticut,Public,Southern Connecticut State U.,4,"['640', '']","['436', '']","['21', '']","['183', '']","['0', '']","['332', '']","['311', '']","['21', '']","['0', '']","['0', '']"
5457,r121,United States -> Connecticut -> Public -> U. Connecticut,United States,Connecticut,Public,U. Connecticut,4,"['32,026', '']","['13,040', '']","['2,698', '']","['3,860', '']","['12,428', '']","['30,440', '']","['12,000', '']","['2,686', '']","['3,440', '']","['12,314', '']"
5457,r122,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r123,United States -> Connecticut -> Private -> Connecticut C.,United States,Connecticut,Private,Connecticut C.,4,"['94', '']","['94', '']","['0', '']","['0', '']","['0', '']","['94', '']","['94', '']","['0', '']","['0', '']","['0', '']"
5457,r124,United States -> Connecticut -> Private -> Fairfield U.,United States,Connecticut,Private,Fairfield U.,4,"['72', '']","['72', '']","['0', '']","['0', '']","['0', '']","['72', '']","['72', '']","['0', '']","['0', '']","['0', '']"
5457,r125,"United States -> Connecticut -> Private -> Trinity C., Hartford",United States,Connecticut,Private,"Trinity C., Hartford",4,"['97', '']","['97', '']","['0', '']","['0', '']","['0', '']","['72', '']","['72', '']","['0', '']","['0', '']","['0', '']"
5457,r126,United States -> Connecticut -> Private -> U. Hartford,United States,Connecticut,Private,U. Hartford,4,"['76', '']","['25', '']","['0', '']","['51', '']","['0', '']","['76', '']","['25', '']","['0', '']","['51', '']","['0', '']"
5457,r127,United States -> Connecticut -> Private -> U. New Haven,United States,Connecticut,Private,U. New Haven,4,"['446', '']","['134', '']","['175', '']","['21', '']","['116', '']","['402', '']","['111', '']","['175', '']","['0', '']","['116', '']"
5457,r128,United States -> Connecticut -> Private -> Wesleyan U.,United States,Connecticut,Private,Wesleyan U.,4,"['787', '']","['551', '']","['92', '']","['142', '']","['2', '']","['570', '']","['480', '']","['0', '']","['90', '']","['0', '']"
5457,r129,United States -> Connecticut -> Private -> Yale U.,United States,Connecticut,Private,Yale U.,4,"['75,714', '']","['39,289', '']","['5,729', '']","['26,656', '']","['4,040', '']","['69,818', '']","['36,190', '']","['5,543', '']","['24,067', '']","['4,018', '']"
5457,r130,United States -> Delaware,United States,Delaware,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r131,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r132,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['1,611', 'i']","['1,611', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,611', 'i']","['1,611', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5457,r133,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['26,073', 'i']","['14,413', 'i']","['3,422', 'i']","['3,689', 'i']","['4,549', 'i']","['25,020', '']","['13,360', '']","['3,422', '']","['3,689', '']","['4,549', '']"
5457,r134,United States -> District of Columbia,United States,District of Columbia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r135,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r136,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r137,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['18', '']","['18', '']","['0', '']","['0', '']","['0', '']","['18', '']","['18', '']","['0', '']","['0', '']","['0', '']"
5457,r138,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r139,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['2,272', '']","['969', '']","['52', '']","['1,251', '']","['0', '']","['1,953', '']","['858', '']","['42', '']","['1,053', '']","['0', '']"
5457,r140,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['7,949', '']","['3,401', '']","['4,012', '']","['536', '']","['0', '']","['7,949', '']","['3,401', '']","['4,012', '']","['536', '']","['0', '']"
5457,r141,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['80', '']","['80', '']","['0', '']","['0', '']","['0', '']","['80', '']","['80', '']","['0', '']","['0', '']","['0', '']"
5457,r142,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['25,017', '']","['12,514', '']","['2,502', '']","['8,268', '']","['1,733', '']","['21,478', '']","['12,112', '']","['2,397', '']","['5,807', '']","['1,162', '']"
5457,r143,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['16,833', '']","['9,625', '']","['3,024', '']","['3,960', '']","['224', '']","['14,778', '']","['8,776', '']","['2,955', '']","['2,872', '']","['175', '']"
5457,r144,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['7,263', '']","['4,441', '']","['94', '']","['691', '']","['2,037', '']","['5,940', '']","['3,749', '']","['0', '']","['154', '']","['2,037', '']"
5457,r145,United States -> Florida,United States,Florida,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r146,United States -> Florida -> Public,United States,Florida,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r147,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['3,542', '']","['1,261', '']","['1,469', '']","['201', '']","['611', '']","['3,542', '']","['1,261', '']","['1,469', '']","['201', '']","['611', '']"
5457,r148,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['4,785', '']","['2,587', '']","['506', '']","['79', '']","['1,613', '']","['4,785', '']","['2,587', '']","['506', '']","['79', '']","['1,613', '']"
5457,r149,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['1,325', '']","['1,216', '']","['0', '']","['59', '']","['50', '']","['847', '']","['738', '']","['0', '']","['59', '']","['50', '']"
5457,r150,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['29,713', '']","['16,802', '']","['3,317', '']","['4,613', '']","['4,981', '']","['23,451', '']","['12,086', '']","['3,299', '']","['3,264', '']","['4,802', '']"
5457,r151,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['26', '']","['26', '']","['0', '']","['0', '']","['0', '']","['25', '']","['25', '']","['0', '']","['0', '']","['0', '']"
5457,r152,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['15,377', '']","['10,306', '']","['1,566', '']","['1,409', '']","['2,096', '']","['14,188', '']","['9,456', '']","['1,566', '']","['1,361', '']","['1,805', '']"
5457,r153,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['26,319', 'i']","['10,308', 'i']","['8,968', 'i']","['2,551', 'i']","['4,492', 'i']","['23,803', '']","['9,447', '']","['8,623', '']","['2,143', '']","['3,590', '']"
5457,r154,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['87,917', '']","['49,674', '']","['10,367', '']","['10,396', '']","['17,480', '']","['73,952', '']","['41,018', '']","['9,036', '']","['8,600', '']","['15,298', '']"
5457,r155,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['1,726', '']","['609', '']","['111', '']","['83', '']","['923', '']","['686', '']","['408', '']","['40', '']","['40', '']","['198', '']"
5457,r156,"United States -> Florida -> Public -> U. South Florida, Saint Petersburg",United States,Florida,Public,"U. South Florida, Saint Petersburg",4,"['4,365', '']","['56', '']","['0', '']","['0', '']","['4,309', '']","['4,357', '']","['48', '']","['0', '']","['0', '']","['4,309', '']"
5457,r157,"United States -> Florida -> Public -> U. South Florida, Sarasota-Manatee",United States,Florida,Public,"U. South Florida, Sarasota-Manatee",4,"['10', '']","['0', '']","['0', '']","['10', '']","['0', '']","['10', '']","['0', '']","['0', '']","['10', '']","['0', '']"
5457,r158,"United States -> Florida -> Public -> U. South Florida, Tampa",United States,Florida,Public,"U. South Florida, Tampa",4,"['47,547', '']","['10,391', '']","['1,977', '']","['4,407', '']","['30,772', '']","['46,415', '']","['9,773', '']","['1,936', '']","['3,968', '']","['30,738', '']"
5457,r159,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['1,551', '']","['147', '']","['840', '']","['0', '']","['564', '']","['1,063', '']","['147', '']","['356', '']","['0', '']","['560', '']"
5457,r160,United States -> Florida -> Private,United States,Florida,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r161,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['3,971', 'i']","['2,147', 'i']","['219', 'i']","['0', 'i']","['1,605', 'i']","['3,423', 'i']","['1,663', '']","['175', '']","['0', 'i']","['1,585', 'i']"
5457,r162,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['3,077', '']","['726', '']","['1,847', '']","['277', '']","['227', '']","['2,877', '']","['638', '']","['1,847', '']","['165', '']","['227', '']"
5457,r163,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['1,863', '']","['1,566', '']","['175', '']","['25', '']","['97', '']","['1,445', '']","['1,305', '']","['18', '']","['25', '']","['97', '']"
5457,r164,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['30,063', '']","['21,810', '']","['2,223', '']","['4,448', '']","['1,582', '']","['25,885', '']","['19,417', '']","['1,706', '']","['3,608', '']","['1,154', '']"
5457,r165,United States -> Georgia,United States,Georgia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r166,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r167,United States -> Georgia -> Public -> Albany State U.,United States,Georgia,Public,Albany State U.,4,"['282', '']","['282', '']","['0', '']","['0', '']","['0', '']","['161', '']","['161', '']","['0', '']","['0', '']","['0', '']"
5457,r168,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['4,231', '']","['3,470', '']","['519', '']","['202', '']","['40', '']","['4,231', '']","['3,470', '']","['519', '']","['202', '']","['40', '']"
5457,r169,United States -> Georgia -> Public -> Columbus State U.,United States,Georgia,Public,Columbus State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r170,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['495', '']","['495', '']","['0', '']","['0', '']","['0', '']","['495', '']","['495', '']","['0', '']","['0', '']","['0', '']"
5457,r171,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['45,446', '']","['1,031', '']","['42,134', '']","['2,223', '']","['58', '']","['43,123', '']","['1,031', '']","['39,891', '']","['2,187', '']","['14', '']"
