table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
10169,r115,United States -> Colorado -> Private -> Colorado C.,United States,Colorado,Private,Colorado C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r116,United States -> Colorado -> Private -> U. Denver,United States,Colorado,Private,U. Denver,4,"['5,010', '']","['2,537', '']","['179', '']","['2,294', '']","['0', '']","['4,355', '']","['2,334', '']","['48', '']","['1,973', '']","['0', '']"
10169,r117,United States -> Connecticut,United States,Connecticut,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r118,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r119,United States -> Connecticut -> Public -> Central Connecticut State U.,United States,Connecticut,Public,Central Connecticut State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r120,United States -> Connecticut -> Public -> Eastern Connecticut State U.,United States,Connecticut,Public,Eastern Connecticut State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r121,United States -> Connecticut -> Public -> Southern Connecticut State U.,United States,Connecticut,Public,Southern Connecticut State U.,4,"['109', '']","['85', '']","['24', '']","['0', '']","['0', '']","['109', '']","['85', '']","['24', '']","['0', '']","['0', '']"
10169,r122,United States -> Connecticut -> Public -> U. Connecticut,United States,Connecticut,Public,U. Connecticut,4,"['47,719', '']","['41,049', '']","['3,324', '']","['2,825', '']","['521', '']","['45,948', '']","['39,793', '']","['3,093', '']","['2,590', '']","['472', '']"
10169,r123,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r124,United States -> Connecticut -> Private -> Connecticut C.,United States,Connecticut,Private,Connecticut C.,4,"['43', '']","['43', '']","['0', '']","['0', '']","['0', '']","['43', '']","['43', '']","['0', '']","['0', '']","['0', '']"
10169,r125,"United States -> Connecticut -> Private -> Trinity C., Hartford",United States,Connecticut,Private,"Trinity C., Hartford",4,"['458', '']","['458', '']","['0', '']","['0', '']","['0', '']","['458', '']","['458', '']","['0', '']","['0', '']","['0', '']"
10169,r126,United States -> Connecticut -> Private -> U. Hartford,United States,Connecticut,Private,U. Hartford,4,"['496', '']","['487', '']","['6', '']","['0', '']","['3', '']","['490', '']","['487', '']","['0', '']","['0', '']","['3', '']"
10169,r127,United States -> Connecticut -> Private -> U. New Haven,United States,Connecticut,Private,U. New Haven,4,"['321', '']","['97', '']","['0', '']","['224', '']","['0', '']","['276', '']","['52', '']","['0', '']","['224', '']","['0', '']"
10169,r128,United States -> Connecticut -> Private -> Wesleyan U.,United States,Connecticut,Private,Wesleyan U.,4,"['247', '']","['247', '']","['0', '']","['0', '']","['0', '']","['73', '']","['73', '']","['0', '']","['0', '']","['0', '']"
10169,r129,United States -> Connecticut -> Private -> Yale U.,United States,Connecticut,Private,Yale U.,4,"['87,507', '']","['47,369', '']","['2,703', '']","['30,731', '']","['6,704', '']","['82,378', '']","['45,462', '']","['2,442', '']","['28,463', '']","['6,011', '']"
10169,r130,United States -> Delaware,United States,Delaware,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r131,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r132,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['2,982', '']","['2,982', '']","['0', '']","['0', '']","['0', '']","['2,982', '']","['2,982', '']","['0', '']","['0', '']","['0', '']"
10169,r133,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['37,600', '']","['23,478', '']","['11,828', '']","['704', '']","['1,590', '']","['30,619', '']","['19,774', '']","['9,696', '']","['559', '']","['590', '']"
10169,r134,United States -> District of Columbia,United States,District of Columbia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r135,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r136,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r137,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r138,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r139,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['2,375', '']","['1,218', '']","['299', '']","['806', '']","['52', '']","['1,540', '']","['854', '']","['299', '']","['387', '']","['0', '']"
10169,r140,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['4,233', '']","['3,488', '']","['353', '']","['392', '']","['0', '']","['4,233', '']","['3,488', '']","['353', '']","['392', '']","['0', '']"
10169,r141,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['1,141', '']","['475', '']","['317', '']","['315', '']","['34', '']","['1,061', '']","['475', '']","['237', '']","['315', '']","['34', '']"
10169,r142,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['49,270', '']","['31,921', '']","['3,547', '']","['11,427', '']","['2,375', '']","['45,562', '']","['30,645', '']","['2,777', '']","['10,042', '']","['2,098', '']"
10169,r143,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['23,198', '']","['9,310', '']","['3,076', '']","['6,294', '']","['4,518', '']","['15,334', '']","['6,864', '']","['2,265', '']","['3,897', '']","['2,308', '']"
10169,r144,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['2,727', '']","['2,004', '']","['262', '']","['461', '']","['0', '']","['1,888', '']","['1,609', '']","['85', '']","['194', '']","['0', '']"
10169,r145,United States -> Florida,United States,Florida,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r146,United States -> Florida -> Public,United States,Florida,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r147,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['5,164', '']","['4,679', '']","['218', '']","['170', '']","['97', '']","['4,929', '']","['4,679', '']","['74', '']","['170', '']","['6', '']"
10169,r148,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['2,872', '']","['2,843', '']","['0', '']","['29', '']","['0', '']","['2,364', '']","['2,335', '']","['0', '']","['29', '']","['0', '']"
10169,r149,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['1,552', '']","['605', '']","['471', '']","['33', '']","['443', '']","['1,311', '']","['542', '']","['351', '']","['18', '']","['400', '']"
10169,r150,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['15,301', '']","['10,251', '']","['1,767', '']","['2,031', '']","['1,252', '']","['13,339', '']","['9,373', '']","['1,667', '']","['1,100', '']","['1,199', '']"
10169,r151,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['92', '']","['92', '']","['0', '']","['0', '']","['0', '']","['89', '']","['89', '']","['0', '']","['0', '']","['0', '']"
10169,r152,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['29,434', '']","['14,787', '']","['2,877', '']","['5,494', '']","['6,276', '']","['28,828', '']","['14,317', '']","['2,877', '']","['5,402', '']","['6,232', '']"
10169,r153,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['22,256', '']","['10,006', '']","['8,800', '']","['2,557', '']","['893', '']","['18,321', '']","['8,798', '']","['8,359', '']","['429', '']","['735', '']"
10169,r154,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['63,926', '']","['45,237', '']","['3,800', '']","['12,325', '']","['2,564', '']","['56,302', '']","['40,056', '']","['3,652', '']","['10,356', '']","['2,238', '']"
10169,r155,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['30', '']","['17', '']","['0', '']","['13', '']","['0', '']","['30', '']","['17', '']","['0', '']","['13', '']","['0', '']"
10169,r156,United States -> Florida -> Public -> U. South Florida<sup>b</sup>,United States,Florida,Public,U. South Florida<sup>b</sup>,4,"['48,925', '']","['25,360', '']","['7,922', '']","['8,193', '']","['7,450', '']","['46,872', '']","['24,933', '']","['7,647', '']","['7,882', '']","['6,410', '']"
10169,r157,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['10,035', '']","['10,024', '']","['11', '']","['0', '']","['0', '']","['9,235', '']","['9,224', '']","['11', '']","['0', '']","['0', '']"
10169,r158,United States -> Florida -> Private,United States,Florida,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r159,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['10,612', '']","['4,507', '']","['5,955', '']","['0', '']","['150', '']","['10,602', '']","['4,497', '']","['5,955', '']","['0', '']","['150', '']"
10169,r160,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['1,957', '']","['1,529', '']","['361', '']","['64', '']","['3', '']","['1,403', '']","['1,145', '']","['255', '']","['0', '']","['3', '']"
10169,r161,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['2,250', '']","['703', '']","['986', '']","['505', '']","['56', '']","['1,170', '']","['486', '']","['164', '']","['479', '']","['41', '']"
10169,r162,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['45,352', '']","['33,813', '']","['3,569', '']","['7,923', '']","['47', '']","['43,476', '']","['32,364', '']","['3,181', '']","['7,884', '']","['47', '']"
10169,r163,United States -> Georgia,United States,Georgia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r164,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r165,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['7,183', '']","['5,547', '']","['136', '']","['1,484', '']","['16', '']","['7,183', '']","['5,547', '']","['136', '']","['1,484', '']","['16', '']"
10169,r166,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['82', '']","['82', '']","['0', '']","['0', '']","['0', '']","['76', '']","['76', '']","['0', '']","['0', '']","['0', '']"
10169,r167,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['181,846', '']","['38,543', '']","['136,510', '']","['2,870', '']","['3,923', '']","['170,201', '']","['36,104', '']","['129,761', '']","['2,304', '']","['2,032', '']"
10169,r168,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['48', '']","['39', '']","['0', '']","['9', '']","['0', '']","['44', '']","['35', '']","['0', '']","['9', '']","['0', '']"
10169,r169,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['17,784', '']","['9,287', '']","['1,256', '']","['4,539', '']","['2,702', '']","['14,561', '']","['8,660', '']","['529', '']","['3,120', '']","['2,252', '']"
10169,r170,United States -> Georgia -> Public -> Kennesaw State U.,United States,Georgia,Public,Kennesaw State U.,4,"['202', '']","['202', '']","['0', '']","['0', '']","['0', '']","['202', '']","['202', '']","['0', '']","['0', '']","['0', '']"
10169,r171,United States -> Georgia -> Public -> Savannah State U.,United States,Georgia,Public,Savannah State U.,4,"['109', '']","['109', '']","['0', '']","['0', '']","['0', '']","['109', '']","['109', '']","['0', '']","['0', '']","['0', '']"
10169,r172,United States -> Georgia -> Public -> U. Georgia,United States,Georgia,Public,U. Georgia,4,"['34,097', '']","['26,781', '']","['981', '']","['4,196', '']","['2,139', '']","['32,854', '']","['25,955', '']","['808', '']","['4,184', '']","['1,907', '']"
