table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
8014,r134,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['254,725', '']","['174,185', '']","['12,767', '']","['51,348', '']","['6,221', '']","['4,188', '']","['6,016', '']"
8014,r135,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['23,193', '']","['16,460', '']","['2,432', '']","['4,094', '']","['195', '']","['12', '']","['0', '']"
8014,r136,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['231,532', '']","['157,725', '']","['10,335', '']","['47,254', '']","['6,026', '']","['4,176', '']","['6,016', '']"
8014,r137,United States -> District of Columbia,United States,District of Columbia,,,2,"['717,928', '']","['375,192', '']","['6,985', '']","['177,678', '']","['25,301', '']","['95,094', '']","['37,678', '']"
8014,r138,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['11,890', '']","['10,637', '']","['1,253', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r139,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['3,786', '']","['3,786', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r140,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['8,104', '']","['6,851', '']","['1,253', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r141,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['706,038', '']","['364,555', '']","['5,732', '']","['177,678', '']","['25,301', '']","['95,094', '']","['37,678', '']"
8014,r142,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['65,912', '']","['12,076', '']","['513', '']","['42,117', '']","['774', '']","['9,199', '']","['1,233', '']"
8014,r143,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['35,548', '']","['23,128', '']","['150', '']","['5,753', '']","['624', '']","['1,013', '']","['4,880', '']"
8014,r144,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['6,126', '']","['2,140', '']","['192', '']","['3,049', '']","['0', '']","['327', '']","['418', '']"
8014,r145,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['266,108', '']","['161,349', '']","['2,296', '']","['63,225', '']","['4,155', '']","['26,131', '']","['8,952', '']"
8014,r146,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['279,932', '']","['130,419', '']","['1,405', '']","['51,440', '']","['16,888', '']","['57,585', '']","['22,195', '']"
8014,r147,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['52,412', '']","['35,443', '']","['1,176', '']","['12,094', '']","['2,860', '']","['839', '']","['0', '']"
8014,r148,United States -> Florida,United States,Florida,,,2,"['2,769,387', '']","['1,333,317', '']","['273,283', '']","['894,472', '']","['104,512', '']","['104,369', '']","['59,434', '']"
8014,r149,United States -> Florida -> Public,United States,Florida,Public,,3,"['2,326,008', '']","['1,064,022', '']","['252,744', '']","['807,515', '']","['67,239', '']","['78,300', '']","['56,188', '']"
8014,r150,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['47,124', '']","['36,761', '']","['5,741', '']","['3,886', '']","['566', '']","['170', '']","['0', '']"
8014,r151,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['58,471', '']","['28,510', '']","['5,852', '']","['13,984', '']","['2,762', '']","['4,968', '']","['2,395', '']"
8014,r152,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['8,197', '']","['4,467', '']","['3,160', '']","['0', '']","['136', '']","['434', '']","['0', '']"
8014,r153,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['246,075', '']","['105,309', '']","['19,445', '']","['111,950', '']","['2,311', '']","['6,437', '']","['623', '']"
8014,r154,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['1,269', '']","['459', '']","['91', '']","['606', '']","['89', '']","['17', '']","['7', '']"
8014,r155,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['328,604', '']","['150,108', '']","['20,583', '']","['143,790', '']","['3,033', '']","['3,764', '']","['7,326', '']"
8014,r156,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['218,596', '']","['109,310', '']","['11,703', '']","['76,091', '']","['11,489', '']","['5,025', '']","['4,978', '']"
8014,r157,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['959,965', '']","['423,154', '']","['161,448', '']","['266,197', '']","['31,394', '']","['46,582', '']","['31,190', '']"
8014,r158,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['15,782', '']","['7,267', '']","['1,297', '']","['7,084', '']","['47', '']","['64', '']","['23', '']"
8014,r159,United States -> Florida -> Public -> U. South Florida<sup>b</sup>,United States,Florida,Public,U. South Florida<sup>b</sup>,4,"['405,088', '']","['185,364', '']","['23,254', '']","['161,442', '']","['14,798', '']","['10,584', '']","['9,646', '']"
8014,r160,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['36,837', '']","['13,313', '']","['170', '']","['22,485', '']","['614', '']","['255', '']","['0', '']"
8014,r161,United States -> Florida -> Private,United States,Florida,Private,,3,"['443,379', '']","['269,295', '']","['20,539', '']","['86,957', '']","['37,273', '']","['26,069', '']","['3,246', '']"
8014,r162,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['19,830', '']","['14,859', '']","['103', '']","['1,365', '']","['1,195', '']","['426', '']","['1,882', '']"
8014,r163,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['23,195', '']","['13,049', '']","['1,743', '']","['6,485', '']","['824', '']","['703', '']","['391', '']"
8014,r164,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['24,513', '']","['10,386', '']","['3,636', '']","['9,152', '']","['486', '']","['629', '']","['224', '']"
8014,r165,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['375,841', '']","['231,001', '']","['15,057', '']","['69,955', '']","['34,768', '']","['24,311', '']","['749', '']"
8014,r166,United States -> Georgia,United States,Georgia,,,2,"['2,949,654', '']","['1,783,614', '']","['170,835', '']","['718,957', '']","['139,083', '']","['121,879', '']","['15,286', '']"
8014,r167,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['1,996,399', '']","['1,196,306', '']","['169,850', '']","['488,824', '']","['75,050', '']","['55,761', '']","['10,608', '']"
8014,r168,United States -> Georgia -> Public -> Albany State U.,United States,Georgia,Public,Albany State U.,4,"['880', '']","['552', '']","['203', '']","['0', '']","['125', '']","['0', '']","['0', '']"
8014,r169,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['116,480', '']","['61,943', '']","['200', '']","['46,412', '']","['3,282', '']","['4,531', '']","['112', '']"
8014,r170,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['4,842', '']","['4,429', '']","['42', '']","['371', '']","['0', '']","['0', '']","['0', '']"
8014,r171,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['1,114,481', '']","['852,319', '']","['107,465', '']","['71,780', '']","['56,015', '']","['23,558', '']","['3,344', '']"
8014,r172,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['37,201', '']","['3,373', '']","['259', '']","['29,635', '']","['3,482', '']","['452', '']","['0', '']"
8014,r173,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['206,472', '']","['79,834', '']","['6,353', '']","['105,546', '']","['615', '']","['11,938', '']","['2,186', '']"
8014,r174,United States -> Georgia -> Public -> Kennesaw State U.,United States,Georgia,Public,Kennesaw State U.,4,"['18,880', '']","['3,104', '']","['619', '']","['13,722', '']","['318', '']","['1,032', '']","['85', '']"
8014,r175,United States -> Georgia -> Public -> Savannah State U.,United States,Georgia,Public,Savannah State U.,4,"['1,804', '']","['1,804', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r176,United States -> Georgia -> Public -> U. Georgia,United States,Georgia,Public,U. Georgia,4,"['493,944', '']","['188,451', '']","['54,706', '']","['220,665', '']","['11,212', '']","['14,029', '']","['4,881', '']"
8014,r177,United States -> Georgia -> Public -> U. North Georgia,United States,Georgia,Public,U. North Georgia,4,"['1,415', '']","['497', '']","['3', '']","['693', '']","['1', '']","['221', '']","['0', '']"
8014,r178,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['953,255', '']","['587,308', '']","['985', '']","['230,133', '']","['64,033', '']","['66,118', '']","['4,678', '']"
8014,r179,United States -> Georgia -> Private -> Clark Atlanta U.,United States,Georgia,Private,Clark Atlanta U.,4,"['8,892', '']","['5,355', '']","['0', '']","['3,435', '']","['57', '']","['45', '']","['0', '']"
8014,r180,United States -> Georgia -> Private -> Emory U.,United States,Georgia,Private,Emory U.,4,"['852,922', '']","['515,940', '']","['298', '']","['213,741', '']","['58,517', '']","['62,768', '']","['1,658', '']"
8014,r181,United States -> Georgia -> Private -> Mercer U.,United States,Georgia,Private,Mercer U.,4,"['51,989', '']","['34,413', '']","['76', '']","['9,056', '']","['5,342', '']","['82', '']","['3,020', '']"
8014,r182,United States -> Georgia -> Private -> Morehouse C.,United States,Georgia,Private,Morehouse C.,4,"['4,533', '']","['4,533', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r183,United States -> Georgia -> Private -> Morehouse School of Medicine,United States,Georgia,Private,Morehouse School of Medicine,4,"['32,637', '']","['25,181', '']","['611', '']","['3,622', '']","['0', '']","['3,223', '']","['0', '']"
8014,r184,United States -> Georgia -> Private -> Spelman C.,United States,Georgia,Private,Spelman C.,4,"['2,282', '']","['1,886', '']","['0', '']","['279', '']","['117', '']","['0', '']","['0', '']"
8014,r185,United States -> Hawaii,United States,Hawaii,,,2,"['294,913', '']","['178,662', '']","['20,848', '']","['79,701', '']","['2,826', '']","['11,595', '']","['1,281', '']"
8014,r186,United States -> Hawaii -> Public,United States,Hawaii,Public,,3,"['293,064', '']","['176,921', '']","['20,812', '']","['79,665', '']","['2,826', '']","['11,559', '']","['1,281', '']"
8014,r187,"United States -> Hawaii -> Public -> U. Hawaii, Hilo",United States,Hawaii,Public,"U. Hawaii, Hilo",4,"['7,411', '']","['5,510', '']","['53', '']","['1,260', '']","['166', '']","['421', '']","['1', '']"
8014,r188,"United States -> Hawaii -> Public -> U. Hawaii, Manoa",United States,Hawaii,Public,"U. Hawaii, Manoa",4,"['271,768', '']","['157,772', '']","['20,742', '']","['78,176', '']","['2,660', '']","['11,138', '']","['1,280', '']"
8014,r189,"United States -> Hawaii -> Public -> U. Hawaii, Maui C.",United States,Hawaii,Public,"U. Hawaii, Maui C.",4,"['967', '']","['951', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
8014,r190,"United States -> Hawaii -> Public -> U. Hawaii, system office",United States,Hawaii,Public,"U. Hawaii, system office",4,"['12,918', '']","['12,688', '']","['17', '']","['213', '']","['0', '']","['0', '']","['0', '']"
8014,r191,United States -> Hawaii -> Private,United States,Hawaii,Private,,3,"['1,849', '']","['1,741', '']","['36', '']","['36', '']","['0', '']","['36', '']","['0', '']"
8014,r192,United States -> Hawaii -> Private -> Hawaii Pacific U.,United States,Hawaii,Private,Hawaii Pacific U.,4,"['1,849', '']","['1,741', '']","['36', '']","['36', '']","['0', '']","['36', '']","['0', '']"
8014,r193,United States -> Idaho,United States,Idaho,,,2,"['165,913', '']","['89,594', '']","['37,775', '']","['31,110', '']","['2,757', '']","['1,520', '']","['3,157', '']"
8014,r194,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['165,913', '']","['89,594', '']","['37,775', '']","['31,110', '']","['2,757', '']","['1,520', '']","['3,157', '']"
8014,r195,United States -> Idaho -> Public -> Boise State U.,United States,Idaho,Public,Boise State U.,4,"['46,065', '']","['31,357', '']","['2,402', '']","['10,836', '']","['576', '']","['670', '']","['224', '']"
