table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12727,r084,All institutions -> U. Kansas,All institutions,U. Kansas,2,83,"['251,992', '']","['248,076', '']","['256,310', '']","['267,050', '']","['251,186', '']","['257,766', '']","['241,656', '']","['251,140', '']","['269,494', '']","['282,642', '']","['292,485', '']","['304,800', '']","['318,765', '']","['351,785', '']"
12727,r085,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,84,"['51,068', '']","['51,862', '']","['50,108', '']","['52,831', '']","['53,614', '']","['49,902', '']","['53,092', '']","['65,491', '']","['66,916', '']","['113,618', '']","['139,670', '']","['174,661', '']","['245,510', '']","['349,888', '']"
12727,r086,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,85,"['191,816', '']","['215,358', '']","['209,040', '']","['201,237', '']","['199,713', '']","['199,283', '']","['199,925', '']","['209,618', '']","['229,436', '']","['251,300', '']","['264,325', '']","['276,850', '']","['309,244', '']","['346,691', '']"
12727,r087,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,86,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['289,660', '']","['289,685', '']","['297,328', '']","['298,824', '']","['288,654', '']","['301,715', '']","['318,314', '']","['336,238', '']"
12727,r088,All institutions -> Brown U.,All institutions,Brown U.,2,87,"['201,116', '']","['223,455', '']","['234,906', '']","['222,945', '']","['291,917', 'i']","['286,332', 'i']","['235,373', '']","['201,253', '']","['233,689', '']","['245,883', '']","['256,871', '']","['264,138', '']","['297,930', '']","['336,126', '']"
12727,r089,All institutions -> Washington State U.,All institutions,Washington State U.,2,88,"['285,120', '']","['299,905', '']","['288,693', '']","['261,537', '']","['255,190', 'i']","['277,819', '']","['275,208', '']","['288,629', '']","['289,326', '']","['302,309', '']","['294,831', '']","['324,631', '']","['322,562', '']","['333,953', '']"
12727,r090,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,89,"['224,632', '']","['213,346', '']","['236,586', '']","['245,451', '']","['242,594', '']","['243,534', '']","['260,098', '']","['262,267', '']","['282,253', '']","['295,600', '']","['272,590', '']","['277,761', '']","['284,553', '']","['333,826', 'i']"
12727,r091,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,90,"['215,400', '']","['227,752', '']","['239,571', '']","['231,342', '']","['229,456', '']","['242,874', '']","['252,541', '']","['260,893', '']","['266,684', '']","['257,935', '']","['262,426', '']","['271,218', '']","['292,006', '']","['331,625', '']"
12727,r092,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,91,"['232,039', '']","['262,714', '']","['256,090', '']","['245,923', '']","['241,869', '']","['250,338', '']","['253,099', '']","['279,884', '']","['274,211', '']","['281,507', '']","['279,096', '']","['347,337', '']","['358,204', '']","['326,731', '']"
12727,r093,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,92,"['193,608', '']","['210,274', '']","['195,251', '']","['198,995', '']","['204,360', '']","['203,660', '']","['224,497', '']","['277,638', '']","['287,951', '']","['284,843', '']","['285,551', '']","['292,979', '']","['305,348', '']","['324,057', '']"
12727,r094,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,93,"['201,846', '']","['206,207', '']","['218,209', '']","['224,030', '']","['210,301', '']","['219,485', '']","['227,942', '']","['235,430', '']","['240,949', '']","['257,048', '']","['260,203', '']","['270,403', '']","['308,351', '']","['317,911', '']"
12727,r095,All institutions -> Florida State U.,All institutions,Florida State U.,2,94,"['208,834', '']","['216,869', '']","['208,005', '']","['224,425', '']","['231,390', '']","['237,427', '']","['243,327', '']","['247,319', '']","['260,486', '']","['257,656', '']","['270,051', '']","['250,915', '']","['267,537', '']","['311,122', '']"
12727,r096,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,95,"['303,085', '']","['318,316', '']","['312,311', '']","['326,402', '']","['319,818', '']","['313,046', '']","['300,864', '']","['288,294', '']","['272,971', '']","['277,704', '']","['273,320', '']","['268,692', '']","['273,968', '']","['309,293', '']"
12727,r097,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,96,"['207,906', '']","['217,206', '']","['216,218', '']","['220,840', '']","['221,817', '']","['224,321', '']","['227,591', '']","['236,623', '']","['245,400', '']","['233,310', '']","['237,249', '']","['327,382', '']","['325,361', '']","['308,439', '']"
12727,r098,"All institutions -> U. Tennessee, Knoxville<sup>f</sup>",All institutions,"U. Tennessee, Knoxville<sup>f</sup>",2,97,"['133,877', 'i']","['151,814', '']","['165,708', '']","['175,264', '']","['170,471', '']","['166,591', '']","['177,240', '']","['199,356', '']","['233,705', '']","['221,726', '']","['292,314', '']","['287,374', '']","['292,996', '']","['304,807', '']"
12727,r099,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,98,"['143,874', '']","['161,785', '']","['130,222', '']","['143,545', '']","['140,110', '']","['132,970', '']","['149,411', '']","['167,352', '']","['184,650', '']","['199,851', '']","['221,503', '']","['229,394', '']","['263,383', '']","['303,144', '']"
12727,r100,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,99,"['192,034', '']","['208,460', '']","['203,730', '']","['182,721', '']","['176,380', '']","['171,538', '']","['169,533', '']","['181,876', '']","['190,991', '']","['236,494', '']","['241,271', '']","['259,165', '']","['261,740', '']","['300,987', '']"
12727,r101,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,100,"['223,032', '']","['217,793', '']","['222,320', '']","['197,359', '']","['200,251', '']","['216,817', '']","['229,939', '']","['233,024', '']","['235,581', '']","['255,674', '']","['264,367', '']","['257,912', '']","['283,416', '']","['299,226', '']"
12727,r102,All institutions -> George Washington U.,All institutions,George Washington U.,2,101,"['189,113', '']","['189,427', '']","['187,652', '']","['192,152', '']","['213,334', '']","['226,132', '']","['214,984', '']","['226,005', '']","['242,029', '']","['249,198', '']","['249,745', '']","['248,501', '']","['257,177', '']","['292,976', '']"
12727,r103,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,102,"['217,952', '']","['217,877', '']","['222,916', '']","['225,976', '']","['225,614', '']","['213,537', '']","['219,907', '']","['225,767', '']","['223,349', '']","['230,097', '']","['241,523', '']","['232,800', '']","['266,443', '']","['290,568', '']"
12727,r104,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,103,"['181,746', '']","['198,775', '']","['204,352', '']","['198,232', '']","['220,016', '']","['216,592', '']","['212,374', '']","['194,088', '']","['204,400', '']","['229,143', '']","['227,573', '']","['262,048', '']","['255,017', 'i']","['287,825', 'i']"
12727,r105,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,104,"['na', '']","['na', '']","['na', '']","['na', '']","['412,851', '']","['295,313', '']","['316,680', '']","['308,843', '']","['257,316', '']","['352,788', '']","['355,519', '']","['465,149', '']","['413,602', '']","['284,497', '']"
12727,r106,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,105,"['155,538', '']","['164,301', '']","['171,829', '']","['170,503', '']","['162,983', '']","['157,308', '']","['162,734', '']","['187,948', '']","['192,160', '']","['210,896', '']","['225,504', '']","['249,329', '']","['268,486', '']","['284,267', '']"
12727,r107,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,106,"['207,115', '']","['198,655', '']","['184,298', '']","['175,983', '']","['172,716', '']","['170,277', '']","['194,885', '']","['169,200', '']","['179,219', '']","['188,483', '']","['202,572', '']","['219,734', '']","['238,510', '']","['281,078', '']"
12727,r108,All institutions -> Florida International U.,All institutions,Florida International U.,2,107,"['92,250', '']","['97,804', '']","['83,639', '']","['92,463', '']","['107,487', '']","['124,631', '']","['133,831', '']","['146,431', '']","['165,748', '']","['191,754', '']","['210,258', '']","['215,873', '']","['249,706', '']","['280,968', '']"
12727,r109,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,108,"['104,288', '']","['121,466', '']","['143,328', '']","['156,234', '']","['160,461', '']","['171,148', '']","['175,187', '']","['184,061', '']","['190,469', '']","['211,694', '']","['200,815', '']","['214,388', '']","['242,040', '']","['277,165', '']"
12727,r110,All institutions -> Temple U.,All institutions,Temple U.,2,109,"['115,543', '']","['122,663', '']","['126,288', '']","['207,190', '']","['206,556', '']","['210,371', '']","['232,379', '']","['249,156', '']","['253,548', '']","['263,217', '']","['274,258', '']","['280,000', '']","['281,483', '']","['275,678', '']"
12727,r111,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,110,"['103,064', '']","['104,923', '']","['100,506', '']","['89,273', '']","['118,378', '']","['119,631', '']","['122,396', '']","['142,569', '']","['148,573', '']","['170,458', '']","['171,354', '']","['200,364', '']","['246,206', '']","['258,324', '']"
12727,r112,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,111,"['74,998', '']","['81,230', '']","['102,911', '']","['111,134', '']","['111,779', '']","['115,664', '']","['121,574', '']","['134,827', '']","['156,546', '']","['174,485', '']","['189,802', '']","['199,031', '']","['211,408', '']","['258,000', '']"
12727,r113,All institutions -> Rice U.,All institutions,Rice U.,2,112,"['97,288', '']","['109,197', '']","['115,235', '']","['128,621', '']","['136,419', '']","['141,935', '']","['151,855', '']","['163,312', '']","['157,352', '']","['177,126', '']","['192,213', '']","['200,803', '']","['210,310', '']","['249,537', '']"
12727,r114,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,113,"['164,850', '']","['176,545', '']","['178,207', '']","['172,217', '']","['183,210', '']","['197,183', '']","['193,863', '']","['194,030', '']","['193,495', '']","['203,885', '']","['204,998', '']","['201,187', '']","['223,427', '']","['247,651', '']"
12727,r115,All institutions -> Tulane U.,All institutions,Tulane U.,2,114,"['151,686', '']","['154,530', '']","['154,196', '']","['151,314', '']","['148,784', '']","['140,118', '']","['153,298', '']","['167,338', '']","['179,813', '']","['182,444', '']","['190,724', '']","['191,868', '']","['207,447', '']","['241,922', '']"
12727,r116,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,115,"['248,753', '']","['252,620', '']","['221,666', '']","['217,984', '']","['213,253', '']","['207,830', '']","['214,306', '']","['220,199', '']","['230,231', '']","['235,072', '']","['229,753', '']","['222,694', '']","['230,996', '']","['238,057', '']"
12727,r117,All institutions -> Tufts U.,All institutions,Tufts U.,2,116,"['153,113', '']","['154,760', '']","['159,140', '']","['154,694', '']","['156,411', '']","['162,510', '']","['181,011', '']","['216,895', '']","['197,478', '']","['196,559', '']","['209,283', '']","['221,029', '']","['226,775', '']","['237,304', '']"
12727,r118,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,117,"['146,944', '']","['159,206', '']","['161,961', '']","['159,865', '']","['156,946', '']","['160,560', '']","['164,501', '']","['175,403', '']","['176,082', '']","['178,575', '']","['180,349', '']","['190,951', '']","['206,080', '']","['234,752', '']"
12727,r119,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,118,"['188,399', '']","['193,555', '']","['180,888', '']","['180,198', '']","['178,014', '']","['173,506', '']","['179,541', '']","['185,106', '']","['181,831', '']","['175,372', '']","['180,595', '']","['185,759', '']","['204,518', '']","['233,192', '']"
12727,r120,All institutions -> George Mason U.,All institutions,George Mason U.,2,119,"['77,966', '']","['80,284', '']","['79,913', '']","['82,849', '']","['85,493', '']","['89,845', '']","['92,649', '']","['98,488', '']","['125,416', '']","['164,053', '']","['196,362', '']","['193,205', '']","['202,471', '']","['225,039', '']"
12727,r121,All institutions -> U. Dayton,All institutions,U. Dayton,2,120,"['91,943', '']","['89,037', '']","['79,877', '']","['82,349', '']","['83,409', '']","['93,319', '']","['111,363', '']","['127,207', '']","['143,636', '']","['163,924', '']","['162,216', '']","['189,741', '']","['209,436', '']","['224,964', '']"
12727,r122,All institutions -> Clemson U.,All institutions,Clemson U.,2,121,"['144,562', '']","['135,681', '']","['110,493', '']","['116,138', '']","['116,871', '']","['120,858', '']","['133,342', '']","['144,728', '']","['160,361', '']","['165,227', '']","['174,342', '']","['183,496', '']","['204,021', '']","['220,165', '']"
12727,r123,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,122,"['108,662', '']","['97,309', '']","['102,562', '']","['108,560', '']","['143,063', '']","['169,770', '']","['166,000', '']","['168,630', '']","['176,094', '']","['185,873', '']","['178,762', '']","['182,161', '']","['185,692', '']","['218,321', '']"
12727,r124,All institutions -> U. Vermont,All institutions,U. Vermont,2,123,"['129,612', '']","['132,107', '']","['115,569', '']","['115,055', '']","['109,343', '']","['114,090', '']","['115,230', '']","['117,433', '']","['128,179', '']","['135,673', '']","['178,828', '']","['182,307', '']","['201,859', '']","['217,726', '']"
12727,r125,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,124,"['127,808', '']","['126,691', '']","['121,640', '']","['118,907', '']","['152,352', '']","['139,605', '']","['141,976', '']","['150,064', '']","['138,989', '']","['142,307', '']","['150,364', '']","['170,923', '']","['200,660', '']","['216,506', '']"
12727,r126,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,125,"['218,771', '']","['196,820', '']","['186,559', '']","['178,800', '']","['181,363', '']","['181,742', '']","['183,478', '']","['180,127', '']","['145,739', '']","['136,433', '']","['178,990', '']","['168,442', '']","['184,190', '']","['214,489', '']"
12727,r127,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,126,"['103,801', '']","['128,348', '']","['152,276', '']","['134,535', '']","['130,951', '']","['130,700', '']","['136,006', '']","['133,592', '']","['133,378', '']","['137,626', '']","['145,844', '']","['152,800', '']","['191,700', '']","['210,296', '']"
