table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
12723,r101,"United States -> Colorado -> Public -> Colorado State U., Fort Collins",United States,Colorado,Public,"Colorado State U., Fort Collins",4,"['63,041', '']","['30,158', '']","['9,183', '']","['6,503', '']","['17,197', '']","['55,237', '']","['28,580', '']","['8,801', '']","['4,409', '']","['13,447', '']"
12723,r102,"United States -> Colorado -> Public -> Colorado State U., Pueblo",United States,Colorado,Public,"Colorado State U., Pueblo",4,"['126', '']","['126', '']","['0', '']","['0', '']","['0', '']","['126', '']","['126', '']","['0', '']","['0', '']","['0', '']"
12723,r103,United States -> Colorado -> Public -> Fort Lewis C.,United States,Colorado,Public,Fort Lewis C.,4,"['656', '']","['517', '']","['0', '']","['75', '']","['64', '']","['632', '']","['517', '']","['0', '']","['51', '']","['64', '']"
12723,r104,United States -> Colorado -> Public -> U. Colorado Anschutz Medical Campus,United States,Colorado,Public,U. Colorado Anschutz Medical Campus,4,"['103,920', 'i']","['57,701', 'i']","['17,522', 'i']","['19,365', 'i']","['9,332', 'i']","['98,390', '']","['56,272', '']","['16,216', '']","['17,801', '']","['8,101', '']"
12723,r105,United States -> Colorado -> Public -> U. Colorado Boulder,United States,Colorado,Public,U. Colorado Boulder,4,"['88,216', 'i']","['49,483', 'i']","['13,064', 'i']","['11,570', 'i']","['14,099', 'i']","['85,957', '']","['48,874', '']","['12,411', '']","['11,112', '']","['13,560', '']"
12723,r106,United States -> Colorado -> Public -> U. Colorado Colorado Springs,United States,Colorado,Public,U. Colorado Colorado Springs,4,"['2,215', '']","['587', '']","['1,364', '']","['264', '']","['0', '']","['2,113', '']","['489', '']","['1,364', '']","['260', '']","['0', '']"
12723,r107,United States -> Colorado -> Public -> U. Colorado Denver,United States,Colorado,Public,U. Colorado Denver,4,"['6,568', 'i']","['2,133', 'i']","['1,300', 'i']","['147', 'i']","['2,988', 'i']","['6,429', '']","['2,097', '']","['1,267', '']","['108', '']","['2,957', '']"
12723,r108,United States -> Colorado -> Public -> U. Northern Colorado,United States,Colorado,Public,U. Northern Colorado,4,"['307', '']","['137', '']","['134', '']","['0', '']","['36', '']","['307', '']","['137', '']","['134', '']","['0', '']","['36', '']"
12723,r109,United States -> Colorado -> Public -> U.S. Air Force Academy,United States,Colorado,Public,U.S. Air Force Academy,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r110,United States -> Colorado -> Private,United States,Colorado,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r111,United States -> Colorado -> Private -> Colorado C.,United States,Colorado,Private,Colorado C.,4,"['19', '']","['7', '']","['0', '']","['12', '']","['0', '']","['7', '']","['7', '']","['0', '']","['0', '']","['0', '']"
12723,r112,United States -> Colorado -> Private -> U. Denver,United States,Colorado,Private,U. Denver,4,"['9,989', '']","['3,371', '']","['1,281', '']","['4,265', '']","['1,072', '']","['9,470', '']","['2,998', '']","['1,281', '']","['4,217', '']","['974', '']"
12723,r113,United States -> Connecticut,United States,Connecticut,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r114,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r115,United States -> Connecticut -> Public -> Central Connecticut State U.,United States,Connecticut,Public,Central Connecticut State U.,4,"['365', '']","['113', '']","['0', '']","['0', '']","['252', '']","['365', '']","['113', '']","['0', '']","['0', '']","['252', '']"
12723,r116,United States -> Connecticut -> Public -> Eastern Connecticut State U.,United States,Connecticut,Public,Eastern Connecticut State U.,4,"['21', '']","['21', '']","['0', '']","['0', '']","['0', '']","['21', '']","['21', '']","['0', '']","['0', '']","['0', '']"
12723,r117,United States -> Connecticut -> Public -> Southern Connecticut State U.,United States,Connecticut,Public,Southern Connecticut State U.,4,"['566', '']","['354', '']","['12', '']","['2', '']","['198', '']","['354', '']","['354', '']","['0', '']","['0', '']","['0', '']"
12723,r118,United States -> Connecticut -> Public -> U. Connecticut,United States,Connecticut,Public,U. Connecticut,4,"['38,897', '']","['15,769', '']","['3,432', '']","['6,813', '']","['12,883', '']","['36,329', '']","['14,499', '']","['3,103', '']","['6,355', '']","['12,372', '']"
12723,r119,United States -> Connecticut -> Public -> U.S. Coast Guard Academy,United States,Connecticut,Public,U.S. Coast Guard Academy,4,"['32', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r120,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r121,United States -> Connecticut -> Private -> Connecticut C.,United States,Connecticut,Private,Connecticut C.,4,"['231', '']","['231', '']","['0', '']","['0', '']","['0', '']","['231', '']","['231', '']","['0', '']","['0', '']","['0', '']"
12723,r122,United States -> Connecticut -> Private -> Fairfield U.,United States,Connecticut,Private,Fairfield U.,4,"['72', '']","['49', '']","['15', '']","['8', '']","['0', '']","['43', '']","['20', '']","['15', '']","['8', '']","['0', '']"
12723,r123,United States -> Connecticut -> Private -> Hartford International U. for Religion and Peace,United States,Connecticut,Private,Hartford International U. for Religion and Peace,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r124,United States -> Connecticut -> Private -> Sacred Heart U.,United States,Connecticut,Private,Sacred Heart U.,4,"['151', '']","['151', '']","['0', '']","['0', '']","['0', '']","['151', '']","['151', '']","['0', '']","['0', '']","['0', '']"
12723,r125,"United States -> Connecticut -> Private -> Trinity C., Hartford",United States,Connecticut,Private,"Trinity C., Hartford",4,"['6', '']","['6', '']","['0', '']","['0', '']","['0', '']","['6', '']","['6', '']","['0', '']","['0', '']","['0', '']"
12723,r126,United States -> Connecticut -> Private -> U. Hartford,United States,Connecticut,Private,U. Hartford,4,"['207', '']","['79', '']","['0', '']","['128', '']","['0', '']","['207', '']","['79', '']","['0', '']","['128', '']","['0', '']"
12723,r127,United States -> Connecticut -> Private -> U. New Haven,United States,Connecticut,Private,U. New Haven,4,"['229', '']","['104', '']","['0', '']","['125', '']","['0', '']","['134', '']","['39', '']","['0', '']","['95', '']","['0', '']"
12723,r128,United States -> Connecticut -> Private -> Wesleyan U.,United States,Connecticut,Private,Wesleyan U.,4,"['1,125', '']","['829', '']","['49', '']","['247', '']","['0', '']","['613', '']","['464', '']","['49', '']","['100', '']","['0', '']"
12723,r129,United States -> Connecticut -> Private -> Yale U.,United States,Connecticut,Private,Yale U.,4,"['80,855', '']","['56,934', '']","['3,167', '']","['15,488', '']","['5,266', '']","['73,248', '']","['51,140', '']","['2,926', '']","['14,137', '']","['5,045', '']"
12723,r130,United States -> Delaware,United States,Delaware,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r131,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r132,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['5,476', '']","['5,459', '']","['0', '']","['0', '']","['17', '']","['5,334', '']","['5,317', '']","['0', '']","['0', '']","['17', '']"
12723,r133,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['29,647', 'i']","['20,110', 'i']","['3,667', 'i']","['1,808', 'i']","['4,062', 'i']","['26,532', '']","['16,995', '']","['3,667', '']","['1,808', '']","['4,062', '']"
12723,r134,United States -> District of Columbia,United States,District of Columbia,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r135,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r136,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r137,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r138,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r139,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['4,613', '']","['1,611', '']","['61', '']","['2,469', '']","['472', '']","['3,915', '']","['1,555', '']","['61', '']","['1,870', '']","['429', '']"
12723,r140,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['9,105', '']","['5,201', '']","['3,004', '']","['650', '']","['250', '']","['9,097', '']","['5,193', '']","['3,004', '']","['650', '']","['250', '']"
12723,r141,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['1,174', '']","['386', '']","['0', '']","['763', '']","['25', '']","['646', '']","['386', '']","['0', '']","['260', '']","['0', '']"
12723,r142,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['29,923', '']","['13,082', '']","['4,245', '']","['10,841', '']","['1,755', '']","['23,778', '']","['12,150', '']","['4,238', '']","['6,402', '']","['988', '']"
12723,r143,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['22,181', '']","['12,049', '']","['3,603', '']","['6,252', '']","['277', '']","['17,258', '']","['11,063', '']","['3,235', '']","['2,683', '']","['277', '']"
12723,r144,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['11,990', '']","['9,139', '']","['110', '']","['483', '']","['2,258', '']","['9,203', '']","['6,814', '']","['0', '']","['183', '']","['2,206', '']"
12723,r145,United States -> Florida,United States,Florida,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r146,United States -> Florida -> Public,United States,Florida,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r147,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['9,447', '']","['3,296', '']","['2,193', '']","['88', '']","['3,870', '']","['8,090', '']","['1,939', '']","['2,193', '']","['88', '']","['3,870', '']"
12723,r148,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['7,159', '']","['4,025', '']","['1,211', '']","['58', '']","['1,865', '']","['7,159', '']","['4,025', '']","['1,211', '']","['58', '']","['1,865', '']"
12723,r149,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['6,106', '']","['1,181', '']","['29', '']","['122', '']","['4,774', '']","['5,591', '']","['859', '']","['17', '']","['91', '']","['4,624', '']"
12723,r150,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['32,145', '']","['21,815', '']","['2,661', '']","['4,250', '']","['3,419', '']","['24,648', '']","['15,043', '']","['2,488', '']","['3,744', '']","['3,373', '']"
12723,r151,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['1,016', '']","['555', '']","['58', '']","['15', '']","['388', '']","['886', '']","['440', '']","['58', '']","['0', '']","['388', '']"
12723,r152,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['25,741', '']","['8,681', '']","['1,149', '']","['4,725', '']","['11,186', '']","['24,890', '']","['8,260', '']","['1,127', '']","['4,717', '']","['10,786', '']"
12723,r153,United States -> Florida -> Public -> New C. Florida,United States,Florida,Public,New C. Florida,4,"['22', '']","['22', '']","['0', '']","['0', '']","['0', '']","['22', '']","['22', '']","['0', '']","['0', '']","['0', '']"
12723,r154,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['33,568', 'i']","['10,292', 'i']","['14,283', 'i']","['2,608', 'i']","['6,385', 'i']","['30,815', '']","['9,350', '']","['13,906', '']","['2,162', '']","['5,397', '']"
12723,r155,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['121,271', '']","['67,102', '']","['17,635', '']","['19,523', '']","['17,011', '']","['111,719', '']","['62,358', '']","['17,149', '']","['16,709', '']","['15,503', '']"
12723,r156,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['7,119', '']","['3,868', '']","['0', '']","['48', '']","['3,203', '']","['6,211', '']","['3,014', '']","['0', '']","['48', '']","['3,149', '']"
12723,r157,United States -> Florida -> Public -> U. South Florida,United States,Florida,Public,U. South Florida,4,"['73,904', '']","['13,774', '']","['2,264', '']","['7,398', '']","['50,468', '']","['72,125', '']","['13,203', '']","['2,264', '']","['7,376', '']","['49,282', '']"
