table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
10635,r872,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Doctoral students,Part time,3,286
10635,r873,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Master's students,Full time,3,2.7
10635,r874,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Master's students,Part time,3,1.8
10635,r875,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Doctoral students,Full time,3,1.8
10635,r876,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Doctoral students,Part time,3,6.0
10635,r877,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Master's students,Full time,3,17186
10635,r878,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Master's students,Part time,3,12562
10635,r879,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Doctoral students,Full time,3,3342
10635,r880,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Doctoral students,Part time,3,1454
10635,r881,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Master's students,Full time,3,414
10635,r882,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Master's students,Part time,3,309
10635,r883,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Doctoral students,Full time,3,25
10635,r884,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Doctoral students,Part time,3,94
10635,r885,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Master's students,Full time,3,2.4
10635,r886,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Master's students,Part time,3,2.5
10635,r887,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Full time,3,0.7
10635,r888,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Part time,3,6.5
10635,r889,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Master's students,Full time,3,21992
10635,r890,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Master's students,Part time,3,8384
10635,r891,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Doctoral students,Full time,3,7214
10635,r892,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Doctoral students,Part time,3,3304
10635,r893,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Master's students,Full time,3,661
10635,r894,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Master's students,Part time,3,76
10635,r895,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Doctoral students,Full time,3,164
10635,r896,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Doctoral students,Part time,3,192
10635,r897,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Master's students,Full time,3,3.0
10635,r898,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Master's students,Part time,3,0.9
10635,r899,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Doctoral students,Full time,3,2.3
10635,r900,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Doctoral students,Part time,3,5.8
