table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
10168,r116,United States -> Colorado -> Private -> U. Denver,United States,Colorado,Private,U. Denver,4,"['7,506', '']","['4,713', '']","['511', '']","['1,798', '']","['484', '']","['6,785', '']","['4,296', '']","['511', '']","['1,571', '']","['407', '']"
10168,r117,United States -> Connecticut,United States,Connecticut,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r118,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r119,United States -> Connecticut -> Public -> Central Connecticut State U.,United States,Connecticut,Public,Central Connecticut State U.,4,"['341', '']","['64', '']","['0', '']","['0', '']","['277', '']","['341', '']","['64', '']","['0', '']","['0', '']","['277', '']"
10168,r120,United States -> Connecticut -> Public -> Eastern Connecticut State U.,United States,Connecticut,Public,Eastern Connecticut State U.,4,"['16', '']","['16', '']","['0', '']","['0', '']","['0', '']","['16', '']","['16', '']","['0', '']","['0', '']","['0', '']"
10168,r121,United States -> Connecticut -> Public -> Southern Connecticut State U.,United States,Connecticut,Public,Southern Connecticut State U.,4,"['296', '']","['266', '']","['30', '']","['0', '']","['0', '']","['269', '']","['239', '']","['30', '']","['0', '']","['0', '']"
10168,r122,United States -> Connecticut -> Public -> U. Connecticut,United States,Connecticut,Public,U. Connecticut,4,"['35,997', '']","['14,949', '']","['3,868', '']","['5,893', '']","['11,287', '']","['34,461', '']","['14,058', '']","['3,575', '']","['5,719', '']","['11,109', '']"
10168,r123,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r124,United States -> Connecticut -> Private -> Connecticut C.,United States,Connecticut,Private,Connecticut C.,4,"['126', '']","['126', '']","['0', '']","['0', '']","['0', '']","['126', '']","['126', '']","['0', '']","['0', '']","['0', '']"
10168,r125,"United States -> Connecticut -> Private -> Trinity C., Hartford",United States,Connecticut,Private,"Trinity C., Hartford",4,"['30', '']","['30', '']","['0', '']","['0', '']","['0', '']","['30', '']","['30', '']","['0', '']","['0', '']","['0', '']"
10168,r126,United States -> Connecticut -> Private -> U. Hartford,United States,Connecticut,Private,U. Hartford,4,"['148', '']","['67', '']","['0', '']","['81', '']","['0', '']","['148', '']","['67', '']","['0', '']","['81', '']","['0', '']"
10168,r127,United States -> Connecticut -> Private -> U. New Haven,United States,Connecticut,Private,U. New Haven,4,"['571', '']","['350', '']","['14', '']","['158', '']","['49', '']","['438', '']","['231', '']","['0', '']","['158', '']","['49', '']"
10168,r128,United States -> Connecticut -> Private -> Wesleyan U.,United States,Connecticut,Private,Wesleyan U.,4,"['759', '']","['482', '']","['52', '']","['225', '']","['0', '']","['645', '']","['475', '']","['52', '']","['118', '']","['0', '']"
10168,r129,United States -> Connecticut -> Private -> Yale U.,United States,Connecticut,Private,Yale U.,4,"['81,126', '']","['51,667', '']","['4,712', '']","['19,909', '']","['4,838', '']","['72,443', '']","['47,257', '']","['3,343', '']","['17,293', '']","['4,550', '']"
10168,r130,United States -> Delaware,United States,Delaware,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r131,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r132,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['2,029', '']","['2,029', '']","['0', '']","['0', '']","['0', '']","['2,029', '']","['2,029', '']","['0', '']","['0', '']","['0', '']"
10168,r133,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['30,541', 'i']","['17,759', 'i']","['3,746', 'i']","['4,160', 'i']","['4,876', 'i']","['28,148', '']","['15,366', '']","['3,746', '']","['4,160', '']","['4,876', '']"
10168,r134,United States -> District of Columbia,United States,District of Columbia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r135,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r136,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r137,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r138,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r139,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['3,783', '']","['1,216', '']","['42', '']","['2,219', '']","['306', '']","['3,319', '']","['1,117', '']","['42', '']","['1,966', '']","['194', '']"
10168,r140,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['8,674', '']","['4,772', '']","['2,013', '']","['1,704', '']","['185', '']","['8,433', '']","['4,762', '']","['2,013', '']","['1,658', '']","['0', '']"
10168,r141,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['556', '']","['191', '']","['0', '']","['365', '']","['0', '']","['426', '']","['191', '']","['0', '']","['235', '']","['0', '']"
10168,r142,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['30,910', '']","['14,957', '']","['4,927', '']","['9,862', '']","['1,164', '']","['25,470', '']","['12,946', '']","['4,828', '']","['7,033', '']","['663', '']"
10168,r143,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['19,896', '']","['10,984', '']","['3,408', '']","['5,186', '']","['318', '']","['15,152', '']","['9,911', '']","['2,720', '']","['2,203', '']","['318', '']"
10168,r144,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['9,958', '']","['6,313', '']","['57', '']","['697', '']","['2,891', '']","['7,236', '']","['4,213', '']","['0', '']","['147', '']","['2,876', '']"
10168,r145,United States -> Florida,United States,Florida,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r146,United States -> Florida -> Public,United States,Florida,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r147,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['5,537', '']","['1,733', '']","['2,048', '']","['142', '']","['1,614', '']","['5,511', '']","['1,733', '']","['2,048', '']","['142', '']","['1,588', '']"
10168,r148,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['3,693', '']","['2,211', '']","['337', '']","['19', '']","['1,126', '']","['3,693', '']","['2,211', '']","['337', '']","['19', '']","['1,126', '']"
10168,r149,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['2,201', '']","['446', '']","['33', '']","['349', '']","['1,373', '']","['1,837', '']","['189', '']","['33', '']","['280', '']","['1,335', '']"
10168,r150,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['32,348', '']","['17,289', '']","['8,385', '']","['2,834', '']","['3,840', '']","['25,707', '']","['11,847', '']","['8,175', '']","['2,101', '']","['3,584', '']"
10168,r151,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['283', '']","['215', '']","['15', '']","['0', '']","['53', '']","['216', '']","['148', '']","['15', '']","['0', '']","['53', '']"
10168,r152,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['17,114', '']","['6,982', '']","['924', '']","['3,842', '']","['5,366', '']","['16,401', '']","['6,522', '']","['914', '']","['3,842', '']","['5,123', '']"
10168,r153,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['24,737', 'i']","['7,863', 'i']","['10,659', 'i']","['1,885', 'i']","['4,330', 'i']","['22,245', '']","['7,010', '']","['10,318', '']","['1,481', '']","['3,436', '']"
10168,r154,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['103,467', '']","['54,632', '']","['18,381', '']","['14,989', '']","['15,465', '']","['90,881', '']","['49,211', '']","['16,203', '']","['11,289', '']","['14,178', '']"
10168,r155,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['7,523', '']","['3,686', '']","['107', '']","['359', '']","['3,371', '']","['5,705', '']","['2,959', '']","['2', '']","['132', '']","['2,612', '']"
10168,r156,United States -> Florida -> Public -> U. South Florida<sup>b</sup>,United States,Florida,Public,U. South Florida<sup>b</sup>,4,"['57,291', '']","['12,081', '']","['2,220', '']","['6,658', '']","['36,332', '']","['56,122', '']","['11,903', '']","['2,183', '']","['6,507', '']","['35,529', '']"
10168,r157,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['1,288', '']","['620', '']","['172', '']","['0', '']","['496', '']","['1,261', '']","['597', '']","['168', '']","['0', '']","['496', '']"
10168,r158,United States -> Florida -> Private,United States,Florida,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r159,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['2,891', 'i']","['2,763', 'i']","['128', 'i']","['0', '']","['0', '']","['2,455', '']","['2,378', '']","['77', '']","['0', '']","['0', '']"
10168,r160,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['2,330', '']","['621', '']","['1,287', '']","['233', '']","['189', '']","['2,197', '']","['574', '']","['1,287', '']","['147', '']","['189', '']"
10168,r161,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['2,079', '']","['1,551', '']","['209', '']","['75', '']","['244', '']","['1,908', '']","['1,398', '']","['208', '']","['58', '']","['244', '']"
10168,r162,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['55,938', '']","['24,490', '']","['16,042', '']","['10,231', '']","['5,175', '']","['53,236', '']","['23,112', '']","['15,412', '']","['9,559', '']","['5,153', '']"
10168,r163,United States -> Georgia,United States,Georgia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r164,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r165,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['5,880', '']","['5,077', '']","['713', '']","['90', '']","['0', '']","['5,880', '']","['5,077', '']","['713', '']","['90', '']","['0', '']"
10168,r166,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['529', '']","['529', '']","['0', '']","['0', '']","['0', '']","['529', '']","['529', '']","['0', '']","['0', '']","['0', '']"
10168,r167,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['115,787', '']","['2,544', '']","['37,811', '']","['5,014', '']","['70,418', '']","['111,349', '']","['783', '']","['37,007', '']","['3,950', '']","['69,609', '']"
10168,r168,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['1,005', '']","['418', '']","['172', '']","['164', '']","['251', '']","['895', '']","['374', '']","['172', '']","['98', '']","['251', '']"
10168,r169,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['13,920', 'i']","['7,136', 'i']","['1,904', 'i']","['1,752', 'i']","['3,128', 'i']","['10,157', '']","['6,154', '']","['1,019', '']","['545', '']","['2,439', '']"
10168,r170,United States -> Georgia -> Public -> Kennesaw State U.,United States,Georgia,Public,Kennesaw State U.,4,"['327', '']","['327', '']","['0', '']","['0', '']","['0', '']","['327', '']","['327', '']","['0', '']","['0', '']","['0', '']"
