table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
7997,r475,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,474,"['82', '']","['0', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r476,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,475,"['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['79', '']","['0', '']"
7997,r477,All institutions -> Northland C.,All institutions,Northland C.,2,475,"['79', 'i']","['0', 'i']","['0', 'i']","['12', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['8', 'i']","['0', 'i']","['0', 'i']","['56', 'i']"
7997,r478,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,477,"['77', '']","['0', '']","['0', '']","['7', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']"
7997,r479,All institutions -> Bates C.,All institutions,Bates C.,2,478,"['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['41', '']","['0', '']","['0', '']","['0', '']"
7997,r480,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,478,"['76', 'i']","['3', 'i']","['10', 'i']","['12', 'i']","['1', 'i']","['1', 'i']","['2', 'i']","['5', 'i']","['0', 'i']","['27', 'i']","['15', 'i']"
7997,r481,All institutions -> DePaul U.,All institutions,DePaul U.,2,480,"['72', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['51', '']"
7997,r482,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,481,"['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']"
7997,r483,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,482,"['65', '']","['0', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r484,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,483,"['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['44', '']"
7997,r485,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,483,"['64', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r486,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,485,"['62', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r487,All institutions -> Hope C.,All institutions,Hope C.,2,486,"['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']"
7997,r488,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,487,"['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['30', '']"
7997,r489,All institutions -> U. New England,All institutions,U. New England,2,487,"['60', '']","['0', '']","['56', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r490,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,489,"['59', '']","['52', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r491,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,489,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['47', '']"
7997,r492,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,491,"['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']"
7997,r493,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,492,"['53', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']"
7997,r494,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,493,"['48', '']","['0', '']","['14', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
7997,r495,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,493,"['48', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r496,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,495,"['47', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']"
7997,r497,All institutions -> Pratt Institute,All institutions,Pratt Institute,2,495,"['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']"
7997,r498,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,495,"['47', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']"
7997,r499,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,495,"['47', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']"
7997,r500,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,499,"['42', '']","['0', '']","['1', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']"
7997,r501,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,500,"['40', '']","['0', '']","['21', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r502,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,501,"['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']"
7997,r503,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,502,"['37', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r504,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,503,"['35', 'i']","['0', 'i']","['0', 'i']","['14', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['3', 'i']","['1', 'i']","['2', 'i']","['13', 'i']"
7997,r505,All institutions -> Niagara U.,All institutions,Niagara U.,2,504,"['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['13', '']"
7997,r506,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,505,"['33', 'i']","['0', 'i']","['13', 'i']","['16', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['0', 'i']"
7997,r507,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,506,"['30', '']","['0', '']","['3', '']","['4', '']","['0', '']","['0', '']","['1', '']","['16', '']","['0', '']","['0', '']","['6', '']"
7997,r508,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,506,"['30', '']","['14', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
7997,r509,All institutions -> Langston U.,All institutions,Langston U.,2,508,"['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']"
7997,r510,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,509,"['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']"
7997,r511,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,510,"['27', '']","['0', '']","['2', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['16', '']"
7997,r512,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,510,"['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']"
7997,r513,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,510,"['27', '']","['0', '']","['5', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r514,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,513,"['26', 'i']","['0', 'i']","['0', 'i']","['10', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['7', 'i']","['9', 'i']"
7997,r515,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,514,"['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']"
7997,r516,All institutions -> Biola U.,All institutions,Biola U.,2,515,"['23', 'i']","['2', 'i']","['0', 'i']","['5', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['8', 'i']","['4', 'i']"
7997,r517,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,516,"['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']"
7997,r518,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,517,"['20', 'i']","['3', 'i']","['1', 'i']","['6', 'i']","['1', 'i']","['2', 'i']","['1', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['3', 'i']"
7997,r519,All institutions -> Willamette U.,All institutions,Willamette U.,2,517,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r520,All institutions -> Davidson C.,All institutions,Davidson C.,2,519,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
7997,r521,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,520,"['17', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r522,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,521,"['16', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']"
7997,r523,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,521,"['16', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r524,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,523,"['15', 'i']","['0', 'i']","['15', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r525,All institutions -> U. Richmond,All institutions,U. Richmond,2,524,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
7997,r526,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,525,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['7', '']"
7997,r527,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,526,"['10', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r528,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,526,"['10', 'i']","['0', 'i']","['0', 'i']","['10', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r529,All institutions -> Oakland U.,All institutions,Oakland U.,2,526,"['10', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r530,All institutions -> U. Hartford,All institutions,U. Hartford,2,529,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
7997,r531,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,529,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
7997,r532,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,531,"['6', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r533,All institutions -> C. Wooster,All institutions,C. Wooster,2,532,"['5', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['5', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r534,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,532,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r535,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,532,"['5', '']","['0', '']","['0', '']","['2', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
7997,r536,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,535,"['4', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['3', 'i']"
7997,r537,All institutions -> U. Virginia's C. Wise,All institutions,U. Virginia's C. Wise,2,535,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
7997,r538,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,537,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
7997,r539,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,538,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']"
7997,r540,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,538,"['2', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r541,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,538,"['2', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r542,All institutions -> Alfred U.,All institutions,Alfred U.,2,541,"['1', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r543,All institutions -> Doane U.,All institutions,Doane U.,2,541,"['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']"
7997,r544,"All institutions -> Indiana U., South Bend",All institutions,"Indiana U., South Bend",2,541,"['1', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r545,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,541,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
7997,r546,All institutions -> Keene State C.,All institutions,Keene State C.,2,541,"['1', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
