table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_planned_to_start_in_fy_2020_or_fy_2021,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
3034,r506,Ohio -> Public -> Wright State U.,Ohio,Public,Wright State U.,3,"['6,191', '']","['0', '']","['0', '']","['32,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r507,Ohio -> Public -> Youngstown State U.,Ohio,Public,Youngstown State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,000', '']","['0', '']","['0', '']"
3034,r508,Ohio -> Private,Ohio,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r509,Ohio -> Private -> C. Wooster,Ohio,Private,C. Wooster,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r510,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r511,Ohio -> Private -> Heidelberg U.,Ohio,Private,Heidelberg U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r512,Ohio -> Private -> Kenyon C.,Ohio,Private,Kenyon C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r513,Ohio -> Private -> Oberlin C.,Ohio,Private,Oberlin C.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r514,Ohio -> Private -> U. Dayton,Ohio,Private,U. Dayton,3,"['1,105', '']","['0', '']","['0', '']","['0', '']","['4,400', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r515,Oklahoma,Oklahoma,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r516,Oklahoma -> Public,Oklahoma,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r517,Oklahoma -> Public -> Langston U.,Oklahoma,Public,Langston U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['6,750', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r518,"Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r519,"Oklahoma -> Public -> Oklahoma State U., Stillwater",Oklahoma,Public,"Oklahoma State U., Stillwater",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r520,Oklahoma -> Public -> U. Central Oklahoma,Oklahoma,Public,U. Central Oklahoma,3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['6,363', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r521,"Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",3,"['0', '']","['126,910', '']","['13,000', '']","['15,300', '']","['0', '']","['9,591', '']","['74,500', '']","['0', '']","['0', '']","['0', '']"
3034,r522,"Oklahoma -> Public -> U. Oklahoma, Tulsa",Oklahoma,Public,"U. Oklahoma, Tulsa",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r523,Oklahoma -> Private,Oklahoma,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r524,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,3,"['0', '']","['0', '']","['7,164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r525,Oregon,Oregon,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r526,Oregon -> Public,Oregon,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r527,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,3,"['1,999', '']","['2,088', '']","['0', '']","['15,455', '']","['12,570', '']","['149,000', '']","['10,961', '']","['0', '']","['0', '']","['0', '']"
3034,r528,Oregon -> Public -> Oregon Institute of Technology,Oregon,Public,Oregon Institute of Technology,3,"['12,600', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['1,850', '']","['0', '']","['0', '']"
3034,r529,Oregon -> Public -> Oregon State U.,Oregon,Public,Oregon State U.,3,"['0', '']","['0', '']","['40,000', '']","['0', '']","['20,000', '']","['56,750', '']","['20,000', '']","['0', '']","['0', '']","['0', '']"
3034,r530,Oregon -> Public -> Portland State U.,Oregon,Public,Portland State U.,3,"['1,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22,891', '']","['0', '']","['0', '']","['0', '']"
3034,r531,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,3,"['11,849', '']","['0', '']","['30,292', '']","['0', '']","['0', '']","['0', '']","['225,000', '']","['0', '']","['775,000', '']","['0', '']"
3034,r532,Oregon -> Private,Oregon,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r533,Oregon -> Private -> Lewis and Clark C.,Oregon,Private,Lewis and Clark C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r534,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r535,Oregon -> Private -> Pacific U.,Oregon,Private,Pacific U.,3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r536,Oregon -> Private -> Reed C.,Oregon,Private,Reed C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r537,Oregon -> Private -> Willamette U.,Oregon,Private,Willamette U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r538,Pennsylvania,Pennsylvania,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r539,Pennsylvania -> Public,Pennsylvania,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r540,Pennsylvania -> Public -> Indiana U. Pennsylvania,Pennsylvania,Public,Indiana U. Pennsylvania,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r541,"Pennsylvania -> Public -> Pennsylvania State U., Behrend",Pennsylvania,Public,"Pennsylvania State U., Behrend",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r542,"Pennsylvania -> Public -> Pennsylvania State U., Harrisburg",Pennsylvania,Public,"Pennsylvania State U., Harrisburg",3,"['na', '']","['na', '']","['0', '']","['5,158', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r543,"Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",3,"['na', '']","['na', '']","['0', '']","['47,693', 'i']","['0', '']","['75,700', '']","['27,528', '']","['156,500', '']","['55,167', '']","['0', '']"
3034,r544,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,3,"['70,000', '']","['0', '']","['10,000', '']","['102,492', 'i']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']"
3034,r545,"Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",3,"['NA', '']","['10,971', '']","['32,383', '']","['0', '']","['0', '']","['0', '']","['0', '']","['111,000', '']","['0', '']","['0', '']"
3034,r546,Pennsylvania -> Public -> West Chester U. Pennsylvania,Pennsylvania,Public,West Chester U. Pennsylvania,3,"['ne', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']","['19,000', '']","['0', '']","['0', '']","['0', '']"
3034,r547,Pennsylvania -> Private,Pennsylvania,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r548,Pennsylvania -> Private -> Bryn Mawr C.,Pennsylvania,Private,Bryn Mawr C.,3,"['0', '']","['0', '']","['1,400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r549,Pennsylvania -> Private -> Bucknell U.,Pennsylvania,Private,Bucknell U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,513', '']","['0', '']","['0', '']","['0', '']"
3034,r550,Pennsylvania -> Private -> Carnegie Mellon U.,Pennsylvania,Private,Carnegie Mellon U.,3,"['49,854', '']","['0', '']","['0', '']","['56,959', '']","['0', '']","['0', '']","['22,209', '']","['80,000', '']","['0', '']","['300,000', '']"
3034,r551,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,3,"['NA', '']","['7,581', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['738', '']","['0', '']","['0', '']"
3034,r552,Pennsylvania -> Private -> Duquesne U.,Pennsylvania,Private,Duquesne U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60,000', '']","['0', '']","['0', '']"
3034,r553,Pennsylvania -> Private -> Franklin and Marshall C.,Pennsylvania,Private,Franklin and Marshall C.,3,"['40,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r554,Pennsylvania -> Private -> Gettysburg C.,Pennsylvania,Private,Gettysburg C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r555,Pennsylvania -> Private -> Haverford C.,Pennsylvania,Private,Haverford C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r556,Pennsylvania -> Private -> Lafayette C.,Pennsylvania,Private,Lafayette C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['21,432', '']","['0', '']","['0', '']","['0', '']"
3034,r557,Pennsylvania -> Private -> Lehigh U.,Pennsylvania,Private,Lehigh U.,3,"['0', '']","['20,900', '']","['0', '']","['0', '']","['0', '']","['5,000', '']","['48,000', '']","['0', '']","['0', '']","['0', '']"
3034,r558,Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,750', '']","['0', '']","['0', '']","['0', '']"
3034,r559,Pennsylvania -> Private -> Saint Joseph's U.,Pennsylvania,Private,Saint Joseph's U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r560,Pennsylvania -> Private -> Salus U.,Pennsylvania,Private,Salus U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r561,Pennsylvania -> Private -> Swarthmore C.,Pennsylvania,Private,Swarthmore C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,640', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r562,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['325,000', '']","['0', '']"
3034,r563,Pennsylvania -> Private -> U. of the Sciences Philadelphia,Pennsylvania,Private,U. of the Sciences Philadelphia,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r564,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,3,"['0', '']","['323,325', '']","['38,800', '']","['0', '']","['60,762', '']","['38,602', '']","['0', '']","['377,820', '']","['0', '']","['0', '']"
3034,r565,Pennsylvania -> Private -> Villanova U.,Pennsylvania,Private,Villanova U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r566,Rhode Island,Rhode Island,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r567,Rhode Island -> Public,Rhode Island,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r568,Rhode Island -> Public -> U. Rhode Island,Rhode Island,Public,U. Rhode Island,3,"['12,513', '']","['0', '']","['46,510', '']","['700', '']","['16,060', '']","['66,341', '']","['0', '']","['0', '']","['114,900', '']","['55,400', '']"
3034,r569,Rhode Island -> Private,Rhode Island,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r570,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['2,895', '']","['42,522', '']","['0', '']","['0', '']","['122,000', '']","['0', '']"
3034,r571,Rhode Island -> Private -> Providence C.,Rhode Island,Private,Providence C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['375', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r572,Rhode Island -> Private -> Roger Williams U.,Rhode Island,Private,Roger Williams U.,3,"['NA', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r573,South Carolina,South Carolina,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r574,South Carolina -> Public,South Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r575,South Carolina -> Public -> C. Charleston,South Carolina,Public,C. Charleston,3,"['NA', '']","['NA', '']","['0', '']","['3,483', '']","['700', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r576,South Carolina -> Public -> Clemson U.,South Carolina,Public,Clemson U.,3,"['9,870', '']","['0', '']","['47,000', '']","['0', '']","['0', '']","['6,540', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r577,South Carolina -> Public -> Coastal Carolina U.,South Carolina,Public,Coastal Carolina U.,3,"['0', '']","['0', '']","['3,950', '']","['0', '']","['7,638', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r578,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,3,"['0', '']","['112,251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r579,South Carolina -> Public -> South Carolina State U.,South Carolina,Public,South Carolina State U.,3,"['0', '']","['2,500', '']","['50,000', '']","['0', '']","['21,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r580,"South Carolina -> Public -> U. South Carolina, Aiken",South Carolina,Public,"U. South Carolina, Aiken",3,"['na', '']","['na', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['30,000', '']","['0', '']"
3034,r581,"South Carolina -> Public -> U. South Carolina, Columbia",South Carolina,Public,"U. South Carolina, Columbia",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r582,South Carolina -> Private,South Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r583,South Carolina -> Private -> Benedict C.,South Carolina,Private,Benedict C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r584,South Carolina -> Private -> Claflin U.,South Carolina,Private,Claflin U.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48,000', '']"
3034,r585,South Carolina -> Private -> Furman U.,South Carolina,Private,Furman U.,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r586,South Dakota,South Dakota,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r587,South Dakota -> Public,South Dakota,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r588,South Dakota -> Public -> Dakota State U.,South Dakota,Public,Dakota State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['6,500', '']","['0', '']","['0', '']","['0', '']"
3034,r589,South Dakota -> Public -> South Dakota School of Mines and Technology,South Dakota,Public,South Dakota School of Mines and Technology,3,"['0', '']","['7,100', '']","['15,387', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34,000', '']"
3034,r590,South Dakota -> Public -> South Dakota State U.,South Dakota,Public,South Dakota State U.,3,"['0', '']","['11,467', '']","['1,874', '']","['854', '']","['10,000', '']","['4,325', '']","['0', '']","['15,843', '']","['10,078', '']","['22,250', '']"
3034,r591,South Dakota -> Public -> U. South Dakota,South Dakota,Public,U. South Dakota,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,400', '']","['0', '']","['0', '']"
3034,r592,South Dakota -> Private,South Dakota,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r593,South Dakota -> Private -> Augustana U.,South Dakota,Private,Augustana U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['4,525', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r594,Tennessee,Tennessee,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r595,Tennessee -> Public,Tennessee,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r596,Tennessee -> Public -> Austin Peay State U.,Tennessee,Public,Austin Peay State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r597,Tennessee -> Public -> East Tennessee State U.,Tennessee,Public,East Tennessee State U.,3,"['1,820', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r598,Tennessee -> Public -> Middle Tennessee State U.,Tennessee,Public,Middle Tennessee State U.,3,"['0', '']","['0', '']","['0', '']","['10,400', '']","['0', '']","['0', '']","['0', '']","['250', '']","['12,959', '']","['0', '']"
3034,r599,Tennessee -> Public -> Tennessee State U.,Tennessee,Public,Tennessee State U.,3,"['0', '']","['0', '']","['1,287', '']","['8,000', '']","['500', '']","['39,987', '']","['10,500', '']","['0', '']","['0', '']","['0', '']"
3034,r600,Tennessee -> Public -> Tennessee Technological U.,Tennessee,Public,Tennessee Technological U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22,077', '']","['0', '']","['0', '']","['0', '']"
3034,r601,Tennessee -> Public -> U. Memphis,Tennessee,Public,U. Memphis,3,"['0', '']","['0', '']","['0', '']","['0', '']","['7,389', '']","['650', '']","['0', '']","['0', '']","['41,000', '']","['0', '']"
3034,r602,"Tennessee -> Public -> U. Tennessee, Chattanooga",Tennessee,Public,"U. Tennessee, Chattanooga",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r603,"Tennessee -> Public -> U. Tennessee, Health Science Center",Tennessee,Public,"U. Tennessee, Health Science Center",3,"['na', '']","['na', '']","['na', '']","['49,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r604,"Tennessee -> Public -> U. Tennessee, Knoxville<sup>e</sup>",Tennessee,Public,"U. Tennessee, Knoxville<sup>e</sup>",3,"['10,000', '']","['0', '']","['11,600', '']","['28,388', '']","['71,464', '']","['0', '']","['56,163', '']","['98,500', '']","['0', '']","['0', '']"
3034,r605,"Tennessee -> Public -> U. Tennessee, Knoxville, Institute of Agriculture",Tennessee,Public,"U. Tennessee, Knoxville, Institute of Agriculture",3,"['na', '']","['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18,100', '']","['281,500', '']","['0', '']"
3034,r606,Tennessee -> Private,Tennessee,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r607,Tennessee -> Private -> Fisk U.,Tennessee,Private,Fisk U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r608,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r609,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center<sup>h</sup>,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center<sup>h</sup>,3,"['54,710', '']","['0', '']","['775', '']","['0', '']","['26,948', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']"
3034,r610,Texas,Texas,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r611,Texas -> Public,Texas,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r612,Texas -> Public -> Lamar U.,Texas,Public,Lamar U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45,000', '']","['0', '']","['0', '']","['0', '']"
3034,r613,Texas -> Public -> Prairie View A&M U.,Texas,Public,Prairie View A&M U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,195', '']","['73,015', '']","['0', '']","['0', '']"
3034,r614,Texas -> Public -> Sam Houston State U.,Texas,Public,Sam Houston State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['351', '']","['17,900', '']","['3,731', '']","['0', '']","['0', '']","['0', '']"
3034,r615,Texas -> Public -> Stephen F. Austin State U.,Texas,Public,Stephen F. Austin State U.,3,"['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['46,400', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r616,Texas -> Public -> Sul Ross State U.,Texas,Public,Sul Ross State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r617,Texas -> Public -> Tarleton State U.,Texas,Public,Tarleton State U.,3,"['0', '']","['5,000', '']","['0', '']","['0', '']","['0', '']","['27,837', '']","['10,000', '']","['0', '']","['0', '']","['0', '']"
3034,r618,Texas -> Public -> Texas A&M International U.,Texas,Public,Texas A&M International U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['25,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r619,"Texas -> Public -> Texas A&M U., College Station and Health Science Center",Texas,Public,"Texas A&M U., College Station and Health Science Center",3,"['NA', '']","['244,089', 'i']","['0', '']","['0', '']","['8,708', '']","['289,281', '']","['17,752', '']","['36,500', '']","['0', '']","['0', '']"
3034,r620,Texas -> Public -> Texas A&M U.-Commerce,Texas,Public,Texas A&M U.-Commerce,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25,000', '']","['0', '']","['0', '']","['0', '']"
3034,r621,Texas -> Public -> Texas A&M U.-Corpus Christi,Texas,Public,Texas A&M U.-Corpus Christi,3,"['0', '']","['0', '']","['0', '']","['413', '']","['0', '']","['25,737', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r622,Texas -> Public -> Texas A&M U.-Kingsville,Texas,Public,Texas A&M U.-Kingsville,3,"['826', '']","['1,089', '']","['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r623,Texas -> Public -> Texas Southern U.,Texas,Public,Texas Southern U.,3,"['0', '']","['0', '']","['0', '']","['3,734', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r624,Texas -> Public -> Texas State U.,Texas,Public,Texas State U.,3,"['1,398', '']","['1,070', '']","['2,067', '']","['0', '']","['0', '']","['51,700', '']","['0', '']","['1,200', '']","['0', '']","['2,132', '']"
3034,r625,Texas -> Public -> Texas Tech U.,Texas,Public,Texas Tech U.,3,"['10,000', '']","['0', '']","['0', '']","['5,197', '']","['3,016', '']","['77,000', '']","['7,200', '']","['30,789', '']","['0', '']","['0', '']"
3034,r626,"Texas -> Public -> Texas Tech U., Health Sciences Center<sup>i</sup>",Texas,Public,"Texas Tech U., Health Sciences Center<sup>i</sup>",3,"['11,603', '']","['0', '']","['5,023', '']","['0', '']","['334', '']","['1,215', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r627,"Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",3,"['na', '']","['na', '']","['na', '']","['na', '']","['0', '']","['0', '']","['30,000', '']","['0', '']","['0', '']","['0', '']"
3034,r628,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54,000', '']","['0', '']","['0', '']","['0', '']"
3034,r629,Texas -> Public -> U. Houston,Texas,Public,U. Houston,3,"['0', '']","['15,053', '']","['34,953', 'i']","['0', '']","['41,845', '']","['102,000', '']","['3,733', '']","['0', '']","['0', '']","['0', '']"
