table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_planned_to_start_in_fy_2020_or_fy_2021,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
3039,r497,Ohio -> Public -> Cleveland State U.,Ohio,Public,Cleveland State U.,3,"['0', '']","['6,220', '']","['1,750', '']","['0', '']","['658', '']","['0', '']","['815', '']","['0', '']","['0', '']","['0', '']"
3039,r498,Ohio -> Public -> Kent State U.,Ohio,Public,Kent State U.,3,"['NA', '']","['0', '']","['330', '']","['13,000', '']","['54,571', '']","['2,000', '']","['678', '']","['8,760', '']","['0', '']","['0', '']"
3039,r499,Ohio -> Public -> Miami U.,Ohio,Public,Miami U.,3,"['5,175', '']","['10,727', '']","['250', '']","['18,800', '']","['25,270', '']","['50,228', '']","['64,344', '']","['10,000', '']","['12,000', '']","['0', '']"
3039,r500,Ohio -> Public -> Northeast Ohio Medical U.,Ohio,Public,Northeast Ohio Medical U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['704', '']","['2,111', '']","['9,079', '']","['3,650', '']","['0', '']"
3039,r501,Ohio -> Public -> Ohio State U.,Ohio,Public,Ohio State U.,3,"['5,349', '']","['2,884', '']","['15,555', '']","['75,433', '']","['13,667', '']","['30,234', '']","['185,704', '']","['11,342', '']","['0', '']","['0', '']"
3039,r502,Ohio -> Public -> Ohio U.,Ohio,Public,Ohio U.,3,"['0', '']","['2,829', '']","['13,783', '']","['8,888', '']","['7,130', '']","['359', '']","['0', '']","['19,114', '']","['0', '']","['15,905', '']"
3039,r503,Ohio -> Public -> U. Akron,Ohio,Public,U. Akron,3,"['NA', '']","['NA', '']","['7,217', '']","['0', '']","['2,400', '']","['3,534', '']","['0', '']","['14,000', '']","['0', '']","['0', '']"
3039,r504,Ohio -> Public -> U. Cincinnati,Ohio,Public,U. Cincinnati,3,"['1,884', '']","['0', '']","['26,408', '']","['27,609', '']","['26,132', '']","['5,111', '']","['29,669', '']","['5,421', '']","['617', '']","['73,544', '']"
3039,r505,Ohio -> Public -> U. Toledo,Ohio,Public,U. Toledo,3,"['10,598', '']","['7,025', '']","['1,563', '']","['6,838', '']","['2,105', '']","['3,986', '']","['3,846', '']","['745', '']","['1,325', '']","['23,445', '']"
3039,r506,Ohio -> Public -> Wright State U.,Ohio,Public,Wright State U.,3,"['3,914', '']","['6,625', '']","['900', '']","['6,114', '']","['1,000', '']","['3,165', '']","['330', '']","['1,850', '']","['0', '']","['0', '']"
3039,r507,Ohio -> Public -> Youngstown State U.,Ohio,Public,Youngstown State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,000', '']","['6,000', '']","['0', '']","['0', '']"
3039,r508,Ohio -> Private,Ohio,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r509,Ohio -> Private -> C. Wooster,Ohio,Private,C. Wooster,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r510,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,3,"['23,430', '']","['3,520', '']","['2,412', '']","['5,897', '']","['2,497', '']","['2,497', '']","['2,507', '']","['1,116', '']","['0', '']","['0', '']"
3039,r511,Ohio -> Private -> Heidelberg U.,Ohio,Private,Heidelberg U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r512,Ohio -> Private -> Kenyon C.,Ohio,Private,Kenyon C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,115', '']","['0', '']","['0', '']","['0', '']"
3039,r513,Ohio -> Private -> Oberlin C.,Ohio,Private,Oberlin C.,3,"['ne', '']","['ne', '']","['2,345', '']","['765', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']"
3039,r514,Ohio -> Private -> U. Dayton,Ohio,Private,U. Dayton,3,"['1,000', '']","['2,351', '']","['3,255', '']","['13,768', '']","['4,160', '']","['9,918', 'i']","['8,319', '']","['408', '']","['300', '']","['0', '']"
3039,r515,Oklahoma,Oklahoma,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r516,Oklahoma -> Public,Oklahoma,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r517,Oklahoma -> Public -> Langston U.,Oklahoma,Public,Langston U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r518,"Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",3,"['na', '']","['na', '']","['1,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r519,"Oklahoma -> Public -> Oklahoma State U., Stillwater",Oklahoma,Public,"Oklahoma State U., Stillwater",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', 'i']","['2,544', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r520,Oklahoma -> Public -> U. Central Oklahoma,Oklahoma,Public,U. Central Oklahoma,3,"['ne', '']","['ne', '']","['833', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r521,"Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",3,"['3,325', '']","['517', '']","['3,692', '']","['16,748', '']","['26,578', '']","['142,552', '']","['27,500', '']","['445', '']","['0', '']","['0', '']"
3039,r522,"Oklahoma -> Public -> U. Oklahoma, Tulsa",Oklahoma,Public,"U. Oklahoma, Tulsa",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r523,Oklahoma -> Private,Oklahoma,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r524,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,3,"['250', '']","['0', '']","['0', '']","['0', '']","['3,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r525,Oregon,Oregon,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r526,Oregon -> Public,Oregon,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r527,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,3,"['12,450', '']","['38,300', '']","['24,674', '']","['4,675', '']","['12,042', '']","['13,357', '']","['22,260', '']","['650', '']","['14,046', '']","['0', '']"
3039,r528,Oregon -> Public -> Oregon Institute of Technology,Oregon,Public,Oregon Institute of Technology,3,"['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['50,200', '']","['11,700', '']","['185,000', '']","['0', '']","['0', '']"
3039,r529,Oregon -> Public -> Oregon State U.,Oregon,Public,Oregon State U.,3,"['8,000', '']","['20,952', '']","['17,042', '']","['5,600', '']","['2,750', '']","['11,250', '']","['4,100', '']","['81,000', '']","['65,000', '']","['306,000', '']"
3039,r530,Oregon -> Public -> Portland State U.,Oregon,Public,Portland State U.,3,"['925', '']","['6,534', '']","['0', '']","['0', '']","['0', '']","['410', '']","['0', '']","['295', '']","['0', '']","['0', '']"
3039,r531,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,3,"['2,133', '']","['1,539', '']","['3,943', '']","['22,919', '']","['3,342', '']","['10,468', '']","['6,773', '']","['41,578', '']","['0', '']","['0', '']"
3039,r532,Oregon -> Private,Oregon,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r533,Oregon -> Private -> Lewis and Clark C.,Oregon,Private,Lewis and Clark C.,3,"['ne', '']","['0', '']","['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r534,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r535,Oregon -> Private -> Pacific U.,Oregon,Private,Pacific U.,3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r536,Oregon -> Private -> Reed C.,Oregon,Private,Reed C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['750', '']","['0', '']","['2,000', '']","['0', '']","['0', '']"
3039,r537,Oregon -> Private -> Willamette U.,Oregon,Private,Willamette U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['282', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r538,Pennsylvania,Pennsylvania,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r539,Pennsylvania -> Public,Pennsylvania,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r540,Pennsylvania -> Public -> Indiana U. Pennsylvania,Pennsylvania,Public,Indiana U. Pennsylvania,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r541,"Pennsylvania -> Public -> Pennsylvania State U., Behrend",Pennsylvania,Public,"Pennsylvania State U., Behrend",3,"['na', '']","['na', '']","['4,364', '']","['571', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r542,"Pennsylvania -> Public -> Pennsylvania State U., Harrisburg",Pennsylvania,Public,"Pennsylvania State U., Harrisburg",3,"['na', '']","['na', '']","['2,600', '']","['1,050', '']","['2,500', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r543,"Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",3,"['na', '']","['na', '']","['29,871', '']","['34,842', '']","['33,881', '']","['32,900', '']","['16,800', '']","['21,900', '']","['0', '']","['17,900', '']"
3039,r544,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,3,"['19,900', '']","['3,700', '']","['11,745', 'i']","['0', '']","['27,589', '']","['14,349', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r545,"Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",3,"['NA', '']","['56,880', '']","['111,565', '']","['11,763', '']","['54,685', '']","['38,875', '']","['108,370', '']","['161,242', '']","['0', '']","['0', '']"
3039,r546,Pennsylvania -> Public -> West Chester U. Pennsylvania,Pennsylvania,Public,West Chester U. Pennsylvania,3,"['ne', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['2,000', '']","['0', '']","['1,000', '']","['0', '']","['0', '']"
3039,r547,Pennsylvania -> Private,Pennsylvania,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r548,Pennsylvania -> Private -> Bryn Mawr C.,Pennsylvania,Private,Bryn Mawr C.,3,"['0', '']","['3,106', '']","['0', '']","['1,310', '']","['1,240', '']","['0', '']","['0', '']","['920', '']","['0', '']","['0', '']"
3039,r549,Pennsylvania -> Private -> Bucknell U.,Pennsylvania,Private,Bucknell U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,750', '']","['2,354', '']","['0', '']","['0', '']","['0', '']"
3039,r550,Pennsylvania -> Private -> Carnegie Mellon U.,Pennsylvania,Private,Carnegie Mellon U.,3,"['20,197', '']","['14,677', '']","['5,192', '']","['7,115', '']","['19,983', '']","['20,898', '']","['11,479', '']","['1,940', '']","['0', '']","['0', '']"
3039,r551,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,3,"['NA', '']","['1,600', '']","['346', '']","['6,012', '']","['13,093', '']","['16,572', '']","['17,278', '']","['0', '']","['0', '']","['0', '']"
3039,r552,Pennsylvania -> Private -> Duquesne U.,Pennsylvania,Private,Duquesne U.,3,"['0', '']","['0', '']","['800', '']","['9,288', '']","['6,082', '']","['2,149', '']","['991', '']","['1,313', '']","['0', '']","['0', '']"
3039,r553,Pennsylvania -> Private -> Franklin and Marshall C.,Pennsylvania,Private,Franklin and Marshall C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r554,Pennsylvania -> Private -> Gettysburg C.,Pennsylvania,Private,Gettysburg C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r555,Pennsylvania -> Private -> Haverford C.,Pennsylvania,Private,Haverford C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,825', '']","['345', '']","['0', '']","['0', '']","['0', '']"
3039,r556,Pennsylvania -> Private -> Lafayette C.,Pennsylvania,Private,Lafayette C.,3,"['0', '']","['0', '']","['303', '']","['289', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r557,Pennsylvania -> Private -> Lehigh U.,Pennsylvania,Private,Lehigh U.,3,"['0', '']","['4,000', '']","['0', '']","['0', '']","['1,800', '']","['1,000', '']","['16,957', '']","['0', '']","['0', '']","['0', '']"
3039,r558,Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,3,"['1,850', '']","['0', '']","['1,132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r559,Pennsylvania -> Private -> Saint Joseph's U.,Pennsylvania,Private,Saint Joseph's U.,3,"['850', '']","['1,060', '']","['700', '']","['500', '']","['ne', '']","['ne', '']","['360', '']","['0', '']","['0', '']","['0', '']"
3039,r560,Pennsylvania -> Private -> Salus U.,Pennsylvania,Private,Salus U.,3,"['0', '']","['0', '']","['0', '']","['425', '']","['434', '']","['400', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r561,Pennsylvania -> Private -> Swarthmore C.,Pennsylvania,Private,Swarthmore C.,3,"['0', '']","['0', '']","['0', '']","['500', '']","['900', '']","['0', '']","['0', '']","['4,375', '']","['0', '']","['0', '']"
3039,r562,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,3,"['NA', '']","['4,280', '']","['17,090', '']","['32,900', '']","['1,180', '']","['5,632', '']","['37,245', '']","['0', '']","['65,000', '']","['0', '']"
3039,r563,Pennsylvania -> Private -> U. of the Sciences Philadelphia,Pennsylvania,Private,U. of the Sciences Philadelphia,3,"['NA', '']","['0', '']","['516', '']","['0', '']","['950', '']","['8,250', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r564,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,3,"['81,667', '']","['48,278', '']","['72,313', '']","['44,278', '']","['158,151', '']","['258,618', '']","['184,466', '']","['164,157', '']","['0', '']","['0', '']"
3039,r565,Pennsylvania -> Private -> Villanova U.,Pennsylvania,Private,Villanova U.,3,"['NA', '']","['0', '']","['0', 'i']","['0', '']","['583', '']","['720', '']","['2,797', '']","['1,989', '']","['0', '']","['780', '']"
3039,r566,Rhode Island,Rhode Island,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r567,Rhode Island -> Public,Rhode Island,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r568,Rhode Island -> Public -> U. Rhode Island,Rhode Island,Public,U. Rhode Island,3,"['0', '']","['1,694', '']","['2,236', '']","['2,845', '']","['0', '']","['1,766', '']","['6,162', '']","['1,823', '']","['20,764', '']","['54,203', '']"
3039,r569,Rhode Island -> Private,Rhode Island,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r570,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,3,"['19,362', '']","['14,193', '']","['84,711', '']","['48,445', '']","['7,336', '']","['18,606', '']","['11,629', '']","['23,250', '']","['9,000', '']","['8,000', '']"
3039,r571,Rhode Island -> Private -> Providence C.,Rhode Island,Private,Providence C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['13,389', '']","['3,951', '']","['11,485', '']","['0', '']","['0', '']"
3039,r572,Rhode Island -> Private -> Roger Williams U.,Rhode Island,Private,Roger Williams U.,3,"['NA', '']","['ne', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r573,South Carolina,South Carolina,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r574,South Carolina -> Public,South Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r575,South Carolina -> Public -> C. Charleston,South Carolina,Public,C. Charleston,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['1,406', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r576,South Carolina -> Public -> Clemson U.,South Carolina,Public,Clemson U.,3,"['0', '']","['0', '']","['0', '']","['995', '']","['0', '']","['6,853', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r577,South Carolina -> Public -> Coastal Carolina U.,South Carolina,Public,Coastal Carolina U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['685', '']","['2,251', '']","['0', '']","['0', '']","['0', '']"
3039,r578,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,3,"['12,568', '']","['2,043', '']","['3,419', '']","['36,525', '']","['0', '']","['1,000', '']","['4,118', '']","['3,470', '']","['4,500', '']","['0', '']"
3039,r579,South Carolina -> Public -> South Carolina State U.,South Carolina,Public,South Carolina State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r580,"South Carolina -> Public -> U. South Carolina, Aiken",South Carolina,Public,"U. South Carolina, Aiken",3,"['na', '']","['na', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['1,500', '']","['0', '']","['250', '']","['0', '']"
3039,r581,"South Carolina -> Public -> U. South Carolina, Columbia",South Carolina,Public,"U. South Carolina, Columbia",3,"['na', '']","['na', '']","['3,809', '']","['16,758', '']","['1,350', '']","['0', '']","['721', '']","['400', '']","['0', '']","['0', '']"
3039,r582,South Carolina -> Private,South Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r583,South Carolina -> Private -> Benedict C.,South Carolina,Private,Benedict C.,3,"['0', '']","['0', '']","['0', '']","['2,100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r584,South Carolina -> Private -> Claflin U.,South Carolina,Private,Claflin U.,3,"['ne', '']","['3,500', '']","['1,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,000', '']"
3039,r585,South Carolina -> Private -> Furman U.,South Carolina,Private,Furman U.,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,000', '']","['0', '']"
3039,r586,South Dakota,South Dakota,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r587,South Dakota -> Public,South Dakota,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r588,South Dakota -> Public -> Dakota State U.,South Dakota,Public,Dakota State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r589,South Dakota -> Public -> South Dakota School of Mines and Technology,South Dakota,Public,South Dakota School of Mines and Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,260', '']","['300', '']","['0', '']","['0', '']","['0', '']"
3039,r590,South Dakota -> Public -> South Dakota State U.,South Dakota,Public,South Dakota State U.,3,"['710', '']","['14,139', '']","['4,045', '']","['1,450', '']","['1,100', '']","['1,789', '']","['6,189', '']","['1,103', '']","['19,514', '']","['0', '']"
3039,r591,South Dakota -> Public -> U. South Dakota,South Dakota,Public,U. South Dakota,3,"['0', '']","['15,780', '']","['9,049', '']","['2,000', '']","['550', '']","['2,150', '']","['937', '']","['620', '']","['0', '']","['0', '']"
3039,r592,South Dakota -> Private,South Dakota,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r593,South Dakota -> Private -> Augustana U.,South Dakota,Private,Augustana U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['6,368', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r594,Tennessee,Tennessee,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r595,Tennessee -> Public,Tennessee,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r596,Tennessee -> Public -> Austin Peay State U.,Tennessee,Public,Austin Peay State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r597,Tennessee -> Public -> East Tennessee State U.,Tennessee,Public,East Tennessee State U.,3,"['0', '']","['350', '']","['3,499', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['2,300', '']","['0', '']","['0', '']"
3039,r598,Tennessee -> Public -> Middle Tennessee State U.,Tennessee,Public,Middle Tennessee State U.,3,"['0', '']","['0', '']","['0', '']","['695', '']","['1,902', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r599,Tennessee -> Public -> Tennessee State U.,Tennessee,Public,Tennessee State U.,3,"['0', '']","['0', '']","['2,500', '']","['1,041', '']","['0', '']","['1,187', '']","['1,330', '']","['0', '']","['1,290', '']","['3,125', '']"
3039,r600,Tennessee -> Public -> Tennessee Technological U.,Tennessee,Public,Tennessee Technological U.,3,"['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r601,Tennessee -> Public -> U. Memphis,Tennessee,Public,U. Memphis,3,"['4,218', '']","['4,600', '']","['439', '']","['2,270', '']","['4,435', '']","['0', '']","['0', '']","['0', '']","['28,395', '']","['0', '']"
3039,r602,"Tennessee -> Public -> U. Tennessee, Chattanooga",Tennessee,Public,"U. Tennessee, Chattanooga",3,"['0', '']","['1,085', '']","['2,430', '']","['0', '']","['489', '']","['0', '']","['11,110', '']","['0', '']","['0', '']","['0', '']"
3039,r603,"Tennessee -> Public -> U. Tennessee, Health Science Center",Tennessee,Public,"U. Tennessee, Health Science Center",3,"['na', '']","['na', '']","['na', '']","['0', '']","['0', '']","['75,000', '']","['0', '']","['0', '']","['3,100', '']","['0', '']"
3039,r604,"Tennessee -> Public -> U. Tennessee, Knoxville<sup>e</sup>",Tennessee,Public,"U. Tennessee, Knoxville<sup>e</sup>",3,"['16,379', '']","['0', '']","['14,467', '']","['4,467', '']","['17,205', '']","['8,960', '']","['4,373', '']","['13,730', '']","['0', '']","['0', '']"
3039,r605,"Tennessee -> Public -> U. Tennessee, Knoxville, Institute of Agriculture",Tennessee,Public,"U. Tennessee, Knoxville, Institute of Agriculture",3,"['na', '']","['na', '']","['na', '']","['0', '']","['0', '']","['2,736', '']","['6,500', '']","['5,500', '']","['85,000', '']","['0', '']"
3039,r606,Tennessee -> Private,Tennessee,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r607,Tennessee -> Private -> Fisk U.,Tennessee,Private,Fisk U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r608,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,3,"['14,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']"
3039,r609,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center<sup>h</sup>,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center<sup>h</sup>,3,"['7,476', '']","['4,548', '']","['19,487', '']","['19,015', '']","['36,900', '']","['26,936', '']","['3,642', '']","['3,805', '']","['0', 'i']","['0', 'i']"
3039,r610,Texas,Texas,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r611,Texas -> Public,Texas,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r612,Texas -> Public -> Lamar U.,Texas,Public,Lamar U.,3,"['1,790', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r613,Texas -> Public -> Prairie View A&M U.,Texas,Public,Prairie View A&M U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['7,500', '']","['1,037', '']","['1,037', '']","['0', '']","['0', '']","['0', '']"
3039,r614,Texas -> Public -> Sam Houston State U.,Texas,Public,Sam Houston State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r615,Texas -> Public -> Stephen F. Austin State U.,Texas,Public,Stephen F. Austin State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r616,Texas -> Public -> Sul Ross State U.,Texas,Public,Sul Ross State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r617,Texas -> Public -> Tarleton State U.,Texas,Public,Tarleton State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r618,Texas -> Public -> Texas A&M International U.,Texas,Public,Texas A&M International U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r619,"Texas -> Public -> Texas A&M U., College Station and Health Science Center",Texas,Public,"Texas A&M U., College Station and Health Science Center",3,"['NA', '']","['14,031', 'i']","['1,606', '']","['20,131', '']","['111,241', '']","['48,517', '']","['22,721', '']","['33,723', '']","['0', '']","['275', '']"
