table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
8021,r116,United States -> Connecticut,United States,Connecticut,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r117,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r118,United States -> Connecticut -> Public -> Central Connecticut State U.,United States,Connecticut,Public,Central Connecticut State U.,4,"['41', '']","['41', '']","['0', '']","['0', '']","['0', '']","['41', '']","['41', '']","['0', '']","['0', '']","['0', '']"
8021,r119,United States -> Connecticut -> Public -> Eastern Connecticut State U.,United States,Connecticut,Public,Eastern Connecticut State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r120,United States -> Connecticut -> Public -> Southern Connecticut State U.,United States,Connecticut,Public,Southern Connecticut State U.,4,"['66', '']","['26', '']","['40', '']","['0', '']","['0', '']","['53', '']","['13', '']","['40', '']","['0', '']","['0', '']"
8021,r121,United States -> Connecticut -> Public -> U. Connecticut,United States,Connecticut,Public,U. Connecticut,4,"['25,134', '']","['18,342', '']","['4,585', '']","['1,812', '']","['395', '']","['23,774', '']","['17,520', '']","['4,366', '']","['1,662', '']","['226', '']"
8021,r122,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r123,United States -> Connecticut -> Private -> Connecticut C.,United States,Connecticut,Private,Connecticut C.,4,"['15', '']","['15', '']","['0', '']","['0', '']","['0', '']","['15', '']","['15', '']","['0', '']","['0', '']","['0', '']"
8021,r124,United States -> Connecticut -> Private -> Fairfield U.,United States,Connecticut,Private,Fairfield U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r125,United States -> Connecticut -> Private -> Sacred Heart U.,United States,Connecticut,Private,Sacred Heart U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r126,"United States -> Connecticut -> Private -> Trinity C., Hartford",United States,Connecticut,Private,"Trinity C., Hartford",4,"['303', '']","['303', '']","['0', '']","['0', '']","['0', '']","['303', '']","['303', '']","['0', '']","['0', '']","['0', '']"
8021,r127,United States -> Connecticut -> Private -> U. Hartford,United States,Connecticut,Private,U. Hartford,4,"['164', '']","['129', '']","['4', '']","['31', '']","['0', '']","['164', '']","['129', '']","['4', '']","['31', '']","['0', '']"
8021,r128,United States -> Connecticut -> Private -> U. New Haven,United States,Connecticut,Private,U. New Haven,4,"['137', '']","['31', '']","['0', '']","['106', '']","['0', '']","['87', '']","['31', '']","['0', '']","['56', '']","['0', '']"
8021,r129,United States -> Connecticut -> Private -> Wesleyan U.,United States,Connecticut,Private,Wesleyan U.,4,"['341', '']","['341', '']","['0', '']","['0', '']","['0', '']","['104', '']","['104', '']","['0', '']","['0', '']","['0', '']"
8021,r130,United States -> Connecticut -> Private -> Yale U.,United States,Connecticut,Private,Yale U.,4,"['74,035', '']","['37,982', '']","['3,165', '']","['26,521', '']","['6,367', '']","['66,681', '']","['35,015', '']","['3,075', '']","['23,858', '']","['4,733', '']"
8021,r131,United States -> Delaware,United States,Delaware,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r132,United States -> Delaware -> Public,United States,Delaware,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r133,United States -> Delaware -> Public -> Delaware State U.,United States,Delaware,Public,Delaware State U.,4,"['1,280', '']","['1,280', '']","['0', '']","['0', '']","['0', '']","['1,280', '']","['1,280', '']","['0', '']","['0', '']","['0', '']"
8021,r134,United States -> Delaware -> Public -> U. Delaware,United States,Delaware,Public,U. Delaware,4,"['34,919', '']","['22,368', '']","['10,524', '']","['1,069', '']","['958', '']","['30,124', '']","['19,862', '']","['8,904', '']","['1,043', '']","['315', '']"
8021,r135,United States -> District of Columbia,United States,District of Columbia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r136,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r137,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r138,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r139,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r140,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['2,375', '']","['1,218', '']","['299', '']","['806', '']","['52', '']","['1,540', '']","['854', '']","['299', '']","['387', '']","['0', '']"
8021,r141,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['1,818', '']","['790', '']","['489', '']","['536', '']","['3', '']","['1,815', '']","['790', '']","['489', '']","['533', '']","['3', '']"
8021,r142,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['824', '']","['463', '']","['0', '']","['361', '']","['0', '']","['681', '']","['459', '']","['0', '']","['222', '']","['0', '']"
8021,r143,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['56,262', '']","['36,054', '']","['4,711', '']","['13,857', '']","['1,640', '']","['52,371', '']","['34,741', '']","['3,376', '']","['12,864', '']","['1,390', '']"
8021,r144,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['24,189', '']","['9,361', '']","['6,195', '']","['5,727', '']","['2,906', '']","['16,124', '']","['7,717', '']","['3,133', '']","['4,289', '']","['985', '']"
8021,r145,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['2,346', '']","['1,733', '']","['217', '']","['396', '']","['0', '']","['1,587', '']","['1,342', '']","['76', '']","['169', '']","['0', '']"
8021,r146,United States -> Florida,United States,Florida,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r147,United States -> Florida -> Public,United States,Florida,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r148,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['3,609', '']","['3,258', '']","['212', '']","['131', '']","['8', '']","['3,536', '']","['3,256', '']","['144', '']","['128', '']","['8', '']"
8021,r149,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['3,261', '']","['2,347', '']","['149', '']","['12', '']","['753', '']","['2,865', '']","['2,162', '']","['149', '']","['12', '']","['542', '']"
8021,r150,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['943', '']","['255', '']","['0', '']","['0', '']","['688', '']","['255', '']","['255', '']","['0', '']","['0', '']","['0', '']"
8021,r151,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['13,585', '']","['7,791', '']","['2,953', '']","['2,276', '']","['565', '']","['11,256', '']","['6,798', '']","['2,650', '']","['1,400', '']","['408', '']"
8021,r152,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['108', '']","['108', '']","['0', '']","['0', '']","['0', '']","['108', '']","['108', '']","['0', '']","['0', '']","['0', '']"
8021,r153,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['29,044', '']","['15,263', '']","['3,615', '']","['3,497', '']","['6,669', '']","['28,426', '']","['14,734', '']","['3,610', '']","['3,455', '']","['6,627', '']"
8021,r154,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['25,869', '']","['9,193', '']","['8,566', '']","['7,432', '']","['678', '']","['17,925', '']","['7,987', '']","['8,209', '']","['1,204', '']","['525', '']"
8021,r155,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['62,726', '']","['43,692', '']","['1,468', '']","['13,765', '']","['3,801', '']","['53,703', '']","['38,435', '']","['1,046', '']","['11,458', '']","['2,764', '']"
8021,r156,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['174', '']","['27', '']","['15', '']","['132', '']","['0', '']","['31', '']","['21', '']","['0', '']","['10', '']","['0', '']"
8021,r157,United States -> Florida -> Public -> U. South Florida<sup>b</sup>,United States,Florida,Public,U. South Florida<sup>b</sup>,4,"['37,358', '']","['20,751', '']","['5,744', '']","['5,785', '']","['5,078', '']","['34,727', '']","['19,714', '']","['5,324', '']","['5,465', '']","['4,224', '']"
8021,r158,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['7,371', '']","['7,371', '']","['0', '']","['0', '']","['0', '']","['6,462', '']","['6,462', '']","['0', '']","['0', '']","['0', '']"
8021,r159,United States -> Florida -> Private,United States,Florida,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r160,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['5,829', '']","['1,706', '']","['4,075', '']","['48', '']","['0', '']","['5,829', '']","['1,706', '']","['4,075', '']","['48', '']","['0', '']"
8021,r161,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['2,078', '']","['1,852', '']","['46', '']","['180', '']","['0', '']","['2,056', '']","['1,852', '']","['24', '']","['180', '']","['0', '']"
8021,r162,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['1,727', '']","['777', '']","['511', '']","['436', '']","['3', '']","['981', '']","['496', '']","['49', '']","['436', '']","['0', '']"
8021,r163,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['40,772', '']","['30,019', '']","['3,522', '']","['7,230', '']","['1', '']","['37,559', '']","['27,843', '']","['2,928', '']","['6,788', '']","['0', '']"
8021,r164,United States -> Georgia,United States,Georgia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r165,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r166,United States -> Georgia -> Public -> Albany State U.,United States,Georgia,Public,Albany State U.,4,"['47', '']","['0', '']","['30', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r167,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['6,466', '']","['5,656', '']","['0', '']","['810', '']","['0', '']","['6,328', '']","['5,535', '']","['0', '']","['793', '']","['0', '']"
8021,r168,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['37', '']","['37', '']","['0', '']","['0', '']","['0', '']","['37', '']","['37', '']","['0', '']","['0', '']","['0', '']"
8021,r169,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['145,585', '']","['33,794', '']","['106,074', '']","['3,530', '']","['2,187', '']","['137,685', '']","['31,129', '']","['102,034', '']","['2,745', '']","['1,777', '']"
8021,r170,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['146', '']","['142', '']","['0', '']","['4', '']","['0', '']","['146', '']","['142', '']","['0', '']","['4', '']","['0', '']"
8021,r171,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['15,046', '']","['9,207', '']","['1,109', '']","['2,753', '']","['1,977', '']","['12,473', '']","['8,816', '']","['352', '']","['1,831', '']","['1,474', '']"
8021,r172,United States -> Georgia -> Public -> Kennesaw State U.,United States,Georgia,Public,Kennesaw State U.,4,"['88', '']","['73', '']","['0', '']","['0', '']","['15', '']","['73', '']","['73', '']","['0', '']","['0', '']","['0', '']"
8021,r173,United States -> Georgia -> Public -> Savannah State U.,United States,Georgia,Public,Savannah State U.,4,"['71', '']","['71', '']","['0', '']","['0', '']","['0', '']","['71', '']","['71', '']","['0', '']","['0', '']","['0', '']"
