table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3183,r134,United States -> District of Columbia,United States,District of Columbia,,,2,"['664,872', '']","['326,300', '']","['5,215', '']","['188,038', '']","['23,370', '']","['88,244', '']","['33,705', '']"
3183,r135,United States -> District of Columbia -> Public,United States,District of Columbia,Public,,3,"['9,031', '']","['7,514', '']","['62', '']","['1,455', '']","['0', '']","['0', '']","['0', '']"
3183,r136,United States -> District of Columbia -> Public -> National Defense U.,United States,District of Columbia,Public,National Defense U.,4,"['4,231', '']","['4,231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r137,United States -> District of Columbia -> Public -> U. of the District of Columbia,United States,District of Columbia,Public,U. of the District of Columbia,4,"['4,800', '']","['3,283', '']","['62', '']","['1,455', '']","['0', '']","['0', '']","['0', '']"
3183,r138,United States -> District of Columbia -> Private,United States,District of Columbia,Private,,3,"['655,841', '']","['318,786', '']","['5,153', '']","['186,583', '']","['23,370', '']","['88,244', '']","['33,705', '']"
3183,r139,United States -> District of Columbia -> Private -> American U.,United States,District of Columbia,Private,American U.,4,"['71,053', '']","['15,229', '']","['394', '']","['43,492', '']","['241', '']","['11,152', '']","['545', '']"
3183,r140,United States -> District of Columbia -> Private -> Catholic U. of America,United States,District of Columbia,Private,Catholic U. of America,4,"['24,484', '']","['21,642', '']","['278', '']","['1,398', '']","['485', '']","['681', '']","['0', '']"
3183,r141,United States -> District of Columbia -> Private -> Gallaudet U.,United States,District of Columbia,Private,Gallaudet U.,4,"['5,382', '']","['2,190', '']","['0', '']","['2,436', '']","['1', '']","['153', '']","['602', '']"
3183,r142,United States -> District of Columbia -> Private -> George Washington U.,United States,District of Columbia,Private,George Washington U.,4,"['269,799', '']","['155,697', '']","['1,159', '']","['64,471', '']","['4,123', '']","['33,776', '']","['10,573', '']"
3183,r143,United States -> District of Columbia -> Private -> Georgetown U.,United States,District of Columbia,Private,Georgetown U.,4,"['240,960', '']","['94,050', '']","['1,844', '']","['66,400', '']","['14,835', '']","['41,846', '']","['21,985', '']"
3183,r144,United States -> District of Columbia -> Private -> Howard U.,United States,District of Columbia,Private,Howard U.,4,"['44,163', '']","['29,978', '']","['1,478', '']","['8,386', '']","['3,685', '']","['636', '']","['0', '']"
3183,r145,United States -> Florida,United States,Florida,,,2,"['2,685,834', '']","['1,236,623', '']","['236,711', '']","['912,108', '']","['105,448', '']","['129,929', '']","['65,015', '']"
3183,r146,United States -> Florida -> Public,United States,Florida,Public,,3,"['2,269,462', '']","['995,578', '']","['220,323', '']","['827,886', '']","['70,776', '']","['93,038', '']","['61,861', '']"
3183,r147,United States -> Florida -> Public -> Florida A&M U.,United States,Florida,Public,Florida A&M U.,4,"['42,470', '']","['35,362', '']","['1,647', '']","['4,651', '']","['543', '']","['267', '']","['0', '']"
3183,r148,United States -> Florida -> Public -> Florida Atlantic U.,United States,Florida,Public,Florida Atlantic U.,4,"['51,085', '']","['21,667', '']","['4,017', '']","['16,253', '']","['1,981', '']","['5,037', '']","['2,130', '']"
3183,r149,United States -> Florida -> Public -> Florida Gulf Coast U.,United States,Florida,Public,Florida Gulf Coast U.,4,"['5,907', '']","['3,773', '']","['877', '']","['103', '']","['24', '']","['1,130', '']","['0', '']"
3183,r150,United States -> Florida -> Public -> Florida International U.,United States,Florida,Public,Florida International U.,4,"['225,864', '']","['96,912', '']","['14,884', '']","['102,581', '']","['1,652', '']","['8,509', '']","['1,326', '']"
3183,r151,United States -> Florida -> Public -> Florida Polytechnic U.,United States,Florida,Public,Florida Polytechnic U.,4,"['2,006', '']","['338', '']","['1,289', '']","['369', '']","['2', '']","['1', '']","['7', '']"
3183,r152,United States -> Florida -> Public -> Florida State U.,United States,Florida,Public,Florida State U.,4,"['329,205', '']","['149,784', '']","['4,635', '']","['156,893', '']","['2,331', '']","['7,687', '']","['7,875', '']"
3183,r153,United States -> Florida -> Public -> U. Central Florida,United States,Florida,Public,U. Central Florida,4,"['225,085', '']","['99,310', '']","['11,312', '']","['86,353', '']","['11,438', '']","['6,768', '']","['9,904', '']"
3183,r154,United States -> Florida -> Public -> U. Florida,United States,Florida,Public,U. Florida,4,"['928,639', '']","['387,906', '']","['162,626', '']","['257,870', '']","['36,623', '']","['47,629', '']","['35,985', '']"
3183,r155,United States -> Florida -> Public -> U. North Florida,United States,Florida,Public,U. North Florida,4,"['12,341', '']","['4,017', '']","['1,693', '']","['6,457', '']","['76', '']","['86', '']","['12', '']"
3183,r156,"United States -> Florida -> Public -> U. South Florida, Saint Petersburg",United States,Florida,Public,"U. South Florida, Saint Petersburg",4,"['11,686', '']","['3,121', '']","['2,480', '']","['5,766', '']","['28', '']","['273', '']","['18', '']"
3183,r157,"United States -> Florida -> Public -> U. South Florida, Sarasota-Manatee",United States,Florida,Public,"U. South Florida, Sarasota-Manatee",4,"['1,872', '']","['0', '']","['0', '']","['1,859', '']","['0', '']","['12', '']","['1', '']"
3183,r158,"United States -> Florida -> Public -> U. South Florida, Tampa",United States,Florida,Public,"U. South Florida, Tampa",4,"['391,325', '']","['181,882', '']","['12,787', '']","['161,641', '']","['15,408', '']","['15,108', '']","['4,499', '']"
3183,r159,United States -> Florida -> Public -> U. West Florida,United States,Florida,Public,U. West Florida,4,"['41,977', '']","['11,506', '']","['2,076', '']","['27,090', '']","['670', '']","['531', '']","['104', '']"
3183,r160,United States -> Florida -> Private,United States,Florida,Private,,3,"['416,372', '']","['241,045', '']","['16,388', '']","['84,222', '']","['34,672', '']","['36,891', '']","['3,154', '']"
3183,r161,United States -> Florida -> Private -> Bethune-Cookman U.,United States,Florida,Private,Bethune-Cookman U.,4,"['735', '']","['735', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r162,United States -> Florida -> Private -> Embry-Riddle Aeronautical U.,United States,Florida,Private,Embry-Riddle Aeronautical U.,4,"['12,478', '']","['8,970', '']","['0', '']","['1,001', '']","['1,187', '']","['132', '']","['1,188', '']"
3183,r163,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['17,876', '']","['10,352', '']","['1,218', '']","['4,854', '']","['453', '']","['579', '']","['420', '']"
3183,r164,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['24,567', '']","['8,965', '']","['2,366', '']","['10,660', '']","['2,035', '']","['398', '']","['143', '']"
3183,r165,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['360,716', '']","['212,023', '']","['12,804', '']","['67,707', '']","['30,997', '']","['35,782', '']","['1,403', '']"
3183,r166,United States -> Georgia,United States,Georgia,,,2,"['2,667,874', '']","['1,491,639', '']","['167,321', '']","['725,561', '']","['145,235', '']","['121,978', '']","['16,140', '']"
3183,r167,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['1,781,166', '']","['1,005,495', '']","['161,442', '']","['466,416', '']","['87,598', '']","['47,003', '']","['13,212', '']"
3183,r168,United States -> Georgia -> Public -> Albany State U.,United States,Georgia,Public,Albany State U.,4,"['1,491', '']","['1,065', '']","['256', '']","['0', '']","['170', '']","['0', '']","['0', '']"
3183,r169,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['96,502', '']","['47,031', '']","['1,809', '']","['38,530', '']","['3,081', '']","['5,525', '']","['526', '']"
3183,r170,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['4,563', '']","['4,434', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']"
3183,r171,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['960,167', '']","['716,207', '']","['92,591', '']","['70,898', '']","['66,782', '']","['13,392', '']","['297', '']"
3183,r172,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['11,166', '']","['1,780', '']","['265', '']","['4,610', '']","['4,511', '']","['0', '']","['0', '']"
3183,r173,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['195,572', '']","['70,185', '']","['12,443', '']","['99,468', '']","['603', '']","['12,367', '']","['506', '']"
3183,r174,United States -> Georgia -> Public -> Kennesaw State U.,United States,Georgia,Public,Kennesaw State U.,4,"['30,381', '']","['2,499', '']","['107', '']","['26,300', '']","['840', '']","['598', '']","['37', '']"
3183,r175,United States -> Georgia -> Public -> Savannah State U.,United States,Georgia,Public,Savannah State U.,4,"['1,720', '']","['1,709', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r176,United States -> Georgia -> Public -> U. Georgia,United States,Georgia,Public,U. Georgia,4,"['477,536', '']","['159,948', '']","['53,931', '']","['225,620', '']","['11,610', '']","['14,581', '']","['11,846', '']"
3183,r177,United States -> Georgia -> Public -> U. North Georgia,United States,Georgia,Public,U. North Georgia,4,"['2,068', '']","['637', '']","['29', '']","['861', '']","['1', '']","['540', '']","['0', '']"
3183,r178,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['886,708', '']","['486,144', '']","['5,879', '']","['259,145', '']","['57,637', '']","['74,975', '']","['2,928', '']"
3183,r179,United States -> Georgia -> Private -> Clark Atlanta U.,United States,Georgia,Private,Clark Atlanta U.,4,"['9,048', '']","['5,689', '']","['0', '']","['3,207', '']","['22', '']","['130', '']","['0', '']"
3183,r180,United States -> Georgia -> Private -> Emory U.,United States,Georgia,Private,Emory U.,4,"['794,928', '']","['424,461', '']","['5,392', '']","['239,403', '']","['50,408', '']","['72,787', '']","['2,477', '']"
3183,r181,United States -> Georgia -> Private -> Mercer U.,United States,Georgia,Private,Mercer U.,4,"['44,128', '']","['27,035', '']","['30', '']","['9,420', '']","['7,020', '']","['242', '']","['381', '']"
3183,r182,United States -> Georgia -> Private -> Morehouse C.,United States,Georgia,Private,Morehouse C.,4,"['4,564', '']","['4,494', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']"
3183,r183,United States -> Georgia -> Private -> Morehouse School of Medicine,United States,Georgia,Private,Morehouse School of Medicine,4,"['31,289', '']","['22,461', '']","['457', '']","['6,555', '']","['0', '']","['1,816', '']","['0', '']"
3183,r184,United States -> Georgia -> Private -> Spelman C.,United States,Georgia,Private,Spelman C.,4,"['2,751', '']","['2,004', '']","['0', '']","['560', '']","['187', '']","['0', '']","['0', '']"
3183,r185,United States -> Hawaii,United States,Hawaii,,,2,"['301,419', '']","['186,601', '']","['20,297', '']","['77,733', '']","['1,967', '']","['13,150', '']","['1,671', '']"
3183,r186,United States -> Hawaii -> Public,United States,Hawaii,Public,,3,"['299,439', '']","['184,792', '']","['20,297', '']","['77,597', '']","['1,967', '']","['13,115', '']","['1,671', '']"
3183,r187,"United States -> Hawaii -> Public -> U. Hawaii, Hilo",United States,Hawaii,Public,"U. Hawaii, Hilo",4,"['6,864', '']","['4,924', '']","['281', '']","['1,035', '']","['121', '']","['440', '']","['63', '']"
3183,r188,"United States -> Hawaii -> Public -> U. Hawaii, Manoa",United States,Hawaii,Public,"U. Hawaii, Manoa",4,"['280,416', '']","['167,816', '']","['20,016', '']","['76,455', '']","['1,846', '']","['12,675', '']","['1,608', '']"
3183,r189,"United States -> Hawaii -> Public -> U. Hawaii, system office",United States,Hawaii,Public,"U. Hawaii, system office",4,"['12,159', '']","['12,052', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']"
3183,r190,United States -> Hawaii -> Private,United States,Hawaii,Private,,3,"['1,980', '']","['1,809', '']","['0', '']","['136', '']","['0', '']","['35', '']","['0', '']"
3183,r191,United States -> Hawaii -> Private -> Hawaii Pacific U.,United States,Hawaii,Private,Hawaii Pacific U.,4,"['1,980', '']","['1,809', '']","['0', '']","['136', '']","['0', '']","['35', '']","['0', '']"
3183,r192,United States -> Idaho,United States,Idaho,,,2,"['167,903', '']","['83,569', '']","['40,991', '']","['35,397', '']","['2,894', '']","['2,021', '']","['3,031', '']"
3183,r193,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['167,903', '']","['83,569', '']","['40,991', '']","['35,397', '']","['2,894', '']","['2,021', '']","['3,031', '']"
3183,r194,United States -> Idaho -> Public -> Boise State U.,United States,Idaho,Public,Boise State U.,4,"['39,824', '']","['24,493', '']","['2,347', '']","['12,116', '']","['254', '']","['530', '']","['84', '']"
3183,r195,United States -> Idaho -> Public -> Idaho State U.,United States,Idaho,Public,Idaho State U.,4,"['14,972', '']","['7,547', '']","['1,177', '']","['5,007', '']","['818', '']","['200', '']","['223', '']"
